Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,TotalTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
11-09-2026,1,41,LongGroup,7.60,0.3341,0.1835,0.5176,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,2,alternate
11-09-2026,1,42,LongGroup,7.00,0.2842,0.0834,0.3675,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,2,alternate
11-09-2026,1,43,ShortGroup,5.00,0.4342,0.0834,0.5176,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,2,alternate
11-09-2026,1,44,LongGroup,6.70,0.2675,0.1167,0.3842,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,2,alternate
11-09-2026,1,45,ShortGroup,5.70,0.2842,0.0666,0.3508,0,2,Right_0,Up_90,Up_90,3,1,Down_270,1,2,alternate
11-09-2026,1,46,LongGroup,6.00,0.3341,1.1834,1.5175,0,2,Up_90,Left_180,Left_180,1,0,Right_0,1,2,alternate
11-09-2026,1,47,ShortGroup,5.10,0.3676,0.7333,1.1009,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1,2,alternate
11-09-2026,1,48,LongGroup,6.00,0.2508,0.6333,0.8841,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,2,alternate
11-09-2026,2,1,MidGroup,6.00,0.3175,0.3667,0.6842,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,alternate
11-09-2026,2,2,ShortGroup,5.00,0.4007,0.1168,0.5176,0,2,Right_0,Left_180,Left_180,2,1,Left_180,1,3,alternate
11-09-2026,2,3,LongGroup,7.00,0.3675,0.5667,0.9342,1,0,Right_0,Right_0,Right_0,3,0,Right_0,1,3,alternate
11-09-2026,2,4,MidGroup,6.10,0.2341,0.8000,1.0341,0,2,Down_270,Up_90,Up_90,3,1,Right_0,1,3,alternate
11-09-2026,2,5,LongGroup,7.00,0.3009,0.0832,0.3841,0,2,Left_180,Down_270,Down_270,2,0,Down_270,1,3,alternate
11-09-2026,2,6,MidGroup,6.10,0.1842,0.4334,0.6175,1,0,Right_0,Right_0,Right_0,2,0,Left_180,1,3,alternate
11-09-2026,2,7,ShortGroup,5.00,0.2175,1.0334,1.2509,0,2,Up_90,Down_270,Down_270,2,1,Right_0,1,3,alternate
11-09-2026,2,8,ShortGroup,4.10,0.3508,0.3167,0.6675,1,0,Right_0,Right_0,Right_0,1,0,Up_90,1,3,alternate
11-09-2026,2,9,MidGroup,5.10,0.3009,0.1667,0.4675,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,alternate
11-09-2026,2,10,MidGroup,6.10,0.2842,1.4667,1.7508,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,alternate
11-09-2026,2,11,ShortGroup,5.00,0.4674,0.4667,0.9341,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,alternate
11-09-2026,2,12,MidGroup,5.70,0.2842,0.1167,0.4009,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,alternate
11-09-2026,2,13,LongGroup,7.60,0.3008,0.1001,0.4009,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,alternate
11-09-2026,2,14,LongGroup,7.80,0.3509,0.1667,0.5176,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,alternate
11-09-2026,2,15,ShortGroup,4.70,0.5175,0.0333,0.5508,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,alternate
11-09-2026,2,16,ShortGroup,4.70,0.3342,0.1834,0.5175,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,alternate
11-09-2026,2,17,ShortGroup,4.10,0.2842,0.1000,0.3842,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,alternate
11-09-2026,2,18,LongGroup,7.80,0.4175,0.0667,0.4843,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,alternate
11-09-2026,2,19,ShortGroup,5.00,0.2675,0.1667,0.4342,0,2,Down_270,Right_0,Right_0,2,1,Right_0,1,3,alternate
11-09-2026,2,20,ShortGroup,4.00,0.4675,0.1500,0.6175,1,0,Right_0,Right_0,Right_0,1,0,Down_270,1,3,alternate
11-09-2026,2,21,MidGroup,6.00,0.4342,0.4167,0.8509,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,alternate
11-09-2026,2,22,MidGroup,5.10,0.3342,0.3001,0.6342,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,alternate
11-09-2026,2,23,MidGroup,5.70,0.2342,0.1000,0.3342,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,alternate
11-09-2026,2,24,LongGroup,6.70,0.3008,0.0834,0.3842,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,alternate
11-09-2026,2,25,LongGroup,7.00,0.2509,0.3334,0.5842,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,alternate
11-09-2026,2,26,ShortGroup,4.00,0.3008,0.0834,0.3842,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,alternate
11-09-2026,2,27,LongGroup,6.70,0.2509,0.1334,0.3843,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,alternate
11-09-2026,2,28,MidGroup,6.00,0.3508,0.1167,0.4675,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,alternate
11-09-2026,2,29,LongGroup,6.70,0.3675,0.1167,0.4842,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,alternate
11-09-2026,2,30,LongGroup,7.60,0.4509,0.1667,0.6176,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,alternate
11-09-2026,2,31,ShortGroup,4.10,0.3007,0.1669,0.4676,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,alternate
11-09-2026,2,32,ShortGroup,4.70,0.3007,0.0668,0.3675,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,alternate
11-09-2026,2,33,MidGroup,5.10,0.3342,0.3333,0.6675,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,alternate
11-09-2026,2,34,LongGroup,7.80,0.2342,0.1000,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,alternate
11-09-2026,2,35,ShortGroup,4.70,0.4175,0.1500,0.5675,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,alternate
11-09-2026,2,36,ShortGroup,4.00,0.3675,0.0833,0.4509,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,alternate
11-09-2026,2,37,MidGroup,6.00,0.3175,1.1333,1.4509,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,alternate
11-09-2026,2,38,MidGroup,5.70,0.2842,0.3667,0.6509,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,alternate
11-09-2026,2,39,LongGroup,7.80,0.2842,1.2834,1.5675,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,alternate
11-09-2026,2,40,LongGroup,7.00,0.3342,0.1666,0.5007,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,alternate
11-09-2026,2,41,MidGroup,6.10,0.3175,0.8667,1.1842,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,alternate
11-09-2026,2,42,LongGroup,6.70,0.4342,0.1500,0.5842,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,alternate
11-09-2026,2,43,MidGroup,5.70,0.3842,0.0667,0.4509,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,alternate
11-09-2026,2,44,MidGroup,5.10,0.3508,0.0834,0.4343,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,alternate
11-09-2026,2,45,LongGroup,7.60,0.3842,0.0666,0.4508,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,alternate
11-09-2026,2,46,ShortGroup,4.10,0.4011,0.1998,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,alternate
11-09-2026,2,47,LongGroup,7.60,0.2675,0.1000,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,alternate
11-09-2026,2,48,ShortGroup,4.00,0.4174,0.1835,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,alternate
11-09-2026,3,1,ShortGroup,4.10,0.3508,0.4334,0.7842,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,2,alternate
11-09-2026,3,2,ShortGroup,5.70,0.4675,0.2167,0.6842,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,2,alternate
11-09-2026,3,3,LongGroup,7.00,0.3008,0.1167,0.4176,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,2,alternate
11-09-2026,3,4,LongGroup,6.10,0.4009,0.4167,0.8176,0,2,Down_270,Up_90,Up_90,1,1,Up_90,1,2,alternate
11-09-2026,3,5,ShortGroup,5.10,0.5342,0.4000,0.9342,0,2,Up_90,Down_270,Down_270,3,0,Down_270,1,2,alternate
11-09-2026,3,6,ShortGroup,5.00,0.3508,0.2000,0.5509,0,2,Up_90,Left_180,Left_180,3,0,Up_90,1,2,alternate
11-09-2026,3,7,LongGroup,7.80,0.5174,1.4001,1.9175,1,0,Down_270,Down_270,Down_270,3,0,Up_90,1,2,alternate
11-09-2026,3,8,ShortGroup,4.00,0.2842,0.1667,0.4509,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,2,alternate
11-09-2026,3,9,LongGroup,7.60,0.3342,0.1501,0.4842,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,2,alternate
11-09-2026,3,10,ShortGroup,5.00,0.3176,0.8499,1.1675,0,2,Down_270,Up_90,Up_90,3,1,Up_90,1,2,alternate
11-09-2026,3,11,LongGroup,6.70,0.3180,1.2161,1.5342,1,0,Left_180,Left_180,Left_180,3,0,Down_270,1,2,alternate
11-09-2026,3,12,LongGroup,6.70,0.2842,0.1667,0.4509,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,2,alternate
11-09-2026,3,13,ShortGroup,5.10,0.4009,0.6336,1.0345,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,2,alternate
11-09-2026,3,14,ShortGroup,4.10,0.4342,0.0667,0.5009,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,2,alternate
11-09-2026,3,15,LongGroup,6.10,0.2842,0.2501,0.5342,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,2,alternate
11-09-2026,3,16,LongGroup,7.60,0.2842,0.1001,0.3842,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,2,alternate
11-09-2026,3,17,LongGroup,7.80,0.2508,0.0834,0.3342,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,2,alternate
11-09-2026,3,18,ShortGroup,5.70,0.2675,0.7000,0.9675,0,2,Down_270,Right_0,Right_0,3,1,Left_180,1,2,alternate
11-09-2026,3,19,LongGroup,7.80,0.6509,0.4500,1.1009,1,0,Up_90,Up_90,Up_90,3,0,Down_270,1,2,alternate
11-09-2026,3,20,LongGroup,7.80,0.3841,0.0834,0.4675,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,2,alternate
11-09-2026,3,21,ShortGroup,4.00,0.3009,0.1833,0.4842,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,2,alternate
11-09-2026,3,22,LongGroup,6.10,0.2508,0.0834,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,2,alternate
11-09-2026,3,23,LongGroup,6.70,0.3508,0.0501,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
11-09-2026,3,24,ShortGroup,4.00,0.4175,0.0334,0.4509,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,2,alternate
11-09-2026,3,25,LongGroup,7.60,0.2675,0.1166,0.3841,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,2,alternate
11-09-2026,3,26,ShortGroup,5.00,0.3009,0.2500,0.5509,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,2,alternate
11-09-2026,3,27,LongGroup,7.60,0.2175,0.1501,0.3676,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
11-09-2026,3,28,LongGroup,6.00,0.3842,0.5000,0.8842,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,2,alternate
11-09-2026,3,29,LongGroup,6.00,NaN,NaN,NaN,0,1,None,Left_180,Left_180,0,1,Up_90,1,2,alternate
11-09-2026,3,30,LongGroup,7.00,NaN,NaN,NaN,0,1,None,Down_270,Down_270,0,0,None,1,2,alternate
11-09-2026,3,31,LongGroup,6.10,NaN,NaN,NaN,0,1,None,Right_0,Right_0,0,0,None,1,2,alternate
11-09-2026,3,32,LongGroup,6.00,0.8675,1.4667,2.3342,0,2,Left_180,Down_270,Down_270,1,0,None,1,2,alternate
11-09-2026,3,33,LongGroup,6.70,1.7508,0.4333,2.1841,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1,2,alternate
11-09-2026,3,34,ShortGroup,4.10,0.2509,0.0834,0.3342,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,2,alternate
11-09-2026,3,35,ShortGroup,4.70,0.3008,0.1667,0.4675,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,2,alternate
11-09-2026,3,36,LongGroup,7.00,0.3342,0.0334,0.3676,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
11-09-2026,3,37,ShortGroup,4.70,0.3342,0.0501,0.3842,0,2,Right_0,Left_180,Left_180,3,1,Right_0,1,2,alternate
11-09-2026,3,38,ShortGroup,4.10,0.2175,0.3167,0.5342,1,0,Up_90,Up_90,Up_90,1,0,Right_0,1,2,alternate
11-09-2026,3,39,ShortGroup,4.00,0.3841,0.1333,0.5174,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,2,alternate
11-09-2026,3,40,ShortGroup,5.10,0.3175,0.2167,0.5342,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,2,alternate
11-09-2026,3,41,ShortGroup,4.70,0.3675,0.2834,0.6509,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,2,alternate
11-09-2026,3,42,ShortGroup,4.70,0.3175,0.5500,0.8675,0,2,Left_180,Right_0,Right_0,3,1,Up_90,1,2,alternate
11-09-2026,3,43,ShortGroup,5.70,0.7175,0.4001,1.1176,0,2,Down_270,Left_180,Left_180,3,0,Left_180,1,2,alternate
11-09-2026,3,44,ShortGroup,5.10,0.3008,1.0000,1.3008,0,2,Down_270,Left_180,Left_180,3,0,Down_270,1,2,alternate
11-09-2026,3,45,LongGroup,7.00,0.4508,0.3167,0.7676,0,2,Up_90,Left_180,Left_180,1,0,Down_270,1,2,alternate
11-09-2026,3,46,ShortGroup,5.00,0.9842,0.4000,1.3842,0,2,Up_90,Right_0,Right_0,3,0,Up_90,1,2,alternate
11-09-2026,3,47,ShortGroup,5.70,0.3842,1.2000,1.5842,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1,2,alternate
11-09-2026,3,48,LongGroup,6.00,0.3175,0.1172,0.4347,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
11-09-2026,4,1,LongGroup,6.70,0.3842,0.0333,0.4175,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,alternate
11-09-2026,4,2,LongGroup,7.60,0.3675,0.1667,0.5342,0,2,Down_270,Left_180,Left_180,2,1,Right_0,1,3,alternate
11-09-2026,4,3,ShortGroup,4.10,0.2842,0.0834,0.3676,1,0,Left_180,Left_180,Left_180,1,0,Down_270,1,3,alternate
11-09-2026,4,4,MidGroup,6.00,0.4008,2.1833,2.5842,0,2,Up_90,Down_270,Down_270,3,1,Left_180,1,3,alternate
11-09-2026,4,5,ShortGroup,4.10,0.6175,1.3834,2.0008,0,2,Right_0,Down_270,Down_270,2,0,Up_90,1,3,alternate
11-09-2026,4,6,ShortGroup,4.70,NaN,NaN,NaN,0,1,None,Down_270,Down_270,0,0,Right_0,1,3,alternate
11-09-2026,4,7,MidGroup,6.10,0.3675,0.2667,0.6342,1,0,Up_90,Up_90,Up_90,2,0,None,1,3,alternate
11-09-2026,4,8,MidGroup,6.00,0.3341,0.3835,0.7176,0,2,Up_90,Left_180,Left_180,3,1,Up_90,1,3,alternate
11-09-2026,4,9,MidGroup,6.10,0.3175,0.8001,1.1176,0,2,Left_180,Down_270,Down_270,1,0,Up_90,1,3,alternate
11-09-2026,4,10,MidGroup,5.70,NaN,NaN,NaN,0,1,None,Up_90,Up_90,0,0,Left_180,1,3,alternate
11-09-2026,4,11,ShortGroup,5.00,NaN,NaN,NaN,0,1,None,Up_90,Up_90,0,0,None,1,3,alternate
11-09-2026,4,12,MidGroup,5.10,0.5508,0.1835,0.7344,0,2,Up_90,Right_0,Right_0,1,0,None,1,3,alternate
11-09-2026,4,13,MidGroup,6.10,NaN,NaN,NaN,0,1,None,Left_180,Left_180,0,0,Up_90,1,3,alternate
11-09-2026,4,14,MidGroup,5.10,0.3342,0.9333,1.2675,1,0,Down_270,Down_270,Down_270,2,0,None,1,3,alternate
11-09-2026,4,15,LongGroup,7.80,0.2508,0.7666,1.0174,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,alternate
11-09-2026,4,16,LongGroup,7.00,0.2342,0.1167,0.3509,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,alternate
11-09-2026,4,17,LongGroup,6.70,0.3175,0.6500,0.9675,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,alternate
11-09-2026,4,18,ShortGroup,4.70,0.2508,0.0500,0.3008,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,3,alternate
11-09-2026,4,19,LongGroup,6.70,0.2009,0.1335,0.3344,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,alternate
11-09-2026,4,20,LongGroup,7.00,0.2341,0.4334,0.6676,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,alternate
11-09-2026,4,21,MidGroup,5.10,0.5676,0.1166,0.6842,0,2,Right_0,Up_90,Up_90,1,1,Up_90,1,3,alternate
11-09-2026,4,22,LongGroup,6.70,NaN,NaN,NaN,0,1,None,Up_90,Up_90,0,0,Right_0,1,3,alternate
11-09-2026,4,23,ShortGroup,4.10,0.7176,0.4832,1.2009,0,2,Up_90,Right_0,Right_0,3,0,None,1,3,alternate
11-09-2026,4,24,ShortGroup,5.00,0.3009,0.6166,0.9175,0,2,Left_180,Right_0,Right_0,2,0,Up_90,1,3,alternate
