Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx,MoveTime_ms
11-09-2026,2703.83787155151,960,560.698568681906,6,1,1,1,NaN,0
11-09-2026,2714.93291854858,960,560.698568681906,6,1,1,1,NaN,11.0950469970703
11-09-2026,2722.04399108887,960,560.698568681906,6,1,1,1,NaN,18.2061195373535
11-09-2026,2731.62889480591,960,560.698568681906,6,1,1,1,NaN,27.7910232543945
11-09-2026,2734.5130443573,960,560.698568681906,6,1,1,1,NaN,30.6751728057861
11-09-2026,2744.00997161865,960,562.519608142338,6,1,1,1,NaN,40.1721000671387
11-09-2026,2751.17683410645,960,562.519608142338,6,1,1,1,NaN,47.3389625549316
11-09-2026,2760.47205924988,960,562.519608142338,6,1,1,1,NaN,56.6341876983643
11-09-2026,2767.81606674194,960,562.519608142338,6,1,1,1,NaN,63.9781951904297
11-09-2026,2777.38690376282,960,562.519608142338,6,1,1,1,NaN,73.5490322113037
11-09-2026,2784.45291519165,960,562.519608142338,6,1,1,1,NaN,80.6150436401367
11-09-2026,2793.77388954163,960,562.519608142338,6,1,1,1,NaN,89.9360179901123
11-09-2026,2801.14483833313,960,562.519608142338,6,1,1,1,NaN,97.3069667816162
11-09-2026,2810.65797805786,960,562.519608142338,6,1,1,1,NaN,106.820106506348
11-09-2026,2817.74497032166,960,562.519608142338,6,1,1,1,NaN,113.907098770142
11-09-2026,2827.48293876648,960,562.519608142338,6,1,1,1,NaN,123.645067214966
11-09-2026,2834.32197570801,960,562.519608142338,6,1,1,1,NaN,130.484104156494
11-09-2026,2843.77598762512,960,564.340647602771,6,1,1,1,NaN,139.938116073608
11-09-2026,2851.13191604614,960,564.340647602771,6,1,1,1,NaN,147.294044494629
11-09-2026,2860.56303977966,960,564.340647602771,6,1,1,1,NaN,156.725168228149
11-09-2026,2867.79403686523,960,564.340647602771,6,1,1,1,NaN,163.956165313721
11-09-2026,2877.36487388611,960,566.183111056856,6,1,1,1,NaN,173.527002334595
11-09-2026,2884.40990447998,960,566.183111056856,6,1,1,1,NaN,180.572032928467
11-09-2026,2893.73087882996,960,568.004150517289,6,1,1,1,NaN,189.893007278442
11-09-2026,2901.10993385315,960,568.004150517289,6,1,1,1,NaN,197.272062301636
11-09-2026,2910.46404838562,960,568.004150517289,6,1,1,1,NaN,206.626176834106
11-09-2026,2917.81902313232,960,568.004150517289,6,1,1,1,NaN,213.981151580811
11-09-2026,2927.05798149109,960,569.825189977721,6,1,1,1,NaN,223.220109939575
11-09-2026,2934.49783325195,960,569.825189977721,6,1,1,1,NaN,230.659961700439
11-09-2026,2943.80903244019,960,569.825189977721,6,1,1,1,NaN,239.971160888672
11-09-2026,2951.15804672241,960,569.825189977721,6,1,1,1,NaN,247.320175170898
