Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx,MoveTime_ms
12-09-2026,4801.63908004761,960,560.698568681906,6,1,1,1,NaN,0
12-09-2026,4810.81008911133,960,562.519608142338,6,1,1,1,NaN,9.1710090637207
12-09-2026,4817.98195838928,960,566.183111056856,6,1,1,1,NaN,16.3428783416748
12-09-2026,4827.11601257324,960,569.825189977721,6,1,1,1,NaN,25.4769325256348
12-09-2026,4834.50293540955,960,575.28830835902,6,1,1,1,NaN,32.8638553619385
12-09-2026,4843.64604949951,960,580.751426740318,6,1,1,1,NaN,42.0069694519043
12-09-2026,4851.16696357727,960,591.699087496567,6,1,1,1,NaN,49.5278835296631
12-09-2026,4860.30507087708,960,595.341166417432,6,1,1,1,NaN,58.6659908294678
12-09-2026,4867.7990436554,960,599.00466933195,6,1,1,1,NaN,66.1599636077881
12-09-2026,4876.89805030823,960,602.646748252815,6,1,1,1,NaN,75.2589702606201
12-09-2026,4884.50598716736,960,606.288827173681,6,1,1,1,NaN,82.866907119751
12-09-2026,4893.65911483765,960,609.930906094546,6,1,1,1,NaN,92.0200347900391
12-09-2026,4901.15594863892,960,613.572985015412,6,1,1,1,NaN,99.5168685913086
12-09-2026,4910.44902801514,960,617.23648792993,6,1,1,1,NaN,108.809947967529
12-09-2026,4917.7770614624,960,620.878566850795,6,1,1,1,NaN,116.137981414795
12-09-2026,4926.86295509338,960,624.52064577166,6,1,1,1,NaN,125.223875045776
12-09-2026,4935.17208099365,960,628.162724692526,6,1,1,1,NaN,133.533000946045
12-09-2026,4944.41294670105,960,629.983764152959,6,1,1,1,NaN,142.773866653442
12-09-2026,4951.40409469604,960,629.983764152959,6,1,1,1,NaN,149.765014648438
12-09-2026,4960.4799747467,960,631.826227607044,6,1,1,1,NaN,158.840894699097
12-09-2026,4967.89312362671,960,631.826227607044,6,1,1,1,NaN,166.254043579102
12-09-2026,4977.10299491882,960,633.647267067476,6,1,1,1,NaN,175.463914871216
12-09-2026,4984.4651222229,960,635.468306527909,6,1,1,1,NaN,182.826042175293
12-09-2026,4993.59703063965,960,635.468306527909,6,1,1,1,NaN,191.957950592041
12-09-2026,5001.14107131958,960,637.289345988342,6,1,1,1,NaN,199.501991271973
12-09-2026,5010.36095619202,960,637.289345988342,6,1,1,1,NaN,208.721876144409
12-09-2026,5017.79413223267,960,637.289345988342,6,1,1,1,NaN,216.155052185059
12-09-2026,5026.850938797,960,637.289345988342,6,1,1,1,NaN,225.21185874939
12-09-2026,5034.47604179382,960,637.289345988342,6,1,1,1,NaN,232.836961746216
12-09-2026,5043.55096817017,960,637.289345988342,6,1,1,1,NaN,241.911888122559
12-09-2026,5051.22494697571,960,637.289345988342,6,1,1,1,NaN,249.585866928101
12-09-2026,5060.35590171814,960,637.289345988342,6,1,1,1,NaN,258.716821670532
12-09-2026,5067.75093078613,960,633.647267067476,6,1,1,1,NaN,266.111850738525
12-09-2026,5076.6429901123,960,617.23648792993,6,1,1,1,NaN,275.003910064697
12-09-2026,5084.40113067627,960,602.646748252815,6,1,1,1,NaN,282.762050628662
12-09-2026,5093.25313568115,960,578.930387279885,6,1,1,1,NaN,291.614055633545
12-09-2026,5101.1700630188,960,547.929868465224,6,1,1,1,NaN,299.530982971191
12-09-2026,5110.30101776123,960,507.824152348399,6,1,1,1,NaN,308.661937713623
12-09-2026,5117.90108680725,960,464.054933317057,6,1,1,1,NaN,316.262006759644
12-09-2026,5127.18892097473,960,420.307138279366,6,1,1,1,NaN,325.549840927124
12-09-2026,5134.48905944824,960,376.537919248024,7,1,1,1,NaN,332.849979400635
12-09-2026,5143.57304573059,960,334.589739677114,7,1,1,1,NaN,341.933965682983
12-09-2026,5151.66807174683,960,320,7,1,1,1,NaN,350.028991699219
12-09-2026,5160.96496582031,960,320,7,1,1,1,NaN,359.325885772705
12-09-2026,5168.76101493835,960,320,7,1,1,1,NaN,367.121934890747
12-09-2026,5178.12609672546,960,320,7,1,1,1,NaN,376.487016677856
12-09-2026,5184.66210365295,960,320,7,1,1,1,NaN,383.023023605347
12-09-2026,5193.91512870789,960,320,7,1,1,1,NaN,392.276048660278
12-09-2026,5201.29895210266,960,320,7,1,1,1,NaN,399.659872055054
12-09-2026,5210.41512489319,960,320,7,1,1,1,NaN,408.776044845581
12-09-2026,5217.93508529663,960,320,7,1,1,1,NaN,416.296005249023
12-09-2026,5226.81093215942,960,320,7,1,1,1,NaN,425.171852111816
12-09-2026,5234.66897010803,960,312.715842158269,7,1,1,1,NaN,433.029890060425
12-09-2026,5243.9820766449,960,290.841944639424,7,1,1,1,NaN,442.34299659729
12-09-2026,5251.44100189209,960,267.125583666494,7,1,1,1,NaN,449.801921844482
12-09-2026,5260.36691665649,960,245.251686147649,7,1,1,1,NaN,458.727836608887
12-09-2026,5268.14007759094,960,221.535325174718,7,1,1,1,NaN,466.500997543335
12-09-2026,5277.00591087341,960,199.661427655873,7,1,1,1,NaN,475.366830825806
12-09-2026,5290.02213478088,960,159.555711539048,8,1,1,1,NaN,488.383054733276
12-09-2026,5312.07013130188,960,161.376750999481,8,1,1,1,NaN,510.431051254272
12-09-2026,5341.68291091919,960,172.302987762078,8,1,1,1,NaN,540.043830871582
12-09-2026,5363.49105834961,960,157.734672078616,8,1,1,1,NaN,561.851978302002
12-09-2026,5387.80403137207,960,146.787011322367,8,1,1,1,NaN,586.164951324463
12-09-2026,5397.58110046387,960,143.144932401502,8,1,1,1,NaN,595.94202041626
12-09-2026,5401.75294876099,960,139.481429486984,8,1,1,1,NaN,600.113868713379
12-09-2026,5411.4990234375,960,135.839350566118,8,1,1,1,NaN,609.859943389893
12-09-2026,5418.1079864502,960,132.197271645253,8,1,1,1,NaN,616.468906402588
12-09-2026,5427.73413658142,960,130.37623218482,8,1,1,1,NaN,626.095056533813
12-09-2026,5434.5691204071,960,128.555192724387,8,1,1,1,NaN,632.930040359497
12-09-2026,5444.13805007935,960,126.734153263955,8,1,1,1,NaN,642.498970031738
12-09-2026,5451.30610466003,960,124.913113803522,8,1,1,1,NaN,649.667024612427
12-09-2026,5460.84594726562,960,124.913113803522,8,1,1,1,NaN,659.206867218018
12-09-2026,5467.99302101135,960,124.913113803522,8,1,1,1,NaN,666.353940963745
12-09-2026,5477.50902175903,960,124.913113803522,8,1,1,1,NaN,675.869941711426
12-09-2026,5484.62009429932,960,123.070650349437,8,1,1,1,NaN,682.981014251709
12-09-2026,5494.41695213318,960,123.070650349437,8,1,1,1,NaN,692.777872085571
12-09-2026,5501.24907493591,960,123.070650349437,8,1,1,1,NaN,699.609994888306
12-09-2026,5510.66994667053,960,123.070650349437,8,1,1,1,NaN,709.030866622925
