Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,TotalTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt
26-08-2026,2,12,LongGroup,7.80,0.2842,0.0666,0.3508,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
26-08-2026,2,13,MidGroup,5.10,0.4342,0.2168,0.6510,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
26-08-2026,2,14,MidGroup,6.00,0.4009,0.1667,0.5676,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1
26-08-2026,2,15,MidGroup,6.10,0.4342,0.3667,0.8009,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
26-08-2026,2,16,LongGroup,7.60,0.3508,0.0834,0.4342,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
26-08-2026,2,17,MidGroup,5.10,0.4175,0.0834,0.5009,0,2,Right_0,Down_270,Down_270,1,1,Right_0,1
26-08-2026,2,17,MidGroup,5.10,0.4342,0.3172,0.7514,1,0,Right_0,Right_0,Down_270,2,0,Right_0,2
26-08-2026,2,18,LongGroup,6.70,0.2842,0.1001,0.3843,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
26-08-2026,2,19,LongGroup,7.60,0.3014,0.0494,0.3509,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
26-08-2026,2,20,MidGroup,5.10,0.2676,0.1500,0.4176,0,2,Down_270,Up_90,Up_90,1,1,Down_270,1
26-08-2026,2,20,MidGroup,5.10,0.3675,0.6000,0.9675,0,2,Up_90,Right_0,Up_90,1,0,Down_270,2
26-08-2026,2,20,MidGroup,5.10,0.3342,0.7334,1.0676,0,2,Down_270,Left_180,Up_90,3,0,Up_90,3
26-08-2026,2,20,MidGroup,5.10,0.2509,0.0834,0.3342,0,2,Left_180,Right_0,Up_90,1,0,Down_270,4
26-08-2026,2,20,MidGroup,5.10,0.3511,0.8331,1.1842,0,2,Right_0,Down_270,Up_90,3,0,Left_180,5
26-08-2026,2,21,ShortGroup,5.00,0.2677,0.0832,0.3509,1,0,Left_180,Left_180,Left_180,1,0,Right_0,1
26-08-2026,2,22,LongGroup,7.00,0.3176,0.0667,0.3842,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
26-08-2026,2,23,ShortGroup,4.70,0.2509,0.1000,0.3509,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
26-08-2026,2,24,ShortGroup,4.10,0.3842,0.0501,0.4342,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1
26-08-2026,2,25,ShortGroup,5.00,0.4179,0.7163,1.1342,0,2,Up_90,Down_270,Down_270,2,1,Right_0,1
26-08-2026,2,25,ShortGroup,5.00,0.4509,0.7000,1.1509,0,2,Up_90,Left_180,Down_270,3,0,Up_90,2
26-08-2026,2,25,ShortGroup,5.00,0.3342,0.7000,1.0341,0,2,Right_0,Down_270,Down_270,2,0,Up_90,3
26-08-2026,2,25,ShortGroup,5.00,0.4008,0.4667,0.8675,0,2,Up_90,Right_0,Down_270,2,0,Right_0,4
26-08-2026,2,25,ShortGroup,5.00,0.2675,0.7500,1.0176,0,2,Left_180,Up_90,Down_270,3,0,Up_90,5
26-08-2026,2,26,MidGroup,6.00,0.3675,0.6834,1.0509,1,0,Up_90,Up_90,Up_90,2,0,Left_180,1
26-08-2026,2,27,LongGroup,7.60,0.2675,0.1001,0.3676,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
26-08-2026,2,28,LongGroup,7.00,0.4510,0.1164,0.5674,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
26-08-2026,2,29,MidGroup,5.70,0.2842,0.1001,0.3842,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
26-08-2026,2,30,ShortGroup,4.10,0.2675,0.1167,0.3842,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
26-08-2026,2,31,LongGroup,7.80,0.3175,0.0167,0.3342,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
26-08-2026,2,32,ShortGroup,4.00,0.3175,0.1001,0.4176,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1
26-08-2026,2,33,ShortGroup,4.10,0.4175,0.1500,0.5675,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
26-08-2026,2,34,LongGroup,7.80,0.3842,0.1000,0.4842,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
26-08-2026,2,35,MidGroup,6.10,0.2842,1.5833,1.8675,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
26-08-2026,2,36,LongGroup,7.60,0.4008,0.1834,0.5842,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
26-08-2026,2,37,MidGroup,5.70,0.3842,0.2000,0.5842,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1
26-08-2026,2,38,MidGroup,5.70,0.3342,0.1167,0.4509,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
26-08-2026,2,39,LongGroup,7.00,0.3008,0.0834,0.3843,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
26-08-2026,2,40,ShortGroup,4.00,0.3342,0.0334,0.3676,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
26-08-2026,2,41,MidGroup,6.10,0.3675,0.1334,0.5009,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1
26-08-2026,2,42,MidGroup,6.00,0.3675,0.1667,0.5342,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
26-08-2026,2,43,ShortGroup,4.00,0.2842,0.0667,0.3509,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1
26-08-2026,2,44,ShortGroup,4.70,0.4009,0.5000,0.9009,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
26-08-2026,2,45,LongGroup,7.00,0.3175,0.0501,0.3676,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
26-08-2026,2,46,ShortGroup,4.70,0.4675,0.2833,0.7509,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
26-08-2026,2,47,ShortGroup,4.10,0.2675,0.0167,0.2843,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1
26-08-2026,2,48,LongGroup,6.70,0.4342,0.1334,0.5676,0,2,Down_270,Left_180,Left_180,2,1,Left_180,1
26-08-2026,2,48,LongGroup,6.70,0.3509,1.5166,1.8675,1,0,Up_90,Up_90,Left_180,3,0,Down_270,2
26-08-2026,3,1,MidGroup,6.00,0.3842,0.3334,0.7176,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
26-08-2026,3,2,LongGroup,7.80,0.4342,0.1334,0.5676,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
26-08-2026,3,3,MidGroup,6.00,0.3009,0.0334,0.3342,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
26-08-2026,3,4,MidGroup,5.70,0.3676,1.0499,1.4175,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1
26-08-2026,3,5,LongGroup,7.60,0.3843,0.1503,0.5345,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
26-08-2026,3,6,MidGroup,6.10,0.3342,0.1000,0.4342,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
26-08-2026,3,7,LongGroup,6.70,0.3175,0.0667,0.3843,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
26-08-2026,3,8,LongGroup,7.60,0.2842,0.0500,0.3343,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
26-08-2026,3,9,LongGroup,7.80,0.3175,0.0668,0.3843,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
26-08-2026,3,10,ShortGroup,4.70,0.3675,0.0834,0.4509,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
26-08-2026,3,11,LongGroup,7.00,0.4009,0.1834,0.5843,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
26-08-2026,3,12,ShortGroup,5.00,0.3842,0.2000,0.5842,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1
26-08-2026,3,13,MidGroup,6.00,0.3678,0.2331,0.6009,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
26-08-2026,3,14,ShortGroup,4.00,0.3509,0.0501,0.4009,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
26-08-2026,3,15,MidGroup,6.10,0.3176,0.1167,0.4342,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
26-08-2026,3,16,LongGroup,6.70,0.2842,1.6833,1.9675,0,2,Left_180,Down_270,Down_270,2,1,Left_180,1
26-08-2026,3,16,LongGroup,6.70,0.2342,0.0667,0.3009,1,0,Left_180,Left_180,Down_270,3,0,Left_180,2
26-08-2026,3,17,ShortGroup,5.00,0.2842,0.1333,0.4175,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
26-08-2026,3,18,ShortGroup,4.00,0.4009,0.1500,0.5509,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
26-08-2026,3,19,LongGroup,7.00,0.3007,0.0335,0.3343,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
26-08-2026,3,20,ShortGroup,4.10,0.2508,0.0673,0.3180,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1
26-08-2026,3,21,LongGroup,7.80,0.2676,0.0167,0.2842,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
26-08-2026,3,22,MidGroup,5.10,0.2675,0.0501,0.3176,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
26-08-2026,3,23,ShortGroup,4.70,0.2676,0.1000,0.3676,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
26-08-2026,3,24,MidGroup,6.10,0.3342,0.1336,0.4678,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
26-08-2026,3,25,MidGroup,6.10,0.3842,0.3167,0.7009,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
26-08-2026,3,26,MidGroup,5.70,0.3176,0.4166,0.7342,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
26-08-2026,3,27,LongGroup,7.00,0.3509,0.1333,0.4842,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
26-08-2026,3,28,MidGroup,5.70,0.3175,0.1500,0.4675,0,2,Down_270,Left_180,Left_180,3,1,Down_270,1
26-08-2026,3,28,MidGroup,5.70,0.4009,0.8003,1.2012,0,2,Right_0,Left_180,Left_180,1,0,Down_270,2
26-08-2026,3,28,MidGroup,5.70,0.3675,0.5167,0.8842,1,0,Up_90,Up_90,Left_180,2,0,Right_0,3
26-08-2026,3,29,LongGroup,7.80,0.3009,0.0667,0.3676,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
26-08-2026,3,30,MidGroup,5.70,0.3508,0.2835,0.6343,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
26-08-2026,3,31,LongGroup,7.00,0.3009,0.0501,0.3510,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
26-08-2026,3,32,MidGroup,5.10,0.3842,0.2334,0.6176,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
26-08-2026,3,33,ShortGroup,4.70,0.3843,0.1666,0.5509,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1
26-08-2026,3,34,ShortGroup,4.70,0.3175,0.0334,0.3509,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1
26-08-2026,3,35,ShortGroup,4.00,0.2509,0.0333,0.2843,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1
26-08-2026,3,36,LongGroup,7.60,0.2676,0.0333,0.3009,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
26-08-2026,3,37,ShortGroup,4.10,0.4175,0.1501,0.5676,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
26-08-2026,3,38,LongGroup,6.70,0.3509,0.2000,0.5509,0,2,Down_270,Left_180,Left_180,2,1,Up_90,1
26-08-2026,3,38,LongGroup,6.70,0.3509,0.6665,1.0174,1,0,Up_90,Up_90,Left_180,3,0,Down_270,2
26-08-2026,3,39,ShortGroup,5.00,0.3676,0.4167,0.7842,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1
26-08-2026,3,39,ShortGroup,5.00,0.4011,0.1335,0.5346,1,0,Up_90,Up_90,Left_180,1,0,Up_90,2
26-08-2026,3,40,ShortGroup,4.10,0.2676,0.1001,0.3677,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
26-08-2026,3,41,ShortGroup,5.00,0.3509,0.1667,0.5176,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
26-08-2026,3,42,MidGroup,5.10,0.3842,0.0672,0.4514,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
26-08-2026,3,43,MidGroup,5.10,0.3342,0.1167,0.4509,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1
26-08-2026,3,44,ShortGroup,4.10,0.2676,0.1833,0.4509,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
26-08-2026,3,45,MidGroup,6.00,0.3510,0.2999,0.6509,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
26-08-2026,3,46,ShortGroup,4.00,0.3175,0.0834,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
26-08-2026,3,47,LongGroup,6.70,0.5341,0.3000,0.8342,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
26-08-2026,3,48,LongGroup,7.60,0.3342,0.1334,0.4676,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
26-08-2026,4,1,ShortGroup,4.70,0.3842,0.0834,0.4676,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1
26-08-2026,4,2,LongGroup,7.60,0.2509,0.0834,0.3343,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
26-08-2026,4,3,LongGroup,7.60,0.3509,0.1500,0.5009,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
26-08-2026,4,4,LongGroup,6.70,0.3008,0.1667,0.4676,0,2,Down_270,Right_0,Right_0,2,1,Up_90,1
26-08-2026,4,4,LongGroup,6.70,0.3842,2.2833,2.6675,0,2,Up_90,Down_270,Right_0,1,0,Down_270,2
26-08-2026,4,4,LongGroup,6.70,0.3675,0.6002,0.9678,1,0,Up_90,Up_90,Right_0,3,0,Up_90,3
26-08-2026,4,5,MidGroup,5.10,0.3675,0.1168,0.4843,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
26-08-2026,4,6,LongGroup,7.80,0.3842,0.1500,0.5342,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
26-08-2026,4,7,MidGroup,6.10,0.4008,0.1334,0.5343,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
26-08-2026,4,8,ShortGroup,4.10,0.3509,0.0667,0.4176,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
26-08-2026,4,9,ShortGroup,4.10,0.2842,0.1167,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1
26-08-2026,4,10,LongGroup,6.70,0.4008,0.1667,0.5675,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
26-08-2026,4,11,ShortGroup,4.00,0.3675,0.1000,0.4675,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1
26-08-2026,4,12,LongGroup,7.80,0.3176,0.0833,0.4009,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
26-08-2026,4,13,MidGroup,5.70,0.3177,0.6832,1.0009,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
26-08-2026,4,14,ShortGroup,4.10,0.3509,0.0334,0.3843,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
26-08-2026,4,15,LongGroup,7.80,0.3009,0.1501,0.4509,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
26-08-2026,4,16,MidGroup,6.00,0.3009,0.0500,0.3509,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
26-08-2026,4,17,ShortGroup,4.70,0.3509,0.2501,0.6010,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
26-08-2026,4,18,LongGroup,7.00,0.4344,0.1832,0.6176,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
26-08-2026,4,19,LongGroup,7.00,0.3009,0.0333,0.3342,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
26-08-2026,4,20,ShortGroup,5.00,0.4341,0.8001,1.2342,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
26-08-2026,4,21,MidGroup,6.10,0.3508,0.4833,0.8342,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
26-08-2026,4,22,ShortGroup,4.00,0.4008,0.1667,0.5676,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
26-08-2026,4,23,MidGroup,6.10,0.3011,0.1499,0.4509,0,2,Down_270,Right_0,Right_0,1,1,Up_90,1
26-08-2026,4,23,MidGroup,6.10,0.4845,2.1997,2.6842,0,2,Up_90,Down_270,Right_0,3,0,Down_270,2
26-08-2026,4,23,MidGroup,6.10,0.4842,0.2839,0.7680,1,0,Right_0,Right_0,Right_0,2,0,Up_90,4
26-08-2026,4,24,ShortGroup,5.00,0.4011,0.4500,0.8510,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
26-08-2026,4,25,MidGroup,5.70,0.3342,0.2832,0.6174,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
26-08-2026,4,26,LongGroup,6.70,0.3008,0.3706,0.6714,0,2,Down_270,Left_180,Left_180,2,1,Up_90,1
26-08-2026,4,26,LongGroup,6.70,0.4178,1.1831,1.6009,1,0,Left_180,Left_180,Left_180,3,0,Down_270,2
26-08-2026,4,27,MidGroup,5.70,0.3508,0.0837,0.4345,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
26-08-2026,4,28,ShortGroup,4.70,0.2508,0.0501,0.3010,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1
