Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt
25-08-2026,21.1429595947266,960,436.717917416913,1,1,1,1
25-08-2026,81.0720920562744,960,436.717917416913,1,1,1,1
25-08-2026,89.6680355072021,960,436.717917416913,1,1,1,1
25-08-2026,115.183115005493,960,436.717917416913,1,1,1,1
25-08-2026,116.440057754517,960,436.717917416913,1,1,1,1
25-08-2026,125.694036483765,960,436.717917416913,1,1,1,1
25-08-2026,130.626916885376,960,436.717917416913,1,1,1,1
25-08-2026,139.975070953369,960,436.717917416913,1,1,1,1
25-08-2026,147.329092025757,960,436.717917416913,1,1,1,1
25-08-2026,156.875133514404,960,436.717917416913,1,1,1,1
25-08-2026,163.949012756348,960,436.717917416913,1,1,1,1
25-08-2026,173.419952392578,960,436.717917416913,1,1,1,1
25-08-2026,180.624008178711,960,436.717917416913,1,1,1,1
25-08-2026,189.926147460938,960,436.717917416913,1,1,1,1
25-08-2026,197.273015975952,960,436.717917416913,1,1,1,1
25-08-2026,206.609010696411,960,436.717917416913,1,1,1,1
25-08-2026,214.012145996094,960,436.717917416913,1,1,1,1
25-08-2026,223.493099212646,960,436.717917416913,1,1,1,1
25-08-2026,230.777978897095,960,436.717917416913,1,1,1,1
25-08-2026,240.242004394531,960,436.717917416913,1,1,1,1
25-08-2026,247.396945953369,960,436.717917416913,1,1,1,1
25-08-2026,256.982088088989,960,436.717917416913,1,1,1,1
25-08-2026,264.050006866455,960,436.717917416913,1,1,1,1
25-08-2026,273.623943328857,960,436.717917416913,1,1,1,1
25-08-2026,280.797958374023,960,436.717917416913,1,1,1,1
25-08-2026,290.225028991699,960,436.717917416913,1,1,1,1
25-08-2026,297.397136688232,960,436.717917416913,1,1,1,1
25-08-2026,306.716918945312,960,436.717917416913,1,1,1,1
25-08-2026,314.093112945557,960,436.717917416913,1,1,1,1
25-08-2026,323.436975479126,960,436.717917416913,1,1,1,1
25-08-2026,330.804109573364,960,436.717917416913,1,1,1,1
25-08-2026,340.117931365967,960,436.717917416913,1,1,1,1
25-08-2026,347.465991973877,960,436.717917416913,1,1,1,1
25-08-2026,356.831073760986,960,436.717917416913,1,1,1,1
25-08-2026,364.057064056396,960,436.717917416913,1,1,1,1
25-08-2026,373.422145843506,960,436.717917416913,1,1,1,1
25-08-2026,380.713939666748,960,436.717917416913,1,1,1,1
25-08-2026,390.063047409058,960,436.717917416913,1,1,1,1
25-08-2026,398.262023925781,960,436.717917416913,1,1,1,1
25-08-2026,407.727003097534,960,436.717917416913,1,1,1,1
25-08-2026,413.947105407715,960,436.717917416913,1,1,1,1
25-08-2026,423.529148101807,960,436.717917416913,1,1,1,1
25-08-2026,430.752992630005,960,436.717917416913,1,1,1,1
25-08-2026,440.258026123047,960,436.717917416913,1,1,1,1
25-08-2026,447.350978851318,960,436.717917416913,1,1,1,1
25-08-2026,456.720113754272,960,436.717917416913,1,1,1,1
25-08-2026,464.080095291138,960,436.717917416913,1,1,1,1
25-08-2026,473.39391708374,960,436.717917416913,1,1,1,1
25-08-2026,480.914115905762,960,436.717917416913,1,1,1,1
25-08-2026,490.389108657837,960,436.717917416913,1,1,1,1
25-08-2026,497.436046600342,960,436.717917416913,1,1,1,1
25-08-2026,506.916046142578,960,436.717917416913,1,1,1,1
25-08-2026,513.968944549561,960,436.717917416913,1,1,1,1
25-08-2026,523.595094680786,960,436.717917416913,1,1,1,1
25-08-2026,530.641078948975,960,436.717917416913,1,1,1,1
25-08-2026,540.225982666016,960,436.717917416913,1,1,1,1
25-08-2026,547.351121902466,960,436.717917416913,1,1,1,1
25-08-2026,556.879997253418,960,436.717917416913,1,1,1,1
25-08-2026,563.997030258179,960,436.717917416913,1,1,1,1
25-08-2026,573.588132858276,960,436.717917416913,1,1,1,1
25-08-2026,580.708980560303,960,436.717917416913,1,1,1,1
25-08-2026,590.378999710083,960,436.717917416913,1,1,1,1
25-08-2026,597.361087799072,960,436.717917416913,1,1,1,1
25-08-2026,606.930017471313,960,436.717917416913,1,1,1,1
25-08-2026,613.961935043335,960,436.717917416913,1,1,1,1
25-08-2026,623.646974563599,960,436.717917416913,1,1,1,1
25-08-2026,630.689144134521,960,436.717917416913,1,1,1,1
25-08-2026,640.316009521484,960,436.717917416913,1,1,1,1
25-08-2026,647.496938705444,960,436.717917416913,1,1,1,1
25-08-2026,657.418012619019,960,436.717917416913,1,1,1,1
25-08-2026,664.088010787964,960,436.717917416913,1,1,1,1
25-08-2026,673.810958862305,960,436.717917416913,1,1,1,1
25-08-2026,680.685997009277,960,436.717917416913,1,1,1,1
25-08-2026,690.518140792847,960,436.717917416913,1,1,1,1
25-08-2026,697.327136993408,960,436.717917416913,1,1,1,1
25-08-2026,706.896066665649,960,436.717917416913,1,1,1,1
25-08-2026,713.901042938232,960,436.717917416913,1,1,1,1
25-08-2026,723.315000534058,960,436.717917416913,1,1,1,1
25-08-2026,730.570077896118,960,438.538956877346,1,1,1,1
25-08-2026,739.979982376099,960,438.538956877346,1,1,1,1
25-08-2026,747.04909324646,960,438.538956877346,1,1,1,1
25-08-2026,756.072998046875,960,438.538956877346,1,1,1,1
25-08-2026,763.70906829834,960,440.359996337779,1,1,1,1
25-08-2026,772.794008255005,960,440.359996337779,1,1,1,1
25-08-2026,796.318054199219,960,442.181035798212,2,1,1,1
25-08-2026,805.063962936401,960,442.181035798212,2,1,1,1
25-08-2026,822.23105430603,960,442.181035798212,3,1,1,1
25-08-2026,840.682029724121,960,444.002075258644,3,1,1,1
25-08-2026,846.517086029053,960,445.823114719077,3,1,1,1
25-08-2026,856.120109558105,960,449.465193639943,3,1,1,1
25-08-2026,864.139080047607,960,453.12869655446,3,1,1,1
25-08-2026,873.615026473999,960,464.054933317057,3,1,1,1
25-08-2026,880.77712059021,960,464.054933317057,3,1,1,1
25-08-2026,890.352964401245,960,467.718436231574,3,1,1,1
25-08-2026,897.427082061768,960,467.718436231574,3,1,1,1
25-08-2026,906.991004943848,960,471.36051515244,3,1,1,1
25-08-2026,913.996934890747,960,471.36051515244,3,1,1,1
