Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt
02-09-2026,11.9359493255615,960,531.519089327677,1,1,1,1
02-09-2026,56.6720962524414,960,531.519089327677,1,1,1,1
02-09-2026,66.8320655822754,960,531.519089327677,2,1,1,1
02-09-2026,78.3150196075439,960,531.519089327677,2,1,1,1
02-09-2026,86.7910385131836,960,531.519089327677,3,1,1,1
02-09-2026,96.2140560150146,960,531.519089327677,3,1,1,1
02-09-2026,100.368976593018,960,531.519089327677,3,1,1,1
02-09-2026,126.888036727905,960,531.519089327677,3,1,1,1
02-09-2026,133.821964263916,960,531.519089327677,3,1,1,1
02-09-2026,143.468141555786,960,531.519089327677,3,1,1,1
02-09-2026,150.326013565063,960,531.519089327677,3,1,1,1
02-09-2026,159.675121307373,960,531.519089327677,3,1,1,1
02-09-2026,167.009115219116,960,531.519089327677,3,1,1,1
02-09-2026,176.532983779907,960,531.519089327677,3,1,1,1
02-09-2026,184.033155441284,960,531.519089327677,3,1,1,1
02-09-2026,193.243980407715,960,531.519089327677,3,1,1,1
02-09-2026,200.642108917236,960,531.519089327677,3,1,1,1
02-09-2026,209.699153900146,960,531.519089327677,3,1,1,1
02-09-2026,217.352151870728,960,531.519089327677,3,1,1,1
02-09-2026,226.395130157471,960,531.519089327677,3,1,1,1
02-09-2026,233.952045440674,960,531.519089327677,3,1,1,1
02-09-2026,243.064165115356,960,531.519089327677,3,1,1,1
02-09-2026,250.591993331909,960,531.519089327677,3,1,1,1
02-09-2026,259.497165679932,960,531.519089327677,3,1,1,1
02-09-2026,267.254114151001,960,531.519089327677,3,1,1,1
02-09-2026,276.373147964478,960,531.519089327677,3,1,1,1
02-09-2026,283.847093582153,960,531.519089327677,3,1,1,1
02-09-2026,292.859077453613,960,531.519089327677,3,1,1,1
02-09-2026,300.352096557617,960,531.519089327677,3,1,1,1
02-09-2026,309.406995773315,960,531.519089327677,3,1,1,1
02-09-2026,316.987037658691,960,531.519089327677,3,1,1,1
02-09-2026,326.135158538818,960,531.519089327677,3,1,1,1
02-09-2026,333.662986755371,960,531.519089327677,3,1,1,1
02-09-2026,342.745065689087,960,531.519089327677,3,1,1,1
02-09-2026,350.306987762451,960,531.519089327677,3,1,1,1
02-09-2026,359.239101409912,960,531.519089327677,3,1,1,1
02-09-2026,366.991996765137,960,531.519089327677,3,1,1,1
02-09-2026,376.20997428894,960,531.519089327677,3,1,1,1
02-09-2026,383.644104003906,960,531.519089327677,3,1,1,1
02-09-2026,392.859935760498,960,531.519089327677,3,1,1,1
02-09-2026,400.295972824097,960,531.519089327677,3,1,1,1
02-09-2026,409.451007843018,960,531.519089327677,3,1,1,1
02-09-2026,416.815996170044,960,531.519089327677,3,1,1,1
02-09-2026,425.879001617432,960,531.519089327677,3,1,1,1
02-09-2026,433.681964874268,960,531.519089327677,3,1,1,1
02-09-2026,442.707061767578,960,531.519089327677,3,1,1,1
02-09-2026,450.300931930542,960,531.519089327677,3,1,1,1
02-09-2026,459.182024002075,960,531.519089327677,3,1,1,1
02-09-2026,467.199087142944,960,531.519089327677,3,1,1,1
02-09-2026,476.381063461304,960,531.519089327677,3,1,1,1
02-09-2026,483.790159225464,960,531.519089327677,3,1,1,1
02-09-2026,492.913961410522,960,531.519089327677,3,1,1,1
