Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt
24-08-2026,16.2589550018311,960,453.12869655446,1,1,1,1
24-08-2026,61.0678195953369,960,453.12869655446,1,1,1,1
24-08-2026,80.9547901153564,960,453.12869655446,2,1,1,1
24-08-2026,95.2298641204834,960,453.12869655446,2,1,1,1
24-08-2026,105.174779891968,960,453.12869655446,3,1,1,1
24-08-2026,114.709854125977,960,453.12869655446,3,1,1,1
24-08-2026,117.087841033936,960,453.12869655446,3,1,1,1
24-08-2026,126.507997512817,960,453.12869655446,3,1,1,1
24-08-2026,130.301952362061,960,453.12869655446,3,1,1,1
24-08-2026,139.595985412598,960,453.12869655446,3,1,1,1
24-08-2026,146.909952163696,960,453.12869655446,3,1,1,1
24-08-2026,156.27384185791,960,453.12869655446,3,1,1,1
24-08-2026,163.610935211182,960,453.12869655446,3,1,1,1
24-08-2026,173.020839691162,960,453.12869655446,3,1,1,1
24-08-2026,180.423974990845,960,453.12869655446,3,1,1,1
24-08-2026,190.368890762329,960,453.12869655446,3,1,1,1
24-08-2026,197.000980377197,960,453.12869655446,3,1,1,1
24-08-2026,206.605911254883,960,453.12869655446,3,1,1,1
24-08-2026,213.765859603882,960,453.12869655446,3,1,1,1
24-08-2026,223.166942596436,960,453.12869655446,3,1,1,1
24-08-2026,230.407953262329,960,453.12869655446,3,1,1,1
24-08-2026,239.865779876709,960,453.12869655446,3,1,1,1
24-08-2026,247.118949890137,960,453.12869655446,3,1,1,1
24-08-2026,256.584882736206,960,453.12869655446,3,1,1,1
24-08-2026,263.788938522339,960,453.12869655446,3,1,1,1
24-08-2026,273.32592010498,960,453.12869655446,3,1,1,1
24-08-2026,280.544996261597,960,453.12869655446,3,1,1,1
24-08-2026,290.010929107666,960,453.12869655446,3,1,1,1
24-08-2026,297.196865081787,960,453.12869655446,3,1,1,1
24-08-2026,306.765794754028,960,453.12869655446,3,1,1,1
24-08-2026,313.913822174072,960,453.12869655446,3,1,1,1
24-08-2026,323.437929153442,960,453.12869655446,3,1,1,1
24-08-2026,330.469846725464,960,453.12869655446,3,1,1,1
24-08-2026,339.752912521362,960,453.12869655446,3,1,1,1
24-08-2026,347.157001495361,960,453.12869655446,3,1,1,1
24-08-2026,356.740951538086,960,453.12869655446,3,1,1,1
24-08-2026,363.919973373413,960,453.12869655446,3,1,1,1
24-08-2026,373.490810394287,960,453.12869655446,3,1,1,1
24-08-2026,381.562948226929,960,453.12869655446,3,1,1,1
24-08-2026,391.107797622681,960,453.12869655446,3,1,1,1
24-08-2026,397.215843200684,960,453.12869655446,3,1,1,1
24-08-2026,406.520843505859,960,453.12869655446,3,1,1,1
24-08-2026,413.856983184814,960,453.12869655446,3,1,1,1
24-08-2026,423.203945159912,960,453.12869655446,3,1,1,1
24-08-2026,430.509805679321,960,453.12869655446,3,1,1,1
24-08-2026,439.834833145142,960,453.12869655446,3,1,1,1
24-08-2026,447.049856185913,960,453.12869655446,3,1,1,1
24-08-2026,456.312894821167,960,453.12869655446,3,1,1,1
24-08-2026,464.134931564331,960,453.12869655446,3,1,1,1
24-08-2026,473.789930343628,960,453.12869655446,3,1,1,1
24-08-2026,480.710983276367,960,453.12869655446,3,1,1,1
24-08-2026,490.082979202271,960,453.12869655446,3,1,1,1
24-08-2026,497.25079536438,960,453.12869655446,3,1,1,1
24-08-2026,506.664991378784,960,453.12869655446,3,1,1,1
24-08-2026,513.808012008667,960,453.12869655446,3,1,1,1
24-08-2026,523.127794265747,960,453.12869655446,3,1,1,1
24-08-2026,530.542850494385,960,453.12869655446,3,1,1,1
24-08-2026,539.999961853027,960,453.12869655446,3,1,1,1
24-08-2026,547.053813934326,960,453.12869655446,3,1,1,1
24-08-2026,556.320905685425,960,453.12869655446,3,1,1,1
24-08-2026,563.886880874634,960,453.12869655446,3,1,1,1
24-08-2026,573.494911193848,960,453.12869655446,3,1,1,1
24-08-2026,580.527782440186,960,453.12869655446,3,1,1,1
24-08-2026,590.321779251099,960,454.949736014893,3,1,1,1
24-08-2026,597.184896469116,960,454.949736014893,3,1,1,1
24-08-2026,606.73999786377,960,454.949736014893,3,1,1,1
24-08-2026,613.890886306763,960,454.949736014893,3,1,1,1
24-08-2026,623.475790023804,960,454.949736014893,3,1,1,1
24-08-2026,630.39493560791,960,454.949736014893,3,1,1,1
24-08-2026,639.786958694458,960,454.949736014893,3,1,1,1
24-08-2026,647.056818008423,960,454.949736014893,3,1,1,1
24-08-2026,656.889915466309,960,454.949736014893,3,1,1,1
24-08-2026,663.861989974976,960,454.949736014893,3,1,1,1
24-08-2026,673.653841018677,960,454.949736014893,3,1,1,1
24-08-2026,680.455923080444,960,454.949736014893,3,1,1,1
24-08-2026,690.082788467407,960,454.949736014893,3,1,1,1
24-08-2026,697.086811065674,960,454.949736014893,3,1,1,1
24-08-2026,706.805944442749,960,456.770775475326,3,1,1,1
24-08-2026,713.710784912109,960,456.770775475326,3,1,1,1
24-08-2026,723.258972167969,960,456.770775475326,3,1,1,1
24-08-2026,730.347871780396,960,456.770775475326,3,1,1,1
24-08-2026,740.178823471069,960,456.770775475326,3,1,1,1
24-08-2026,746.999979019165,960,456.770775475326,3,1,1,1
24-08-2026,756.727933883667,960,456.770775475326,3,1,1,1
24-08-2026,763.671875,960,456.770775475326,3,1,1,1
24-08-2026,773.399829864502,960,456.770775475326,3,1,1,1
24-08-2026,780.335903167725,960,456.770775475326,3,1,1,1
24-08-2026,790.011882781982,960,456.770775475326,3,1,1,1
24-08-2026,797.000885009766,960,456.770775475326,3,1,1,1
24-08-2026,806.71501159668,960,456.770775475326,3,1,1,1
24-08-2026,813.726902008057,960,456.770775475326,3,1,1,1
24-08-2026,823.332786560059,960,456.770775475326,3,1,1,1
24-08-2026,830.298900604248,960,456.770775475326,3,1,1,1
24-08-2026,839.939832687378,960,456.770775475326,3,1,1,1
24-08-2026,847.041845321655,960,456.770775475326,3,1,1,1
24-08-2026,856.71591758728,960,456.770775475326,3,1,1,1
24-08-2026,863.675832748413,960,456.770775475326,3,1,1,1
24-08-2026,872.97797203064,960,456.770775475326,3,1,1,1
24-08-2026,880.178928375244,960,456.770775475326,3,1,1,1
24-08-2026,889.425992965698,960,456.770775475326,3,1,1,1
24-08-2026,896.772861480713,960,456.770775475326,3,1,1,1
24-08-2026,905.881881713867,960,456.770775475326,3,1,1,1
24-08-2026,913.371801376343,960,456.770775475326,3,1,1,1
24-08-2026,922.504901885986,960,458.591814935759,3,1,1,1
24-08-2026,930.063009262085,960,460.412854396191,3,1,1,1
24-08-2026,939.278841018677,960,462.233893856624,3,1,1,1
24-08-2026,946.685791015625,960,465.87597277749,3,1,1,1
24-08-2026,955.825805664062,960,465.87597277749,3,1,1,1
24-08-2026,963.403940200806,960,469.539475692007,3,1,1,1
24-08-2026,972.519874572754,960,475.002594073305,3,1,1,1
24-08-2026,980.253934860229,960,475.002594073305,3,1,1,1
24-08-2026,989.47286605835,960,480.465712454604,3,1,1,1
24-08-2026,996.845960617065,960,482.286751915036,3,1,1,1
24-08-2026,1005.9118270874,960,482.286751915036,3,1,1,1
24-08-2026,1013.34285736084,960,482.286751915036,3,1,1,1
24-08-2026,1022.27592468262,960,484.129215369121,3,1,1,1
24-08-2026,1030.02381324768,960,484.129215369121,3,1,1,1
24-08-2026,1038.93995285034,960,484.129215369121,3,1,1,1
24-08-2026,1046.62394523621,960,485.950254829554,3,1,1,1
24-08-2026,1055.6378364563,960,485.950254829554,3,1,1,1
24-08-2026,1063.32588195801,960,485.950254829554,3,1,1,1
24-08-2026,1072.21698760986,960,487.771294289987,3,1,1,1
24-08-2026,1079.99992370605,960,489.59233375042,3,1,1,1
24-08-2026,1089.04790878296,960,491.413373210852,3,1,1,1
24-08-2026,1096.59194946289,960,491.413373210852,3,1,1,1
24-08-2026,1105.74579238892,960,493.234412671285,3,1,1,1
24-08-2026,1113.97099494934,960,493.234412671285,3,1,1,1
24-08-2026,1123.22282791138,960,495.055452131718,3,1,1,1
24-08-2026,1130.25188446045,960,495.055452131718,3,1,1,1
24-08-2026,1139.43099975586,960,496.876491592151,3,1,1,1
24-08-2026,1146.7227935791,960,498.697531052583,3,1,1,1
24-08-2026,1155.74097633362,960,500.539994506668,3,1,1,1
24-08-2026,1163.34986686707,960,502.361033967101,3,1,1,1
24-08-2026,1172.50680923462,960,502.361033967101,3,1,1,1
24-08-2026,1179.87084388733,960,502.361033967101,3,1,1,1
24-08-2026,1189.14484977722,960,504.182073427534,3,1,1,1
24-08-2026,1196.67196273804,960,504.182073427534,3,1,1,1
24-08-2026,1205.75189590454,960,504.182073427534,3,1,1,1
24-08-2026,1213.34099769592,960,504.182073427534,3,1,1,1
24-08-2026,1222.40781784058,960,504.182073427534,3,1,1,1
24-08-2026,1229.99000549316,960,504.182073427534,3,1,1,1
24-08-2026,1239.22181129456,960,504.182073427534,3,1,1,1
24-08-2026,1246.63996696472,960,504.182073427534,3,1,1,1
24-08-2026,1255.69701194763,960,504.182073427534,3,1,1,1
