Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,TotalTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt
24-08-2026,1,24,MidGroup,6.10,0.3342,0.1669,0.5011,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1
24-08-2026,1,25,ShortGroup,4.70,0.2674,0.0840,0.3514,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
24-08-2026,1,26,MidGroup,6.10,0.2675,0.0836,0.3511,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
24-08-2026,1,27,LongGroup,7.80,0.3844,0.3165,0.7009,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
24-08-2026,1,28,MidGroup,6.10,0.3175,0.2834,0.6009,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
24-08-2026,1,29,MidGroup,5.10,0.3175,0.9000,1.2175,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
24-08-2026,1,30,ShortGroup,4.00,0.2842,0.0501,0.3342,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1
24-08-2026,1,33,ShortGroup,4.70,0.2842,0.1334,0.4175,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1
24-08-2026,1,34,LongGroup,7.60,0.3507,0.1169,0.4676,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
24-08-2026,1,35,ShortGroup,4.00,0.2675,0.0833,0.3508,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
24-08-2026,1,36,LongGroup,7.60,0.2675,0.3667,0.6342,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
24-08-2026,1,37,MidGroup,6.00,0.3008,0.3667,0.6675,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
24-08-2026,1,38,LongGroup,6.70,0.2842,0.4001,0.6843,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
24-08-2026,1,39,MidGroup,5.10,0.2342,0.9000,1.1342,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
24-08-2026,1,40,ShortGroup,4.70,0.4341,0.1837,0.6179,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
24-08-2026,1,41,ShortGroup,4.00,0.4180,0.0829,0.5009,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1
24-08-2026,1,42,ShortGroup,5.00,0.2841,0.0501,0.3342,0,2,Left_180,Up_90,Up_90,2,1,Up_90,1
24-08-2026,1,43,LongGroup,7.80,0.3175,1.5667,1.8841,1,0,Left_180,Left_180,Left_180,3,0,Left_180,1
24-08-2026,1,44,MidGroup,6.00,0.2342,0.3000,0.5342,0,2,Right_0,Down_270,Down_270,3,1,Left_180,1
24-08-2026,1,45,LongGroup,7.60,0.3342,0.5333,0.8675,1,0,Right_0,Right_0,Right_0,3,0,Right_0,1
24-08-2026,1,46,MidGroup,5.70,0.2342,0.5167,0.7509,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
24-08-2026,1,47,ShortGroup,4.00,0.3509,0.0500,0.4010,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1
24-08-2026,1,48,LongGroup,7.80,0.2842,0.0667,0.3509,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
24-08-2026,2,1,LongGroup,7.80,0.2841,0.1002,0.3842,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
24-08-2026,2,2,MidGroup,6.00,0.4508,0.1167,0.5676,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
24-08-2026,2,4,LongGroup,7.00,0.5676,0.8167,1.3843,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
24-08-2026,2,5,ShortGroup,5.00,0.3010,0.0998,0.4009,0,2,Down_270,Up_90,Up_90,2,1,Up_90,1
24-08-2026,2,6,LongGroup,6.70,0.3841,0.4667,0.8508,1,0,Up_90,Up_90,Up_90,3,0,Down_270,1
24-08-2026,2,7,LongGroup,7.60,0.3009,0.0169,0.3177,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
24-08-2026,2,8,LongGroup,7.80,0.2675,0.0504,0.3179,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
24-08-2026,2,9,MidGroup,6.00,0.2841,0.0336,0.3176,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
24-08-2026,2,10,MidGroup,5.10,0.3008,NaN,NaN,0,1,None,Left_180,Left_180,-1,1,Left_180,1
24-08-2026,2,11,MidGroup,6.10,0.4008,0.5334,0.9342,0,2,Right_0,Down_270,Down_270,1,0,None,1
24-08-2026,2,12,MidGroup,6.10,0.4675,0.4833,0.9508,0,2,Up_90,Left_180,Left_180,1,0,Right_0,1
24-08-2026,2,13,LongGroup,6.70,0.3008,0.1834,0.4842,1,0,Right_0,Right_0,Right_0,3,0,Up_90,1
24-08-2026,2,14,ShortGroup,4.10,0.2508,0.0504,0.3013,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1
24-08-2026,2,15,MidGroup,6.10,0.2676,0.2666,0.5342,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
24-08-2026,2,16,ShortGroup,5.00,0.4008,0.1166,0.5174,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
24-08-2026,2,17,MidGroup,6.10,0.3842,0.1834,0.5675,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
24-08-2026,2,18,LongGroup,7.60,0.2674,0.7501,1.0175,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
24-08-2026,2,19,MidGroup,5.70,0.3175,0.9500,1.2676,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
24-08-2026,2,20,ShortGroup,4.70,0.3009,0.2166,0.5176,0,2,Right_0,Left_180,Left_180,2,1,Left_180,1
24-08-2026,2,21,LongGroup,6.70,0.2510,0.8665,1.1175,1,0,Left_180,Left_180,Left_180,3,0,Right_0,1
24-08-2026,2,22,ShortGroup,4.10,0.3175,0.0832,0.4008,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1
24-08-2026,2,23,LongGroup,7.60,0.3508,0.1333,0.4841,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
24-08-2026,2,24,ShortGroup,4.00,0.3675,0.1000,0.4675,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1
24-08-2026,2,25,LongGroup,7.60,0.2508,0.1167,0.3675,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1
24-08-2026,2,26,MidGroup,5.10,0.2508,0.1001,0.3509,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
24-08-2026,2,27,LongGroup,7.80,0.2674,0.1002,0.3676,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
24-08-2026,2,28,LongGroup,7.00,0.2674,0.0835,0.3509,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
24-08-2026,2,29,MidGroup,5.70,0.2342,0.1167,0.3509,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
24-08-2026,2,30,ShortGroup,4.00,0.2675,0.1167,0.3842,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1
24-08-2026,2,31,ShortGroup,4.70,0.4341,0.1001,0.5342,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
24-08-2026,2,32,ShortGroup,5.00,0.2008,0.7500,0.9508,0,2,Left_180,Down_270,Down_270,2,1,Right_0,1
24-08-2026,2,33,LongGroup,7.00,0.3009,0.6833,0.9842,1,0,Left_180,Left_180,Left_180,3,0,Left_180,1
24-08-2026,2,34,MidGroup,5.10,0.4508,0.1500,0.6009,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1
24-08-2026,2,35,ShortGroup,4.10,0.3842,0.1000,0.4842,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1
24-08-2026,2,36,ShortGroup,4.10,0.3175,0.2001,0.5176,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1
24-08-2026,2,37,MidGroup,5.70,0.3508,0.2000,0.5509,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
24-08-2026,2,38,ShortGroup,5.00,0.3009,0.1832,0.4841,0,2,Down_270,Left_180,Left_180,2,1,Right_0,1
24-08-2026,2,39,ShortGroup,4.70,0.3675,0.1667,0.5342,1,0,Up_90,Up_90,Up_90,1,0,Down_270,1
24-08-2026,2,40,LongGroup,7.00,0.2840,0.0668,0.3509,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
24-08-2026,2,41,ShortGroup,4.00,0.3008,0.0667,0.3675,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
24-08-2026,2,42,LongGroup,7.80,0.3680,0.1328,0.5008,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
24-08-2026,2,43,MidGroup,6.00,0.2675,0.1000,0.3676,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
24-08-2026,2,44,ShortGroup,4.70,0.3010,0.3000,0.6010,0,2,Right_0,Down_270,Down_270,2,1,Down_270,1
24-08-2026,2,45,MidGroup,5.70,0.2675,0.4666,0.7341,0,2,Right_0,Up_90,Up_90,3,0,Right_0,1
24-08-2026,2,46,MidGroup,6.00,0.3346,0.2329,0.5675,1,0,Right_0,Right_0,Right_0,2,0,Right_0,1
24-08-2026,2,47,ShortGroup,4.00,0.3174,0.4501,0.7675,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1
24-08-2026,2,48,LongGroup,6.70,0.2342,0.1000,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
24-08-2026,3,1,ShortGroup,4.70,0.2675,0.4334,0.7009,0,2,Right_0,Left_180,Left_180,2,1,Down_270,1
24-08-2026,3,2,MidGroup,6.10,0.2511,0.0997,0.3508,0,2,Down_270,Up_90,Up_90,1,0,Right_0,1
24-08-2026,3,3,MidGroup,5.70,0.2342,0.1500,0.3842,0,2,Right_0,Down_270,Down_270,3,0,Down_270,1
24-08-2026,3,4,MidGroup,5.10,0.4842,0.2000,0.6842,0,2,Up_90,Right_0,Right_0,1,0,Right_0,1
24-08-2026,3,5,LongGroup,7.60,0.2342,0.5667,0.8008,1,0,Right_0,Right_0,Right_0,3,0,Up_90,1
24-08-2026,3,6,ShortGroup,5.00,0.2508,0.1167,0.3676,0,2,Right_0,Up_90,Up_90,2,1,Right_0,1
24-08-2026,3,8,LongGroup,7.80,0.4675,0.5833,1.0509,0,2,Left_180,Right_0,Right_0,2,0,Right_0,1
24-08-2026,3,9,MidGroup,5.10,0.2842,0.1000,0.3842,0,2,Down_270,Up_90,Up_90,1,0,Left_180,1
24-08-2026,3,10,MidGroup,5.10,0.2842,0.2999,0.5841,1,0,Down_270,Down_270,Down_270,2,0,Down_270,1
24-08-2026,3,11,LongGroup,7.00,0.2675,0.0833,0.3509,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
24-08-2026,3,12,MidGroup,6.00,0.3008,0.0834,0.3842,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
24-08-2026,3,13,ShortGroup,5.00,0.2509,0.1334,0.3842,0,2,Left_180,Down_270,Down_270,2,1,Left_180,1
24-08-2026,3,14,MidGroup,6.10,0.2675,0.7501,1.0176,0,2,Up_90,Left_180,Left_180,3,0,Left_180,1
24-08-2026,3,15,ShortGroup,4.10,0.2675,0.3834,0.6510,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1
24-08-2026,3,16,LongGroup,6.70,0.3007,0.1835,0.4842,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
24-08-2026,3,17,ShortGroup,4.00,0.3842,0.1501,0.5343,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1
24-08-2026,3,18,ShortGroup,5.00,0.4175,0.2667,0.6842,0,2,Right_0,Left_180,Left_180,2,1,Up_90,1
24-08-2026,3,19,LongGroup,7.00,0.4175,1.8499,2.2674,1,0,Right_0,Right_0,Right_0,3,0,Right_0,1
24-08-2026,3,20,LongGroup,6.70,0.2508,0.0834,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
24-08-2026,3,21,LongGroup,7.80,0.3009,0.0500,0.3509,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
24-08-2026,3,22,LongGroup,6.70,0.2842,0.0333,0.3175,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
24-08-2026,3,23,ShortGroup,4.70,0.2675,0.1333,0.4009,0,2,Down_270,Up_90,Up_90,2,1,Left_180,1
24-08-2026,3,24,MidGroup,6.00,0.3176,0.7666,1.0843,1,0,Right_0,Right_0,Right_0,2,0,Down_270,1
24-08-2026,3,25,ShortGroup,4.70,0.2176,0.3000,0.5176,0,2,Left_180,Down_270,Down_270,2,1,Right_0,1
24-08-2026,3,26,LongGroup,6.70,0.3509,0.1834,0.5342,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1
24-08-2026,3,27,MidGroup,6.00,0.4175,0.4499,0.8674,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1
24-08-2026,3,28,ShortGroup,4.10,0.3007,0.1002,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
24-08-2026,3,29,ShortGroup,4.10,0.4175,0.1168,0.5343,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
24-08-2026,3,30,ShortGroup,4.00,0.3676,0.0667,0.4342,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1
24-08-2026,3,31,MidGroup,6.10,0.3008,0.2168,0.5176,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
24-08-2026,3,32,LongGroup,7.80,0.3175,0.0667,0.3842,0,2,Right_0,Up_90,Up_90,2,1,Right_0,1
24-08-2026,3,33,ShortGroup,5.00,0.3175,0.1169,0.4345,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1
24-08-2026,3,34,LongGroup,7.60,0.2342,0.0834,0.3176,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
24-08-2026,3,35,MidGroup,6.00,0.3342,0.2500,0.5842,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
24-08-2026,3,36,ShortGroup,4.00,0.3175,0.3333,0.6509,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
24-08-2026,3,37,ShortGroup,4.00,0.2675,0.1167,0.3842,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
24-08-2026,3,38,MidGroup,5.70,0.2841,0.2167,0.5009,0,2,Left_180,Right_0,Right_0,3,1,Down_270,1
24-08-2026,3,39,ShortGroup,4.10,0.3342,0.1334,0.4676,1,0,Right_0,Right_0,Right_0,1,0,Left_180,1
24-08-2026,3,40,LongGroup,7.60,0.4175,0.3000,0.7176,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
24-08-2026,3,41,MidGroup,6.10,0.3007,0.1334,0.4341,0,2,Right_0,Down_270,Down_270,3,1,Up_90,1
24-08-2026,3,42,ShortGroup,4.70,0.3841,0.1668,0.5509,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1
24-08-2026,3,43,MidGroup,5.10,0.3342,0.1167,0.4508,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
24-08-2026,3,44,LongGroup,7.00,0.4174,0.3501,0.7675,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
24-08-2026,3,45,MidGroup,5.70,0.3509,0.5333,0.8842,0,2,Up_90,Left_180,Left_180,3,1,Up_90,1
24-08-2026,3,46,LongGroup,7.00,0.3676,0.9000,1.2676,1,0,Left_180,Left_180,Left_180,3,0,Up_90,1
24-08-2026,3,47,LongGroup,7.60,0.2842,0.0667,0.3509,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
24-08-2026,3,48,LongGroup,7.80,0.2675,0.0833,0.3508,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
24-08-2026,4,1,LongGroup,6.70,0.3508,0.0500,0.4009,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
24-08-2026,4,2,MidGroup,5.70,0.3178,0.1165,0.4343,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1
24-08-2026,4,3,MidGroup,6.00,0.3175,0.0834,0.4009,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
24-08-2026,4,4,LongGroup,7.60,0.3342,0.3334,0.6675,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
24-08-2026,4,5,MidGroup,5.70,0.3342,0.5666,0.9008,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
24-08-2026,4,6,LongGroup,7.80,0.3508,0.3500,0.7009,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
24-08-2026,4,7,LongGroup,7.60,0.3175,0.1001,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
24-08-2026,4,8,MidGroup,6.10,0.2842,0.1168,0.4009,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
24-08-2026,4,9,ShortGroup,5.00,0.3175,0.3668,0.6842,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
24-08-2026,4,10,MidGroup,6.10,0.2675,0.1001,0.3676,0,2,Down_270,Right_0,Right_0,3,1,Down_270,1
24-08-2026,4,11,MidGroup,6.00,0.3509,0.4167,0.7676,1,0,Down_270,Down_270,Down_270,2,0,Down_270,1
24-08-2026,4,12,LongGroup,7.80,0.2842,0.1001,0.3842,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
24-08-2026,4,13,ShortGroup,4.70,0.2675,0.4501,0.7175,0,2,Down_270,Up_90,Up_90,2,1,Left_180,1
24-08-2026,4,14,LongGroup,7.00,0.2509,0.1167,0.3676,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1
24-08-2026,4,15,MidGroup,5.10,0.2344,0.5999,0.8343,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
24-08-2026,4,16,ShortGroup,4.00,0.3842,0.2167,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
24-08-2026,4,17,LongGroup,7.00,0.4008,0.1666,0.5674,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
24-08-2026,4,18,LongGroup,7.60,0.2342,0.1001,0.3343,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1
24-08-2026,4,19,ShortGroup,5.00,0.4175,0.5167,0.9342,0,2,Up_90,Left_180,Left_180,2,1,Down_270,1
24-08-2026,4,20,LongGroup,7.80,0.2508,0.1500,0.4009,1,0,Down_270,Down_270,Down_270,3,0,Up_90,1
24-08-2026,4,21,MidGroup,5.70,0.3342,0.3667,0.7009,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
24-08-2026,4,22,MidGroup,5.10,0.3341,0.0334,0.3674,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
24-08-2026,4,23,MidGroup,5.10,0.4007,0.2004,0.6011,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1
24-08-2026,4,24,MidGroup,6.10,0.2842,0.4000,0.6842,0,2,Right_0,Down_270,Down_270,3,1,Up_90,1
24-08-2026,4,25,MidGroup,6.00,0.4008,0.8834,1.2842,1,0,Up_90,Up_90,Up_90,2,0,Right_0,1
24-08-2026,4,26,ShortGroup,4.10,0.3009,0.1000,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
24-08-2026,4,27,ShortGroup,4.00,0.3008,0.1333,0.4341,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
24-08-2026,4,28,ShortGroup,4.70,0.3675,0.7500,1.1174,0,2,Up_90,Down_270,Down_270,2,1,Left_180,1
24-08-2026,4,29,ShortGroup,4.10,0.4009,0.1503,0.5511,1,0,Up_90,Up_90,Up_90,1,0,Up_90,1
24-08-2026,4,30,ShortGroup,4.70,0.3840,0.2002,0.5842,0,2,Right_0,Left_180,Left_180,2,1,Up_90,1
24-08-2026,4,31,ShortGroup,5.00,0.4008,0.1834,0.5842,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1
24-08-2026,4,32,ShortGroup,4.70,0.3175,0.2334,0.5508,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
24-08-2026,4,33,LongGroup,6.70,0.3842,0.1333,0.5175,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
24-08-2026,4,34,MidGroup,5.70,0.3341,0.9500,1.2842,0,2,Right_0,Left_180,Left_180,3,1,Up_90,1
24-08-2026,4,35,LongGroup,6.70,0.3844,1.2164,1.6009,1,0,Down_270,Down_270,Down_270,3,0,Right_0,1
24-08-2026,4,36,MidGroup,5.10,0.3841,0.8834,1.2675,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
24-08-2026,4,37,ShortGroup,4.00,0.3174,0.1168,0.4342,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1
24-08-2026,4,38,ShortGroup,5.00,0.3342,0.2501,0.5842,0,2,Right_0,Up_90,Up_90,2,1,Down_270,1
24-08-2026,4,39,MidGroup,6.00,0.3175,0.2668,0.5842,0,2,Down_270,Right_0,Right_0,3,0,Right_0,1
24-08-2026,4,40,LongGroup,7.00,0.3341,0.0834,0.4176,1,0,Left_180,Left_180,Left_180,3,0,Down_270,1
24-08-2026,4,41,LongGroup,7.80,0.3341,0.1167,0.4509,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
24-08-2026,4,42,ShortGroup,4.10,0.2675,0.0834,0.3509,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1
24-08-2026,4,43,LongGroup,7.00,0.3341,0.0834,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
24-08-2026,4,44,ShortGroup,4.00,0.3340,0.0835,0.4175,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
24-08-2026,4,45,LongGroup,6.70,0.3009,0.2500,0.5509,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
24-08-2026,4,46,ShortGroup,4.10,0.3342,0.1000,0.4342,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
24-08-2026,4,47,LongGroup,7.60,0.3507,0.0335,0.3842,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
24-08-2026,4,48,MidGroup,6.10,0.3008,0.1668,0.4675,0,2,Right_0,Up_90,Up_90,3,1,Left_180,1
24-08-2026,5,1,LongGroup,7.00,0.5341,0.0501,0.5842,0,2,Left_180,Down_270,Down_270,2,0,Right_0,1
24-08-2026,5,2,MidGroup,5.70,0.3675,0.1334,0.5009,0,2,Right_0,Up_90,Up_90,1,0,Left_180,1
24-08-2026,5,3,ShortGroup,4.10,0.3175,0.0333,0.3508,1,0,Left_180,Left_180,Left_180,1,0,Right_0,1
24-08-2026,5,4,LongGroup,6.70,0.3175,0.4500,0.7676,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
24-08-2026,5,5,MidGroup,6.00,0.2341,0.4501,0.6842,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
24-08-2026,5,6,MidGroup,6.00,0.3174,0.1335,0.4509,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
24-08-2026,5,7,MidGroup,5.70,0.2342,0.1499,0.3841,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
24-08-2026,5,8,MidGroup,5.70,0.4008,0.2334,0.6342,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
24-08-2026,5,9,MidGroup,5.10,0.3675,0.0833,0.4509,0,2,Right_0,Up_90,Up_90,1,1,Right_0,1
24-08-2026,5,10,LongGroup,7.60,0.3342,0.6333,0.9675,1,0,Right_0,Right_0,Right_0,3,0,Right_0,1
24-08-2026,5,11,LongGroup,7.80,0.3009,0.0334,0.3342,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
24-08-2026,5,12,LongGroup,7.60,0.3842,0.1335,0.5177,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
24-08-2026,5,13,MidGroup,5.10,0.3508,0.2832,0.6341,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
24-08-2026,5,14,MidGroup,5.10,0.2842,0.0999,0.3841,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
24-08-2026,5,15,ShortGroup,5.00,0.3675,0.0834,0.4509,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1
24-08-2026,5,16,ShortGroup,4.70,0.3342,1.0500,1.3842,0,2,Up_90,Right_0,Right_0,2,1,Right_0,1
24-08-2026,5,17,ShortGroup,4.10,0.3675,0.2000,0.5676,1,0,Up_90,Up_90,Up_90,1,0,Up_90,1
24-08-2026,5,18,LongGroup,7.60,0.2844,0.0832,0.3676,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
24-08-2026,5,19,ShortGroup,4.70,0.3174,0.3502,0.6676,0,2,Down_270,Up_90,Up_90,2,1,Left_180,1
