Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx
17-09-2026,6.67715072631836,960,464.054933317057,1,1,1,1,NaN
17-09-2026,55.2680492401123,960,464.054933317057,1,1,1,1,NaN
17-09-2026,66.9100284576416,960,464.054933317057,2,1,1,1,NaN
17-09-2026,75.7601261138916,960,464.054933317057,2,1,1,1,NaN
17-09-2026,87.4879360198975,960,464.054933317057,3,1,1,1,NaN
17-09-2026,96.5590476989746,960,464.054933317057,3,1,1,1,NaN
17-09-2026,103.675127029419,960,464.054933317057,3,1,1,1,NaN
17-09-2026,112.529993057251,960,464.054933317057,3,1,1,1,NaN
17-09-2026,117.810010910034,960,464.054933317057,3,1,1,1,NaN
17-09-2026,126.905918121338,960,464.054933317057,3,1,1,1,NaN
17-09-2026,134.374141693115,960,464.054933317057,3,1,1,1,NaN
17-09-2026,143.439054489136,960,464.054933317057,3,1,1,1,NaN
17-09-2026,150.824069976807,960,464.054933317057,3,1,1,1,NaN
17-09-2026,159.794092178345,960,464.054933317057,3,1,1,1,NaN
17-09-2026,167.667150497437,960,464.054933317057,3,1,1,1,NaN
17-09-2026,176.614999771118,960,464.054933317057,3,1,1,1,NaN
17-09-2026,184.314012527466,960,464.054933317057,3,1,1,1,NaN
17-09-2026,193.395137786865,960,464.054933317057,3,1,1,1,NaN
17-09-2026,200.961112976074,960,464.054933317057,3,1,1,1,NaN
17-09-2026,209.93709564209,960,464.054933317057,3,1,1,1,NaN
17-09-2026,217.648029327393,960,464.054933317057,3,1,1,1,NaN
17-09-2026,226.752042770386,960,464.054933317057,3,1,1,1,NaN
17-09-2026,234.179019927979,960,464.054933317057,3,1,1,1,NaN
17-09-2026,242.928028106689,960,464.054933317057,3,1,1,1,NaN
17-09-2026,250.84400177002,960,464.054933317057,3,1,1,1,NaN
17-09-2026,259.787082672119,960,464.054933317057,3,1,1,1,NaN
17-09-2026,267.672061920166,960,464.054933317057,3,1,1,1,NaN
17-09-2026,276.798009872437,960,464.054933317057,3,1,1,1,NaN
17-09-2026,284.281015396118,960,464.054933317057,3,1,1,1,NaN
17-09-2026,293.210029602051,960,464.054933317057,3,1,1,1,NaN
17-09-2026,300.928115844727,960,464.054933317057,3,1,1,1,NaN
17-09-2026,310.045957565308,960,464.054933317057,3,1,1,1,NaN
17-09-2026,317.507028579712,960,464.054933317057,3,1,1,1,NaN
17-09-2026,326.344966888428,960,464.054933317057,3,1,1,1,NaN
17-09-2026,334.295034408569,960,464.054933317057,3,1,1,1,NaN
17-09-2026,343.296051025391,960,464.054933317057,3,1,1,1,NaN
17-09-2026,350.973129272461,960,464.054933317057,3,1,1,1,NaN
17-09-2026,360.01992225647,960,464.054933317057,3,1,1,1,NaN
17-09-2026,367.74206161499,960,464.054933317057,3,1,1,1,NaN
17-09-2026,376.981973648071,960,464.054933317057,3,1,1,1,NaN
17-09-2026,384.246110916138,960,464.054933317057,3,1,1,1,NaN
17-09-2026,393.334150314331,960,464.054933317057,3,1,1,1,NaN
17-09-2026,400.927066802979,960,464.054933317057,3,1,1,1,NaN
17-09-2026,409.959077835083,960,464.054933317057,3,1,1,1,NaN
17-09-2026,417.607069015503,960,464.054933317057,3,1,1,1,NaN
17-09-2026,426.849126815796,960,464.054933317057,3,1,1,1,NaN
17-09-2026,434.293031692505,960,464.054933317057,3,1,1,1,NaN
17-09-2026,443.437099456787,960,464.054933317057,3,1,1,1,NaN
17-09-2026,450.963020324707,960,464.054933317057,3,1,1,1,NaN
17-09-2026,460.261106491089,960,464.054933317057,3,1,1,1,NaN
17-09-2026,467.503070831299,960,464.054933317057,3,1,1,1,NaN
17-09-2026,476.75609588623,960,464.054933317057,3,1,1,1,NaN
17-09-2026,484.4651222229,960,464.054933317057,3,1,1,1,NaN
17-09-2026,507.660150527954,960,464.054933317057,3,1,1,1,NaN
17-09-2026,508.348941802979,960,464.054933317057,3,1,1,1,NaN
17-09-2026,517.58599281311,960,464.054933317057,3,1,1,1,NaN
17-09-2026,518.127918243408,960,464.054933317057,3,1,1,1,NaN
17-09-2026,527.044057846069,960,464.054933317057,3,1,1,1,NaN
17-09-2026,534.172058105469,960,464.054933317057,3,1,1,1,NaN
17-09-2026,543.308973312378,960,464.054933317057,3,1,1,1,NaN
17-09-2026,550.915002822876,960,464.054933317057,3,1,1,1,NaN
17-09-2026,560.110092163086,960,464.054933317057,3,1,1,1,NaN
17-09-2026,567.500114440918,960,464.054933317057,3,1,1,1,NaN
17-09-2026,576.412916183472,960,464.054933317057,3,1,1,1,NaN
17-09-2026,584.295034408569,960,464.054933317057,3,1,1,1,NaN
17-09-2026,593.512058258057,960,464.054933317057,3,1,1,1,NaN
17-09-2026,600.913047790527,960,464.054933317057,3,1,1,1,NaN
17-09-2026,610.028982162476,960,464.054933317057,3,1,1,1,NaN
17-09-2026,617.632150650024,960,464.054933317057,3,1,1,1,NaN
17-09-2026,626.650094985962,960,464.054933317057,3,1,1,1,NaN
17-09-2026,634.176015853882,960,464.054933317057,3,1,1,1,NaN
17-09-2026,643.438100814819,960,464.054933317057,3,1,1,1,NaN
17-09-2026,650.954008102417,960,464.054933317057,3,1,1,1,NaN
17-09-2026,660.201072692871,960,464.054933317057,3,1,1,1,NaN
17-09-2026,667.490005493164,960,464.054933317057,3,1,1,1,NaN
17-09-2026,676.640033721924,960,464.054933317057,3,1,1,1,NaN
