Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,TotalTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
18-09-2026,1,17,LongGroup,7.80,0.3342,0.1501,0.4843,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,2,alternate
18-09-2026,1,18,LongGroup,7.60,0.2009,0.1334,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,2,alternate
18-09-2026,1,19,ShortGroup,4.00,0.3342,0.0667,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,2,alternate
18-09-2026,1,20,ShortGroup,4.10,0.5009,0.4000,0.9009,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,2,alternate
18-09-2026,1,21,ShortGroup,4.70,0.2842,0.1334,0.4176,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,2,alternate
18-09-2026,1,22,LongGroup,6.10,0.3175,1.3333,1.6508,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,2,alternate
18-09-2026,1,23,LongGroup,7.60,0.2008,0.2834,0.4843,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,2,alternate
18-09-2026,1,24,ShortGroup,5.10,0.2842,0.0834,0.3676,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,2,alternate
18-09-2026,1,25,LongGroup,6.70,0.2009,0.1000,0.3008,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,2,alternate
18-09-2026,1,26,ShortGroup,5.10,0.3675,0.1005,0.4680,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,2,alternate
18-09-2026,1,27,ShortGroup,4.00,0.2675,0.0500,0.3175,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,2,alternate
18-09-2026,1,28,LongGroup,7.00,0.2842,0.0334,0.3176,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,2,alternate
18-09-2026,1,29,ShortGroup,5.70,0.3676,0.4666,0.8342,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,2,alternate
18-09-2026,1,30,LongGroup,6.00,0.2342,0.1833,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,2,alternate
18-09-2026,1,31,LongGroup,6.10,0.4342,0.7000,1.1342,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,2,alternate
18-09-2026,1,32,ShortGroup,5.70,0.4009,0.5000,0.9009,0,2,Left_180,Right_0,Right_0,3,1,Left_180,1,2,alternate
18-09-2026,1,33,ShortGroup,4.00,0.4009,0.0501,0.4509,1,0,Right_0,Right_0,Right_0,1,0,Left_180,1,2,alternate
18-09-2026,1,34,ShortGroup,5.00,0.2676,0.1167,0.3843,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,2,alternate
18-09-2026,1,35,ShortGroup,5.00,0.4009,0.1001,0.5009,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,2,alternate
18-09-2026,1,36,LongGroup,7.00,0.2008,0.1001,0.3009,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,2,alternate
18-09-2026,1,37,LongGroup,7.00,0.1676,0.4665,0.6341,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
18-09-2026,1,38,ShortGroup,4.10,0.4675,0.1501,0.6176,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,2,alternate
18-09-2026,1,39,LongGroup,6.10,0.1175,0.3333,0.4508,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,2,alternate
18-09-2026,1,40,ShortGroup,5.10,0.4174,0.2168,0.6343,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,2,alternate
18-09-2026,1,41,LongGroup,7.80,0.2509,0.1833,0.4342,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,2,alternate
18-09-2026,1,42,LongGroup,6.70,0.3176,0.0499,0.3675,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,2,alternate
18-09-2026,1,43,LongGroup,6.70,0.2342,0.1834,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,2,alternate
18-09-2026,1,44,LongGroup,6.00,0.3174,0.2834,0.6009,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,2,alternate
18-09-2026,1,45,ShortGroup,5.70,0.3009,1.0500,1.3509,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,2,alternate
18-09-2026,1,46,LongGroup,6.00,0.2342,0.1500,0.3843,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,2,alternate
18-09-2026,1,47,ShortGroup,4.10,0.2842,0.0666,0.3508,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,2,alternate
18-09-2026,1,48,ShortGroup,4.10,0.2509,0.1167,0.3676,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,2,alternate
18-09-2026,2,1,MidGroup,5.70,0.3176,1.0500,1.3676,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,alternate
18-09-2026,2,2,ShortGroup,4.00,0.3176,0.1668,0.4844,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,alternate
18-09-2026,2,3,ShortGroup,4.00,0.4344,0.0831,0.5175,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,3,alternate
18-09-2026,2,4,LongGroup,7.00,0.2009,0.2334,0.4343,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,alternate
18-09-2026,2,5,ShortGroup,4.70,0.3176,0.1000,0.4176,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,alternate
18-09-2026,2,6,ShortGroup,5.00,0.2508,0.2000,0.4508,0,2,Down_270,Right_0,Right_0,2,1,Down_270,1,3,alternate
18-09-2026,2,7,MidGroup,6.10,0.2509,0.3334,0.5843,1,0,Right_0,Right_0,Right_0,2,0,Down_270,1,3,alternate
18-09-2026,2,8,MidGroup,6.00,0.1676,0.9167,1.0842,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,alternate
18-09-2026,2,9,LongGroup,7.00,0.2675,0.2667,0.5343,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,alternate
18-09-2026,2,10,LongGroup,7.00,0.3509,0.1334,0.4843,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,alternate
18-09-2026,2,11,LongGroup,7.60,0.3676,0.0833,0.4509,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,alternate
18-09-2026,2,12,ShortGroup,5.00,0.6175,0.1667,0.7843,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,alternate
18-09-2026,2,13,ShortGroup,5.00,0.5342,0.0833,0.6176,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,alternate
18-09-2026,2,15,ShortGroup,4.10,0.4675,0.8167,1.2843,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,alternate
18-09-2026,2,16,LongGroup,7.80,0.3509,0.1834,0.5343,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,alternate
18-09-2026,2,17,ShortGroup,4.70,0.3342,1.2838,1.6180,0,2,Left_180,Right_0,Right_0,2,1,Up_90,1,3,alternate
18-09-2026,2,18,MidGroup,6.00,0.2676,0.3167,0.5843,1,0,Right_0,Right_0,Right_0,2,0,Left_180,1,3,alternate
18-09-2026,2,19,LongGroup,7.60,0.3008,0.0834,0.3841,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,alternate
18-09-2026,2,20,ShortGroup,4.70,0.3842,0.1666,0.5508,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,alternate
18-09-2026,2,21,MidGroup,5.10,0.4509,0.0667,0.5176,0,2,Right_0,Left_180,Left_180,1,1,Up_90,1,3,alternate
18-09-2026,2,22,MidGroup,6.00,0.2842,0.2167,0.5010,1,0,Down_270,Down_270,Down_270,2,0,Right_0,1,3,alternate
18-09-2026,2,23,ShortGroup,5.00,0.2675,0.1168,0.3843,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,alternate
18-09-2026,2,24,MidGroup,6.10,0.3842,0.2003,0.5844,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,alternate
18-09-2026,2,25,MidGroup,6.10,0.3342,0.2669,0.6011,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,alternate
18-09-2026,2,26,MidGroup,5.10,0.3176,0.2500,0.5676,0,2,Down_270,Right_0,Right_0,1,1,Up_90,1,3,alternate
18-09-2026,2,27,LongGroup,7.80,0.2175,0.0834,0.3009,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1,3,alternate
18-09-2026,2,28,MidGroup,6.00,0.3676,0.4332,0.8008,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,alternate
18-09-2026,2,30,MidGroup,5.10,0.2842,0.3833,0.6676,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,alternate
18-09-2026,2,31,LongGroup,6.70,0.0842,0.4501,0.5343,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,alternate
18-09-2026,2,32,LongGroup,7.60,0.2509,0.2500,0.5009,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,alternate
18-09-2026,2,33,ShortGroup,4.00,0.2842,0.1668,0.4510,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,alternate
18-09-2026,2,34,ShortGroup,4.10,0.3342,0.1501,0.4843,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,3,alternate
18-09-2026,2,35,LongGroup,7.80,0.2842,0.0834,0.3676,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,alternate
18-09-2026,2,36,LongGroup,6.70,0.3675,0.5334,0.9009,0,2,Left_180,Down_270,Down_270,2,1,Left_180,1,3,alternate
18-09-2026,2,37,LongGroup,6.70,0.3008,0.5834,0.8842,0,2,Up_90,Left_180,Left_180,2,0,Left_180,1,3,alternate
18-09-2026,2,38,LongGroup,7.00,0.0842,0.4667,0.5510,1,0,Right_0,Right_0,Right_0,3,0,Up_90,1,3,alternate
18-09-2026,2,39,MidGroup,5.70,0.2176,0.3834,0.6010,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,alternate
18-09-2026,2,40,LongGroup,7.80,0.3176,0.0501,0.3676,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,alternate
18-09-2026,2,41,LongGroup,6.70,0.3342,0.0667,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,alternate
18-09-2026,2,42,ShortGroup,4.10,0.3176,0.3333,0.6509,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,alternate
18-09-2026,2,43,MidGroup,5.70,0.2509,1.0000,1.2509,0,2,Down_270,Up_90,Up_90,3,1,Right_0,1,3,alternate
18-09-2026,2,44,ShortGroup,4.10,0.3342,0.1334,0.4676,1,0,Down_270,Down_270,Down_270,1,0,Down_270,1,3,alternate
18-09-2026,2,45,LongGroup,7.60,0.2342,0.4834,0.7176,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,alternate
18-09-2026,2,46,ShortGroup,4.70,0.3342,0.0834,0.4176,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,alternate
18-09-2026,2,47,MidGroup,6.10,0.1842,0.2667,0.4509,0,2,Right_0,Down_270,Down_270,3,1,Left_180,1,3,alternate
18-09-2026,2,48,ShortGroup,4.00,0.3676,0.2167,0.5843,1,0,Up_90,Up_90,Up_90,1,0,Right_0,1,3,alternate
18-09-2026,3,1,LongGroup,6.70,0.2176,0.2833,0.5009,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,2,alternate
18-09-2026,3,2,LongGroup,7.00,0.2677,0.1832,0.4509,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,2,alternate
18-09-2026,3,3,ShortGroup,5.10,0.3176,0.1833,0.5009,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,2,alternate
18-09-2026,3,4,ShortGroup,4.70,0.4008,0.2168,0.6176,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,2,alternate
18-09-2026,3,5,LongGroup,7.00,0.1843,0.3500,0.5343,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,2,alternate
18-09-2026,3,6,ShortGroup,4.00,0.3009,0.1001,0.4010,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,2,alternate
18-09-2026,3,7,LongGroup,6.70,0.2510,0.1000,0.3510,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,2,alternate
18-09-2026,3,8,ShortGroup,4.00,0.4342,0.3168,0.7510,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,2,alternate
18-09-2026,3,9,LongGroup,6.10,0.5675,1.3000,1.8675,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,2,alternate
18-09-2026,3,10,ShortGroup,5.00,0.2842,0.0834,0.3676,0,2,Right_0,Left_180,Left_180,3,1,Down_270,1,2,alternate
18-09-2026,3,11,LongGroup,7.80,0.2008,0.0834,0.2842,1,0,Down_270,Down_270,Down_270,3,0,Right_0,1,2,alternate
18-09-2026,3,12,ShortGroup,5.70,0.1842,0.9167,1.1009,0,2,Up_90,Right_0,Right_0,3,1,Down_270,1,2,alternate
18-09-2026,3,13,ShortGroup,4.10,0.3009,0.1167,0.4176,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1,2,alternate
18-09-2026,3,14,LongGroup,6.70,0.2176,0.7667,0.9842,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
18-09-2026,3,15,LongGroup,7.60,0.2175,0.1001,0.3176,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,2,alternate
18-09-2026,3,16,ShortGroup,4.00,0.3008,0.0834,0.3842,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,2,alternate
18-09-2026,3,17,ShortGroup,4.70,0.2674,0.1002,0.3676,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,2,alternate
18-09-2026,3,18,ShortGroup,5.00,0.2842,0.1000,0.3842,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,2,alternate
18-09-2026,3,19,LongGroup,7.60,0.4341,0.1835,0.6176,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,2,alternate
18-09-2026,3,20,ShortGroup,4.10,0.4175,0.1835,0.6011,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,2,alternate
18-09-2026,3,21,LongGroup,6.00,0.4341,0.1668,0.6009,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,2,alternate
18-09-2026,3,22,LongGroup,6.00,0.2675,0.9833,1.2509,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
18-09-2026,3,23,LongGroup,6.70,0.3508,0.1669,0.5176,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,2,alternate
18-09-2026,3,24,ShortGroup,5.10,0.2842,0.1500,0.4341,0,2,Down_270,Up_90,Up_90,3,1,Left_180,1,2,alternate
18-09-2026,3,25,ShortGroup,4.70,0.3176,1.0839,1.4014,0,2,Up_90,Down_270,Down_270,3,0,Down_270,1,2,alternate
18-09-2026,3,26,ShortGroup,5.10,0.2842,0.4499,0.7341,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1,2,alternate
18-09-2026,3,27,LongGroup,6.10,0.2842,0.4332,0.7175,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,2,alternate
18-09-2026,3,28,LongGroup,7.00,0.3009,0.0334,0.3343,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,2,alternate
18-09-2026,3,29,LongGroup,7.80,0.3509,0.0668,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,2,alternate
18-09-2026,3,30,ShortGroup,5.00,0.4010,0.0500,0.4510,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,2,alternate
18-09-2026,3,31,LongGroup,7.80,0.3509,0.1500,0.5009,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,2,alternate
18-09-2026,3,32,LongGroup,6.00,0.3509,0.5167,0.8676,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,2,alternate
18-09-2026,3,33,LongGroup,6.00,0.3175,0.4500,0.7675,0,2,Down_270,Left_180,Left_180,1,1,Up_90,1,2,alternate
18-09-2026,3,34,ShortGroup,4.10,0.4008,0.0334,0.4342,1,0,Right_0,Right_0,Right_0,1,0,Down_270,1,2,alternate
18-09-2026,3,35,ShortGroup,4.10,0.2508,0.1501,0.4009,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,2,alternate
18-09-2026,3,36,ShortGroup,5.00,0.3509,0.2500,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,2,alternate
18-09-2026,3,37,LongGroup,7.80,0.2842,0.1501,0.4343,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,2,alternate
18-09-2026,3,38,LongGroup,7.60,0.4509,0.2000,0.6509,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,2,alternate
18-09-2026,3,39,LongGroup,6.10,0.2842,0.0667,0.3509,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,2,alternate
18-09-2026,3,40,LongGroup,6.10,0.1843,0.5335,0.7178,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,2,alternate
18-09-2026,3,41,ShortGroup,5.70,0.3008,0.1336,0.4344,0,2,Right_0,Down_270,Down_270,3,1,Up_90,1,2,alternate
18-09-2026,3,42,ShortGroup,4.70,0.3176,0.3500,0.6676,0,2,Up_90,Right_0,Right_0,3,0,Right_0,1,2,alternate
18-09-2026,3,43,LongGroup,7.60,0.2509,0.6333,0.8843,1,0,Right_0,Right_0,Right_0,3,0,Up_90,1,2,alternate
18-09-2026,3,44,ShortGroup,4.00,0.4009,0.0500,0.4509,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,2,alternate
18-09-2026,3,45,ShortGroup,5.10,0.2342,0.5501,0.7843,0,2,Down_270,Right_0,Right_0,3,1,Right_0,1,2,alternate
18-09-2026,3,46,ShortGroup,5.70,0.2674,1.8501,2.1176,1,0,Up_90,Up_90,Up_90,1,0,Down_270,1,2,alternate
18-09-2026,3,47,ShortGroup,5.70,0.3008,0.8501,1.1509,0,2,Up_90,Left_180,Left_180,3,1,Up_90,1,2,alternate
18-09-2026,3,48,LongGroup,7.00,0.2009,0.0834,0.2843,1,0,Down_270,Down_270,Down_270,3,0,Up_90,1,2,alternate
18-09-2026,4,1,LongGroup,7.60,0.2509,0.7334,0.9843,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,alternate
18-09-2026,4,2,ShortGroup,4.00,0.4675,0.0501,0.5176,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,alternate
18-09-2026,4,3,ShortGroup,5.00,0.3509,0.8500,1.2009,0,2,Up_90,Left_180,Left_180,2,1,Right_0,1,3,alternate
18-09-2026,4,4,ShortGroup,4.10,0.2676,0.1167,0.3842,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1,3,alternate
18-09-2026,4,5,LongGroup,6.70,0.2675,0.5334,0.8009,0,2,Up_90,Down_270,Down_270,2,1,Left_180,1,3,alternate
18-09-2026,4,6,MidGroup,5.70,0.2176,0.2833,0.5009,1,0,Right_0,Right_0,Right_0,2,0,Up_90,1,3,alternate
18-09-2026,4,7,LongGroup,7.00,0.3174,0.3335,0.6509,0,2,Down_270,Left_180,Left_180,2,1,Right_0,1,3,alternate
18-09-2026,4,8,MidGroup,6.10,0.4175,0.4667,0.8843,1,0,Up_90,Up_90,Up_90,2,0,Down_270,1,3,alternate
18-09-2026,4,9,MidGroup,6.00,0.2509,0.3666,0.6175,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,alternate
18-09-2026,4,10,LongGroup,7.60,0.4509,0.4167,0.8676,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,alternate
18-09-2026,4,11,LongGroup,7.80,0.2344,0.3666,0.6010,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,alternate
18-09-2026,4,12,MidGroup,6.10,0.2675,0.1001,0.3676,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,alternate
18-09-2026,4,13,LongGroup,7.00,0.1842,0.5834,0.7676,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,alternate
18-09-2026,4,14,LongGroup,7.80,0.2342,0.1166,0.3508,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,alternate
18-09-2026,4,15,LongGroup,6.70,0.3008,0.2502,0.5509,0,2,Down_270,Up_90,Up_90,2,1,Down_270,1,3,alternate
18-09-2026,4,16,LongGroup,6.70,0.2842,0.1501,0.4342,0,2,Down_270,Left_180,Left_180,2,0,Down_270,1,3,alternate
18-09-2026,4,17,MidGroup,6.10,0.1009,1.6833,1.7842,0,2,Up_90,Right_0,Right_0,3,0,Down_270,1,3,alternate
18-09-2026,4,18,MidGroup,6.00,0.3175,0.3166,0.6341,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1,3,alternate
18-09-2026,4,19,ShortGroup,5.00,0.5009,0.1167,0.6175,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,alternate
18-09-2026,4,20,ShortGroup,4.00,0.3676,0.2334,0.6010,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,alternate
18-09-2026,4,21,MidGroup,6.00,0.3675,0.2334,0.6009,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,alternate
18-09-2026,4,22,ShortGroup,4.00,0.3176,0.0502,0.3678,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,alternate
18-09-2026,4,23,MidGroup,5.10,0.4509,0.1500,0.6009,0,2,Right_0,Down_270,Down_270,1,1,Left_180,1,3,alternate
18-09-2026,4,24,LongGroup,7.80,0.2342,0.5334,0.7676,1,0,Left_180,Left_180,Left_180,3,0,Right_0,1,3,alternate
18-09-2026,4,25,ShortGroup,4.10,0.4342,0.1167,0.5509,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,alternate
18-09-2026,4,26,ShortGroup,4.00,0.4509,0.1668,0.6176,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,alternate
18-09-2026,4,27,MidGroup,6.00,0.3675,0.7334,1.1010,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1,3,alternate
18-09-2026,4,28,LongGroup,7.80,0.3176,0.1834,0.5009,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,alternate
18-09-2026,4,29,LongGroup,7.60,0.3175,0.1168,0.4343,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,alternate
18-09-2026,4,30,ShortGroup,4.70,0.3842,0.5833,0.9675,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,alternate
18-09-2026,4,31,LongGroup,7.00,0.2675,0.0834,0.3509,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,alternate
18-09-2026,4,32,LongGroup,6.70,0.3342,0.0833,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,alternate
18-09-2026,4,33,ShortGroup,5.00,0.3009,0.0668,0.3676,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,alternate
18-09-2026,4,34,LongGroup,7.60,0.2342,0.0667,0.3009,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,alternate
18-09-2026,4,35,ShortGroup,4.70,0.2675,0.1000,0.3676,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,alternate
18-09-2026,4,36,ShortGroup,4.70,0.4343,0.0833,0.5176,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,alternate
18-09-2026,4,37,ShortGroup,5.00,0.5675,0.0668,0.6342,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,alternate
18-09-2026,4,38,MidGroup,5.10,0.2842,0.1169,0.4011,0,2,Down_270,Right_0,Right_0,1,1,Right_0,1,3,alternate
18-09-2026,4,39,MidGroup,5.70,0.3009,0.1834,0.4843,1,0,Down_270,Down_270,Down_270,2,0,Down_270,1,3,alternate
18-09-2026,4,40,LongGroup,7.00,0.2176,0.4833,0.7008,0,2,Down_270,Right_0,Right_0,2,1,Down_270,1,3,alternate
18-09-2026,4,41,ShortGroup,4.10,0.4842,0.2334,0.7176,1,0,Up_90,Up_90,Up_90,1,0,Down_270,1,3,alternate
18-09-2026,4,42,MidGroup,5.70,0.4509,0.2334,0.6843,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,alternate
18-09-2026,4,43,MidGroup,5.10,0.4175,0.1167,0.5343,0,2,Right_0,Up_90,Up_90,1,1,Left_180,1,3,alternate
18-09-2026,4,44,MidGroup,5.10,0.6342,0.4168,1.0510,0,2,Up_90,Left_180,Left_180,1,0,Right_0,1,3,alternate
18-09-2026,4,45,MidGroup,6.10,0.2843,0.6166,0.9009,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1,3,alternate
18-09-2026,4,46,ShortGroup,4.10,0.3343,0.1833,0.5176,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,alternate
18-09-2026,4,47,ShortGroup,4.70,0.4342,0.2167,0.6509,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,alternate
