Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx,MoveTime_ms
18-09-2026,2252.64096260071,960,551.593371379742,6,1,1,1,NaN,0
18-09-2026,2262.67099380493,960,551.593371379742,6,1,1,1,NaN,10.0300312042236
18-09-2026,2268.48196983337,960,551.593371379742,6,1,1,1,NaN,15.841007232666
18-09-2026,2278.41997146606,960,551.593371379742,6,1,1,1,NaN,25.7790088653564
18-09-2026,2284.63697433472,960,551.593371379742,6,1,1,1,NaN,31.9960117340088
18-09-2026,2294.15392875671,960,551.593371379742,6,1,1,1,NaN,41.5129661560059
18-09-2026,2301.17297172546,960,551.593371379742,6,1,1,1,NaN,48.5320091247559
18-09-2026,2310.64200401306,960,551.593371379742,6,1,1,1,NaN,58.0010414123535
18-09-2026,2317.7969455719,960,551.593371379742,6,1,1,1,NaN,65.1559829711914
18-09-2026,2327.16298103333,960,551.593371379742,6,1,1,1,NaN,74.5220184326172
18-09-2026,2334.19895172119,960,551.593371379742,6,1,1,1,NaN,81.5579891204834
18-09-2026,2343.05596351624,960,551.593371379742,6,1,1,1,NaN,90.4150009155273
18-09-2026,2350.97312927246,960,551.593371379742,6,1,1,1,NaN,98.3321666717529
18-09-2026,2360.08501052856,960,551.593371379742,6,1,1,1,NaN,107.444047927856
18-09-2026,2367.74110794067,960,553.414410840175,6,1,1,1,NaN,115.100145339966
18-09-2026,2376.8949508667,960,553.414410840175,6,1,1,1,NaN,124.253988265991
18-09-2026,2384.33003425598,960,553.414410840175,6,1,1,1,NaN,131.689071655273
18-09-2026,2393.52107048035,960,555.235450300607,6,1,1,1,NaN,140.880107879639
18-09-2026,2400.96497535706,960,557.05648976104,6,1,1,1,NaN,148.324012756348
18-09-2026,2410.22491455078,960,562.519608142338,6,1,1,1,NaN,157.583951950073
18-09-2026,2417.65308380127,960,568.004150517289,6,1,1,1,NaN,165.012121200562
18-09-2026,2426.75495147705,960,582.593890194403,6,1,1,1,NaN,174.113988876343
18-09-2026,2434.33308601379,960,588.057008575701,6,1,1,1,NaN,181.692123413086
18-09-2026,2443.6469078064,960,588.057008575701,6,1,1,1,NaN,191.005945205688
18-09-2026,2450.99806785583,960,602.646748252815,6,1,1,1,NaN,198.357105255127
18-09-2026,2460.35194396973,960,608.109866634114,6,1,1,1,NaN,207.710981369019
18-09-2026,2467.68712997437,960,619.057527390362,6,1,1,1,NaN,215.046167373657
18-09-2026,2477.01692581177,960,622.699606311228,6,1,1,1,NaN,224.37596321106
18-09-2026,2484.27891731262,960,626.341685232093,6,1,1,1,NaN,231.637954711914
18-09-2026,2493.53194236755,960,629.983764152959,6,1,1,1,NaN,240.890979766846
18-09-2026,2500.99897384644,960,633.647267067476,6,1,1,1,NaN,248.358011245728
18-09-2026,2510.20193099976,960,637.289345988342,6,1,1,1,NaN,257.560968399048
18-09-2026,2517.61507987976,960,637.289345988342,6,1,1,1,NaN,264.974117279053
18-09-2026,2526.87191963196,960,639.110385448775,6,1,1,1,NaN,274.23095703125
18-09-2026,2534.28506851196,960,639.110385448775,6,1,1,1,NaN,281.644105911255
18-09-2026,2543.68591308594,960,639.110385448775,6,1,1,1,NaN,291.044950485229
18-09-2026,2550.94408988953,960,639.110385448775,6,1,1,1,NaN,298.303127288818
18-09-2026,2560.10007858276,960,619.057527390362,6,1,1,1,NaN,307.459115982056
18-09-2026,2567.67296791077,960,597.162205877865,6,1,1,1,NaN,315.032005310059
18-09-2026,2576.83396339417,960,571.646229438154,6,1,1,1,NaN,324.193000793457
18-09-2026,2584.28812026978,960,531.519089327677,6,1,1,1,NaN,331.647157669067
18-09-2026,2593.38307380676,960,482.286751915036,6,1,1,1,NaN,340.742111206055
18-09-2026,2601.0160446167,960,422.128177739799,7,1,1,1,NaN,348.375082015991
18-09-2026,2610.37802696228,960,356.485061189611,7,1,1,1,NaN,357.737064361572
18-09-2026,2618.55912208557,960,320,7,1,1,1,NaN,365.918159484863
18-09-2026,2627.74991989136,960,320,7,1,1,1,NaN,375.108957290649
18-09-2026,2635.0040435791,960,320,7,1,1,1,NaN,382.363080978394
18-09-2026,2644.27590370178,960,320,7,1,1,1,NaN,391.634941101074
18-09-2026,2651.80492401123,960,320,7,1,1,1,NaN,399.163961410522
18-09-2026,2661.07201576233,960,320,7,1,1,1,NaN,408.431053161621
18-09-2026,2668.36595535278,960,320,7,1,1,1,NaN,415.724992752075
18-09-2026,2677.58703231812,960,312.715842158269,7,1,1,1,NaN,424.946069717407
18-09-2026,2685.16802787781,960,285.357402264473,7,1,1,1,NaN,432.5270652771
18-09-2026,2694.50402259827,960,258.02038636433,7,1,1,1,NaN,441.863059997559
18-09-2026,2701.49612426758,960,232.482985930967,7,1,1,1,NaN,448.85516166687
18-09-2026,2710.66904067993,960,210.609088412122,7,1,1,1,NaN,458.028078079224
18-09-2026,2718.13702583313,960,210.609088412122,7,1,1,1,NaN,465.496063232422
18-09-2026,2727.33211517334,960,185.071687978759,7,1,1,1,NaN,474.691152572632
18-09-2026,2736.27996444702,960,143.144932401502,8,1,1,1,NaN,483.639001846313
18-09-2026,2750.13995170593,960,124.913113803522,8,1,1,1,NaN,497.498989105225
18-09-2026,2751.97792053223,960,110.323374126408,8,1,1,1,NaN,499.336957931519
18-09-2026,2762.09497451782,960,106.65987121189,8,1,1,1,NaN,509.454011917114
18-09-2026,2769.96302604675,960,95.7336344492935,8,1,1,1,NaN,517.322063446045
18-09-2026,2779.64091300964,960,95.7336344492935,8,1,1,1,NaN,526.999950408936
18-09-2026,2785.05396842957,960,92.091555528428,8,1,1,1,NaN,532.413005828857
18-09-2026,2794.55900192261,960,92.091555528428,8,1,1,1,NaN,541.918039321899
18-09-2026,2801.69105529785,960,92.091555528428,8,1,1,1,NaN,549.050092697144
18-09-2026,2811.35892868042,960,90.2490920743431,8,1,1,1,NaN,558.717966079712
18-09-2026,2818.29690933228,960,90.2490920743431,8,1,1,1,NaN,565.655946731567
18-09-2026,2828.01294326782,960,88.4280526139103,8,1,1,1,NaN,575.371980667114
18-09-2026,2835.07990837097,960,88.4280526139103,8,1,1,1,NaN,582.438945770264
18-09-2026,2844.90704536438,960,88.4280526139103,8,1,1,1,NaN,592.266082763672
18-09-2026,2851.74012184143,960,88.4280526139103,8,1,1,1,NaN,599.099159240723
18-09-2026,2861.50908470154,960,90.2490920743431,8,1,1,1,NaN,608.86812210083
18-09-2026,2868.30592155457,960,92.091555528428,8,1,1,1,NaN,615.664958953857
