Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,ReactionTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
31-08-2026,5,19,ShortGroup,4.10,0.4841,0.1834,0.6675,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,3cat
31-08-2026,5,20,LongGroup,7.00,0.3508,0.2003,0.5511,0,2,Down_270,Up_90,Up_90,2,1,Up_90,1,3,3cat
31-08-2026,5,22,LongGroup,7.60,0.3842,0.2167,0.6009,1,0,Right_0,Right_0,Right_0,3,0,Down_270,1,3,3cat
31-08-2026,5,23,LongGroup,7.60,0.3175,0.0501,0.3676,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
31-08-2026,5,24,MidGroup,5.70,0.3842,0.1334,0.5176,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,3cat
31-08-2026,5,25,MidGroup,5.70,0.4175,0.1334,0.5509,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,3cat
31-08-2026,5,26,LongGroup,7.80,0.3342,0.0667,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
31-08-2026,5,27,LongGroup,7.00,0.3675,0.2001,0.5675,0,2,Down_270,Left_180,Left_180,2,1,Right_0,1,3,3cat
31-08-2026,5,28,ShortGroup,5.00,0.4174,0.1668,0.5842,1,0,Down_270,Down_270,Down_270,1,0,Down_270,1,3,3cat
31-08-2026,5,29,MidGroup,5.10,0.4008,0.1167,0.5176,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,3cat
31-08-2026,5,30,ShortGroup,4.10,0.4675,0.0668,0.5342,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,3cat
31-08-2026,5,31,ShortGroup,4.00,0.4674,0.1668,0.6342,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
31-08-2026,5,32,ShortGroup,4.00,0.4841,0.2834,0.7675,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,3cat
31-08-2026,5,33,ShortGroup,4.70,0.4675,0.2168,0.6842,0,2,Down_270,Right_0,Right_0,2,1,Down_270,1,3,3cat
31-08-2026,5,34,LongGroup,7.60,0.3008,0.3167,0.6175,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1,3,3cat
31-08-2026,5,35,ShortGroup,4.00,0.3675,0.0834,0.4509,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
31-08-2026,5,36,LongGroup,7.80,0.3009,0.1167,0.4176,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
31-08-2026,5,37,MidGroup,6.00,0.3176,0.0834,0.4009,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
31-08-2026,5,38,LongGroup,7.80,0.2841,0.1167,0.4008,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
31-08-2026,5,39,MidGroup,5.70,0.4342,0.1666,0.6008,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
31-08-2026,5,40,ShortGroup,5.00,0.4509,0.1833,0.6342,0,2,Right_0,Left_180,Left_180,2,1,Up_90,1,3,3cat
31-08-2026,5,41,ShortGroup,4.00,0.4675,0.1334,0.6008,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1,3,3cat
31-08-2026,5,42,MidGroup,5.70,0.3509,0.1501,0.5010,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
31-08-2026,5,43,ShortGroup,5.00,0.4009,0.3167,0.7176,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,3cat
31-08-2026,5,44,LongGroup,6.70,0.4507,0.2002,0.6509,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
31-08-2026,5,45,ShortGroup,5.00,0.3841,0.4334,0.8175,0,2,Up_90,Right_0,Right_0,2,1,Right_0,1,3,3cat
31-08-2026,5,46,LongGroup,7.00,0.4508,0.5167,0.9675,1,0,Right_0,Right_0,Right_0,3,0,Up_90,1,3,3cat
31-08-2026,5,47,MidGroup,6.10,0.5008,0.1334,0.6342,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,3cat
31-08-2026,5,48,MidGroup,5.10,0.5175,0.5834,1.1009,0,2,Up_90,Right_0,Right_0,1,1,Down_270,1,3,3cat
31-08-2026,6,1,MidGroup,5.70,0.3675,1.0168,1.3843,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1,3,3cat
31-08-2026,6,2,LongGroup,7.00,0.3007,0.2002,0.5009,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,3cat
31-08-2026,6,3,ShortGroup,5.00,0.5175,0.4500,0.9675,0,2,Up_90,Left_180,Left_180,3,1,Down_270,1,3,3cat
31-08-2026,6,4,ShortGroup,4.70,0.4008,0.0834,0.4842,0,2,Left_180,Down_270,Down_270,2,0,Up_90,1,3,3cat
31-08-2026,6,5,ShortGroup,4.00,0.2841,0.1669,0.4509,1,0,Left_180,Left_180,Left_180,1,0,Left_180,1,3,3cat
31-08-2026,6,6,ShortGroup,4.70,0.4342,0.6167,1.0509,0,2,Right_0,Left_180,Left_180,2,1,Left_180,1,3,3cat
31-08-2026,6,7,MidGroup,6.00,0.3508,0.6500,1.0008,1,0,Left_180,Left_180,Left_180,2,0,Right_0,1,3,3cat
31-08-2026,6,8,MidGroup,5.70,0.4675,0.1000,0.5675,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,3cat
31-08-2026,6,9,ShortGroup,4.70,0.4343,0.2000,0.6343,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
31-08-2026,6,10,MidGroup,5.10,0.3342,0.0500,0.3842,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,3cat
31-08-2026,6,11,LongGroup,6.70,0.3008,0.0502,0.3509,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
31-08-2026,6,12,MidGroup,6.10,0.2842,0.0334,0.3176,0,2,Left_180,Right_0,Right_0,3,1,Left_180,1,3,3cat
31-08-2026,6,13,MidGroup,5.70,0.3842,0.2001,0.5843,1,0,Left_180,Left_180,Left_180,2,0,Left_180,1,3,3cat
31-08-2026,6,14,LongGroup,6.70,0.3509,0.9500,1.3009,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
31-08-2026,6,15,ShortGroup,5.00,0.4175,1.0167,1.4342,0,2,Right_0,Up_90,Up_90,2,1,Up_90,1,3,3cat
31-08-2026,6,16,ShortGroup,5.00,0.4842,0.1833,0.6674,0,2,Down_270,Right_0,Right_0,2,0,Right_0,1,3,3cat
31-08-2026,6,17,LongGroup,7.00,0.4508,0.8833,1.3341,1,0,Right_0,Right_0,Right_0,3,0,Down_270,1,3,3cat
31-08-2026,6,18,LongGroup,7.60,0.2675,0.1334,0.4009,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
31-08-2026,6,19,MidGroup,6.10,0.2842,0.3334,0.6176,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
31-08-2026,6,20,LongGroup,7.00,0.4508,0.1835,0.6343,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
31-08-2026,6,21,LongGroup,6.70,0.4008,0.2001,0.6009,0,2,Up_90,Down_270,Down_270,2,1,Up_90,1,3,3cat
31-08-2026,6,22,MidGroup,6.10,0.3675,0.2334,0.6009,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1,3,3cat
31-08-2026,6,23,LongGroup,7.80,0.4175,0.2169,0.6344,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
31-08-2026,6,24,MidGroup,5.10,0.4175,0.7667,1.1842,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
31-08-2026,6,25,ShortGroup,4.00,0.4342,0.6500,1.0842,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
31-08-2026,6,26,LongGroup,7.60,0.4508,0.1501,0.6009,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
31-08-2026,6,27,LongGroup,7.80,0.3174,0.1002,0.4176,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
31-08-2026,6,28,LongGroup,7.60,0.2675,0.2667,0.5342,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
31-08-2026,6,29,ShortGroup,4.10,0.3341,0.1835,0.5175,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
31-08-2026,6,30,ShortGroup,5.00,0.4342,0.5167,0.9509,0,2,Right_0,Down_270,Down_270,2,1,Down_270,1,3,3cat
31-08-2026,6,31,LongGroup,7.80,0.3175,0.1667,0.4842,1,0,Down_270,Down_270,Down_270,3,0,Right_0,1,3,3cat
31-08-2026,6,32,ShortGroup,4.00,0.3342,0.1668,0.5009,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,3cat
31-08-2026,6,33,LongGroup,7.00,0.2675,0.0334,0.3009,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,3cat
31-08-2026,6,34,MidGroup,6.00,0.3675,0.5667,0.9342,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
31-08-2026,6,35,LongGroup,7.80,0.3341,0.1335,0.4675,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
31-08-2026,6,36,LongGroup,7.60,0.3841,0.0668,0.4509,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
31-08-2026,6,37,ShortGroup,4.10,0.5008,0.1167,0.6176,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,3cat
31-08-2026,6,38,MidGroup,5.10,0.4675,0.5000,0.9675,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
31-08-2026,6,39,MidGroup,6.00,0.5008,0.2001,0.7009,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
31-08-2026,6,40,ShortGroup,4.10,0.3342,0.0834,0.4176,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,3cat
31-08-2026,6,41,MidGroup,6.10,0.4008,0.3501,0.7509,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
31-08-2026,6,42,MidGroup,5.70,0.3175,0.1667,0.4842,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
31-08-2026,6,43,ShortGroup,4.70,0.5341,0.0668,0.6009,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,3,3cat
31-08-2026,6,44,MidGroup,5.10,0.3508,0.1501,0.5009,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,3cat
31-08-2026,6,45,MidGroup,6.00,0.4009,0.2334,0.6343,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
31-08-2026,6,46,ShortGroup,4.00,0.4843,0.0834,0.5676,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
31-08-2026,6,47,ShortGroup,4.10,0.4675,0.1502,0.6176,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
31-08-2026,6,48,LongGroup,6.70,0.3342,0.0834,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
31-08-2026,7,1,MidGroup,5.10,0.3676,0.0667,0.4343,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
31-08-2026,7,2,LongGroup,6.70,0.5343,0.1667,0.7009,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
31-08-2026,7,3,ShortGroup,5.00,0.4511,0.6165,1.0676,0,2,Left_180,Down_270,Down_270,2,1,Up_90,1,3,3cat
31-08-2026,7,4,LongGroup,7.00,0.3508,0.1168,0.4676,1,0,Right_0,Right_0,Right_0,3,0,Left_180,1,3,3cat
31-08-2026,7,5,MidGroup,5.10,0.3174,0.1002,0.4175,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
31-08-2026,7,6,MidGroup,5.70,0.4842,0.2833,0.7675,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
31-08-2026,7,7,ShortGroup,4.00,0.6176,0.0832,0.7008,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
31-08-2026,7,8,ShortGroup,5.00,0.4008,0.3001,0.7008,0,2,Down_270,Up_90,Up_90,2,1,Right_0,1,3,3cat
31-08-2026,7,10,MidGroup,5.70,0.3342,0.2501,0.5842,1,0,Left_180,Left_180,Left_180,2,0,Down_270,1,3,3cat
31-08-2026,7,11,LongGroup,7.60,0.2842,0.0500,0.3342,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
31-08-2026,7,12,LongGroup,7.80,0.3508,0.2001,0.5509,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
31-08-2026,7,13,ShortGroup,4.00,0.4175,0.1334,0.5509,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
31-08-2026,7,14,LongGroup,7.80,0.3342,0.1667,0.5009,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,3cat
31-08-2026,7,15,LongGroup,6.70,0.3009,0.1334,0.4342,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
31-08-2026,7,16,MidGroup,6.10,0.3008,0.1168,0.4176,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
31-08-2026,7,17,ShortGroup,4.70,0.4342,0.3167,0.7509,0,2,Up_90,Left_180,Left_180,2,1,Left_180,1,3,3cat
31-08-2026,7,18,MidGroup,6.00,0.3342,0.3666,0.7008,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1,3,3cat
31-08-2026,7,19,ShortGroup,4.70,0.4008,0.3668,0.7676,0,2,Left_180,Down_270,Down_270,3,1,Down_270,1,3,3cat
31-08-2026,7,20,LongGroup,7.80,0.4842,2.0167,2.5009,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1,3,3cat
31-08-2026,7,21,MidGroup,5.70,0.4008,0.1167,0.5175,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
31-08-2026,7,22,MidGroup,5.10,0.3675,0.3500,0.7175,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
31-08-2026,7,23,LongGroup,7.00,0.3008,0.1834,0.4842,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,3cat
31-08-2026,7,24,MidGroup,6.00,0.3175,0.3501,0.6676,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,3cat
31-08-2026,7,25,LongGroup,6.70,0.3008,0.3501,0.6509,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,3cat
31-08-2026,7,26,ShortGroup,4.10,0.3842,0.1500,0.5342,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
31-08-2026,7,27,MidGroup,6.10,0.2841,0.1000,0.3841,0,2,Left_180,Right_0,Right_0,3,1,Left_180,1,3,3cat
31-08-2026,7,28,MidGroup,6.00,0.4842,0.2000,0.6842,1,0,Right_0,Right_0,Right_0,2,0,Left_180,1,3,3cat
31-08-2026,7,29,LongGroup,7.00,0.4508,0.1501,0.6009,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
31-08-2026,7,30,LongGroup,7.60,0.3175,0.0501,0.3676,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
31-08-2026,7,31,ShortGroup,4.70,0.4013,0.2829,0.6842,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,3,3cat
31-08-2026,7,32,ShortGroup,4.00,0.5174,0.1668,0.6842,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,3,3cat
