Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,TotalTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt
22-08-2026,1,31,MidGroup,5.10,0.4675,0.6167,1.0842,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
22-08-2026,1,32,ShortGroup,4.10,0.3008,0.0501,0.3509,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1
22-08-2026,1,33,LongGroup,7.60,0.2842,0.2000,0.4842,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
22-08-2026,1,34,MidGroup,6.10,0.4342,2.1500,2.5842,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
22-08-2026,1,35,LongGroup,7.00,0.4009,0.1500,0.5509,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
22-08-2026,1,36,LongGroup,7.80,0.4009,0.1337,0.5345,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
22-08-2026,1,37,MidGroup,6.00,0.4175,0.3000,0.7175,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
22-08-2026,1,38,MidGroup,5.70,0.3842,0.4834,0.8675,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
22-08-2026,1,39,LongGroup,7.80,0.2512,0.1164,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
22-08-2026,1,40,LongGroup,7.00,0.3341,0.5667,0.9009,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
22-08-2026,1,41,LongGroup,7.80,0.2675,0.2334,0.5009,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
22-08-2026,1,42,MidGroup,6.00,0.4342,0.3003,0.7345,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1
22-08-2026,1,43,LongGroup,7.80,0.3842,0.0334,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
22-08-2026,1,44,MidGroup,5.10,0.2842,0.4334,0.7176,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
22-08-2026,1,45,LongGroup,7.60,0.3009,0.6667,0.9675,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
22-08-2026,1,46,MidGroup,5.10,0.5342,1.1667,1.7009,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1
22-08-2026,1,47,LongGroup,6.70,0.4008,0.8501,1.2509,0,2,Up_90,Right_0,Right_0,2,1,Down_270,1
22-08-2026,1,48,ShortGroup,4.10,0.3508,0.1168,0.4676,1,0,Up_90,Up_90,Up_90,1,0,Up_90,1
22-08-2026,2,1,ShortGroup,4.70,0.3341,0.1501,0.4843,0,2,Down_270,Right_0,Right_0,2,1,Up_90,1
22-08-2026,2,2,LongGroup,6.70,0.2676,0.1667,0.4342,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1
22-08-2026,2,3,LongGroup,7.80,0.4342,0.1167,0.5509,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
22-08-2026,2,4,MidGroup,6.10,0.3342,0.8167,1.1509,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
22-08-2026,2,5,LongGroup,7.80,0.2842,0.0500,0.3342,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
22-08-2026,2,6,ShortGroup,5.00,0.4842,0.7001,1.1843,0,2,Right_0,Left_180,Left_180,2,1,Left_180,1
22-08-2026,2,7,MidGroup,6.00,0.5175,0.6667,1.1842,1,0,Right_0,Right_0,Right_0,2,0,Right_0,1
22-08-2026,2,8,MidGroup,5.10,0.3008,0.2834,0.5842,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
22-08-2026,2,9,LongGroup,7.60,0.2509,0.0500,0.3009,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
22-08-2026,2,10,LongGroup,7.00,0.2509,0.0334,0.2842,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
22-08-2026,2,11,ShortGroup,5.00,0.5176,0.8834,1.4010,0,2,Right_0,Up_90,Up_90,2,1,Left_180,1
22-08-2026,2,12,MidGroup,6.00,0.4342,0.2834,0.7176,0,2,Left_180,Down_270,Down_270,3,0,Right_0,1
22-08-2026,2,13,LongGroup,7.00,0.3842,0.5001,0.8842,1,0,Right_0,Right_0,Right_0,3,0,Left_180,1
22-08-2026,2,14,ShortGroup,4.00,0.3842,0.1834,0.5676,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
22-08-2026,2,15,MidGroup,5.10,0.3346,0.1828,0.5174,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
22-08-2026,2,16,MidGroup,6.10,0.3675,0.3333,0.7009,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
22-08-2026,2,17,MidGroup,5.70,0.2842,0.7167,1.0009,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
22-08-2026,2,18,ShortGroup,4.00,0.2842,0.1000,0.3843,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
22-08-2026,2,19,ShortGroup,4.00,0.4343,0.1333,0.5676,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
22-08-2026,2,20,MidGroup,6.10,0.2676,0.1999,0.4675,0,2,Down_270,Left_180,Left_180,3,1,Up_90,1
22-08-2026,2,21,LongGroup,7.80,0.3174,1.1668,1.4842,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1
22-08-2026,2,22,ShortGroup,5.00,0.2509,0.3500,0.6009,0,2,Up_90,Right_0,Right_0,2,1,Down_270,1
22-08-2026,2,23,MidGroup,5.70,0.3842,1.0834,1.4675,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1
22-08-2026,2,24,MidGroup,6.10,0.2342,0.1167,0.3509,0,2,Down_270,Up_90,Up_90,3,1,Down_270,1
22-08-2026,2,25,ShortGroup,4.70,0.2842,0.0834,0.3676,1,0,Left_180,Left_180,Left_180,1,0,Down_270,1
22-08-2026,2,26,LongGroup,6.70,0.2509,0.0334,0.2842,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
22-08-2026,2,27,MidGroup,5.10,0.3676,0.2001,0.5676,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1
22-08-2026,2,28,ShortGroup,4.00,0.2842,0.1001,0.3843,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
22-08-2026,2,29,ShortGroup,4.10,0.4176,0.1169,0.5344,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
22-08-2026,2,30,ShortGroup,5.00,0.2842,0.7167,1.0009,0,2,Left_180,Down_270,Down_270,2,1,Up_90,1
22-08-2026,2,33,LongGroup,7.00,0.3342,0.9334,1.2676,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1
22-08-2026,2,34,LongGroup,7.60,0.2509,0.3168,0.5676,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
22-08-2026,2,35,LongGroup,7.80,0.3509,0.0501,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
22-08-2026,2,36,ShortGroup,4.10,0.2842,0.4001,0.6843,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1
22-08-2026,2,37,ShortGroup,4.10,0.2843,0.0672,0.3515,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1
22-08-2026,2,38,MidGroup,6.00,0.4014,1.2495,1.6509,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
22-08-2026,2,39,MidGroup,6.00,0.3008,0.4667,0.7676,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
22-08-2026,2,40,LongGroup,7.60,0.2842,0.2667,0.5509,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
22-08-2026,2,41,MidGroup,5.70,0.4175,0.2167,0.6342,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
22-08-2026,2,42,MidGroup,5.10,0.4009,1.1333,1.5342,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
22-08-2026,2,43,ShortGroup,4.10,0.4009,0.0834,0.4843,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1
22-08-2026,2,44,ShortGroup,4.70,0.3008,0.5667,0.8675,0,2,Left_180,Up_90,Up_90,2,1,Right_0,1
22-08-2026,2,45,MidGroup,5.70,0.3842,0.3167,0.7009,0,2,Left_180,Up_90,Up_90,3,0,Left_180,1
22-08-2026,2,46,LongGroup,6.70,0.4509,0.2333,0.6842,1,0,Right_0,Right_0,Right_0,3,0,Left_180,1
22-08-2026,2,47,LongGroup,7.60,0.3842,0.0501,0.4343,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
22-08-2026,2,48,LongGroup,7.00,0.2508,0.0667,0.3176,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
22-08-2026,3,1,ShortGroup,5.00,0.2841,0.4669,0.7509,0,2,Up_90,Down_270,Down_270,2,1,Down_270,1
22-08-2026,3,2,LongGroup,7.80,0.7008,0.7000,1.4009,0,2,Right_0,Left_180,Left_180,1,0,Up_90,1
22-08-2026,3,3,LongGroup,6.70,0.3508,1.0834,1.4342,0,2,Down_270,Left_180,Left_180,2,0,Right_0,1
22-08-2026,3,4,MidGroup,6.10,0.4009,2.0333,2.4342,0,2,Left_180,Down_270,Down_270,3,0,Down_270,1
22-08-2026,3,5,ShortGroup,4.10,0.3508,0.1667,0.5176,1,0,Down_270,Down_270,Down_270,1,0,Left_180,1
22-08-2026,3,6,LongGroup,7.60,0.3842,0.1167,0.5009,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
22-08-2026,3,7,ShortGroup,4.70,0.3512,0.4664,0.8176,0,2,Left_180,Up_90,Up_90,2,1,Up_90,1
22-08-2026,3,9,MidGroup,6.00,0.4175,0.4667,0.8842,1,0,Right_0,Right_0,Right_0,2,0,Left_180,1
22-08-2026,3,10,ShortGroup,4.00,0.2842,0.0666,0.3507,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1
22-08-2026,3,11,ShortGroup,4.70,0.2675,0.2334,0.5009,0,2,Left_180,Down_270,Down_270,2,1,Down_270,1
22-08-2026,3,12,MidGroup,5.10,0.4342,1.5333,1.9675,0,2,Right_0,Left_180,Left_180,3,0,Left_180,1
22-08-2026,3,13,LongGroup,7.00,0.5341,1.0834,1.6175,1,0,Left_180,Left_180,Left_180,3,0,Right_0,1
22-08-2026,3,14,ShortGroup,4.00,0.3843,0.1670,0.5513,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
22-08-2026,3,15,MidGroup,5.70,0.4174,0.2168,0.6342,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
22-08-2026,3,16,MidGroup,5.70,0.3842,0.9667,1.3509,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
22-08-2026,3,17,ShortGroup,4.00,0.4009,0.0499,0.4508,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1
22-08-2026,3,18,MidGroup,6.10,0.2842,0.1667,0.4509,0,2,Left_180,Right_0,Right_0,3,1,Right_0,1
22-08-2026,3,19,LongGroup,7.00,0.3175,0.6332,0.9508,1,0,Down_270,Down_270,Down_270,3,0,Left_180,1
22-08-2026,3,20,ShortGroup,4.10,0.2842,0.3000,0.5843,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
22-08-2026,3,21,LongGroup,7.60,0.3175,0.0334,0.3509,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
22-08-2026,3,22,LongGroup,7.60,0.2509,0.0834,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
22-08-2026,3,23,LongGroup,6.70,0.2509,0.1833,0.4342,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
22-08-2026,3,24,ShortGroup,4.10,0.2843,0.1000,0.3843,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
22-08-2026,3,25,LongGroup,7.80,0.4009,0.0667,0.4676,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
22-08-2026,3,26,LongGroup,7.00,0.4008,0.0834,0.4842,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
22-08-2026,3,27,LongGroup,7.60,0.3842,0.2001,0.5843,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
22-08-2026,3,28,LongGroup,7.00,0.4342,0.1334,0.5676,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
22-08-2026,3,29,MidGroup,6.00,0.2842,0.1500,0.4342,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
22-08-2026,3,30,ShortGroup,4.70,0.3175,0.6338,0.9514,0,2,Left_180,Right_0,Right_0,2,1,Down_270,1
22-08-2026,3,31,MidGroup,5.70,0.4675,1.2334,1.7009,1,0,Down_270,Down_270,Down_270,2,0,Left_180,1
22-08-2026,3,32,MidGroup,6.10,0.2509,0.3167,0.5675,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
22-08-2026,3,33,LongGroup,6.70,0.4007,0.1002,0.5009,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
22-08-2026,3,34,MidGroup,6.00,0.2841,0.4833,0.7675,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
22-08-2026,3,35,ShortGroup,4.10,0.3842,0.2000,0.5842,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1
22-08-2026,3,36,MidGroup,5.70,0.3007,0.0838,0.3845,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
22-08-2026,3,37,LongGroup,6.70,0.3008,0.2668,0.5676,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
22-08-2026,3,38,LongGroup,7.80,0.3508,0.1167,0.4675,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
22-08-2026,3,39,MidGroup,5.10,0.3508,0.4000,0.7509,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1
22-08-2026,3,40,MidGroup,5.10,0.3842,0.2499,0.6341,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
22-08-2026,3,41,ShortGroup,5.00,0.3509,0.3333,0.6842,0,2,Right_0,Left_180,Left_180,2,1,Right_0,1
22-08-2026,3,42,ShortGroup,4.70,0.2675,0.1001,0.3676,1,0,Left_180,Left_180,Left_180,1,0,Right_0,1
22-08-2026,3,43,MidGroup,5.10,0.3009,0.1167,0.4176,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1
22-08-2026,3,44,MidGroup,6.10,0.2341,0.8171,1.0512,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
22-08-2026,3,45,ShortGroup,5.00,0.3676,1.0500,1.4175,0,2,Down_270,Up_90,Up_90,2,1,Up_90,1
22-08-2026,3,46,LongGroup,7.80,0.2509,0.1501,0.4009,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1
22-08-2026,3,47,ShortGroup,5.00,0.3509,0.2334,0.5842,0,2,Up_90,Right_0,Right_0,2,1,Down_270,1
22-08-2026,3,48,ShortGroup,4.00,0.2842,0.1500,0.4342,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1
22-08-2026,4,1,MidGroup,5.10,0.3675,0.2001,0.5676,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1
22-08-2026,4,2,LongGroup,7.80,0.3676,0.0667,0.4343,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
22-08-2026,4,3,LongGroup,7.80,0.3508,0.1667,0.5175,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
22-08-2026,4,4,LongGroup,7.60,0.3008,0.1834,0.4842,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
22-08-2026,4,5,MidGroup,6.10,0.2508,1.4834,1.7342,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1
22-08-2026,4,6,MidGroup,6.10,0.2175,0.4501,0.6676,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
22-08-2026,4,7,LongGroup,7.80,0.2674,0.0335,0.3009,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
22-08-2026,4,8,ShortGroup,5.00,0.4008,0.1501,0.5509,0,2,Up_90,Down_270,Down_270,2,1,Left_180,1
22-08-2026,4,9,MidGroup,5.70,0.3341,1.4168,1.7508,0,2,Left_180,Down_270,Down_270,3,0,Up_90,1
22-08-2026,4,10,LongGroup,7.00,0.5847,0.5495,1.1342,0,2,Right_0,Left_180,Left_180,2,0,Left_180,1
22-08-2026,4,11,ShortGroup,4.70,0.2842,0.1334,0.4176,1,0,Down_270,Down_270,Down_270,1,0,Right_0,1
22-08-2026,4,12,LongGroup,7.60,0.2342,0.0834,0.3176,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
22-08-2026,4,13,ShortGroup,4.00,0.2509,0.2500,0.5009,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
22-08-2026,4,14,MidGroup,6.10,0.4174,0.1335,0.5509,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
22-08-2026,4,15,LongGroup,6.70,0.2842,0.0334,0.3176,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
22-08-2026,4,16,ShortGroup,4.00,0.4008,0.0668,0.4676,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1
22-08-2026,4,17,LongGroup,6.70,0.3008,0.2001,0.5009,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
22-08-2026,4,18,ShortGroup,4.70,0.3176,0.1834,0.5009,0,2,Left_180,Right_0,Right_0,2,1,Down_270,1
22-08-2026,4,19,LongGroup,7.80,0.3342,1.1000,1.4342,1,0,Down_270,Down_270,Down_270,3,0,Left_180,1
22-08-2026,4,20,ShortGroup,4.10,0.3508,0.3334,0.6842,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
22-08-2026,4,21,ShortGroup,5.00,0.2508,0.0834,0.3342,0,2,Down_270,Left_180,Left_180,2,1,Right_0,1
22-08-2026,4,22,ShortGroup,5.00,0.4509,0.3167,0.7675,0,2,Right_0,Up_90,Up_90,2,0,Down_270,1
22-08-2026,4,23,LongGroup,7.60,0.9175,0.3667,1.2842,0,2,Up_90,Right_0,Right_0,2,0,Right_0,1
22-08-2026,4,24,MidGroup,5.70,0.2842,1.3167,1.6009,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1
22-08-2026,4,25,MidGroup,5.70,0.3009,0.7666,1.0675,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1
22-08-2026,4,26,MidGroup,6.00,0.2842,0.6334,0.9176,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
22-08-2026,4,27,ShortGroup,5.00,0.3175,0.6000,0.9176,0,2,Down_270,Right_0,Right_0,2,1,Left_180,1
22-08-2026,4,28,LongGroup,7.00,0.3341,0.2334,0.5675,1,0,Right_0,Right_0,Right_0,3,0,Down_270,1
22-08-2026,4,29,ShortGroup,4.10,0.3842,0.1500,0.5343,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1
22-08-2026,4,30,LongGroup,7.00,0.3509,0.1668,0.5176,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
22-08-2026,4,31,ShortGroup,4.10,0.3175,0.0835,0.4009,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1
22-08-2026,4,32,LongGroup,7.60,0.3841,0.1501,0.5342,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
22-08-2026,4,33,ShortGroup,4.70,0.4342,0.1668,0.6009,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1
22-08-2026,4,34,MidGroup,6.00,0.2842,0.2500,0.5342,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1
22-08-2026,4,35,MidGroup,6.00,0.2841,0.4000,0.6842,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
22-08-2026,4,36,MidGroup,5.10,0.3509,0.1500,0.5009,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
22-08-2026,4,37,MidGroup,5.70,0.3175,0.1334,0.4509,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
22-08-2026,4,38,MidGroup,5.10,0.3508,0.3001,0.6509,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1
22-08-2026,4,39,LongGroup,6.70,0.3842,0.6000,0.9842,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
22-08-2026,4,40,ShortGroup,4.00,0.3175,0.0834,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
22-08-2026,4,41,ShortGroup,4.00,0.4341,0.2003,0.6344,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
22-08-2026,4,42,ShortGroup,4.10,0.3342,0.1167,0.4509,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
22-08-2026,4,43,LongGroup,6.70,0.3675,0.0334,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
22-08-2026,4,44,MidGroup,6.00,0.2842,0.9336,1.2178,0,2,Down_270,Up_90,Up_90,3,1,Right_0,1
22-08-2026,4,45,LongGroup,7.00,0.3674,0.3668,0.7342,1,0,Down_270,Down_270,Down_270,3,0,Down_270,1
22-08-2026,4,46,ShortGroup,4.70,0.4509,1.3000,1.7509,0,2,Right_0,Up_90,Up_90,2,1,Down_270,1
22-08-2026,4,47,MidGroup,6.10,0.3175,0.7666,1.0841,1,0,Left_180,Left_180,Left_180,2,0,Right_0,1
22-08-2026,4,48,MidGroup,5.10,0.3007,0.0835,0.3842,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1
22-08-2026,5,1,ShortGroup,4.00,0.2509,0.0500,0.3009,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1
22-08-2026,5,2,MidGroup,6.00,0.4175,0.7500,1.1676,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
22-08-2026,5,3,MidGroup,5.10,0.4008,0.3167,0.7176,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
22-08-2026,5,4,LongGroup,6.70,0.2677,0.0664,0.3341,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
22-08-2026,5,5,MidGroup,5.10,0.2008,0.4334,0.6342,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
22-08-2026,5,6,LongGroup,7.00,0.3009,0.0834,0.3842,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
22-08-2026,5,7,LongGroup,7.60,0.3342,0.0667,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
22-08-2026,5,8,MidGroup,6.00,0.4175,0.1334,0.5509,0,2,Up_90,Right_0,Right_0,3,1,Right_0,1
22-08-2026,5,9,MidGroup,6.00,0.3175,0.4000,0.7176,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1
22-08-2026,5,10,LongGroup,7.00,0.2842,0.0667,0.3509,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
22-08-2026,5,11,MidGroup,6.00,0.3841,0.0834,0.4675,0,2,Right_0,Left_180,Left_180,3,1,Left_180,1
22-08-2026,5,12,ShortGroup,4.70,0.3675,0.0667,0.4342,1,0,Left_180,Left_180,Left_180,1,0,Right_0,1
22-08-2026,5,13,MidGroup,5.10,0.2842,0.7333,1.0175,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
22-08-2026,5,14,ShortGroup,4.70,0.3342,0.8167,1.1509,0,2,Down_270,Up_90,Up_90,2,1,Left_180,1
22-08-2026,5,15,ShortGroup,5.00,0.4175,0.7667,1.1842,0,2,Up_90,Down_270,Down_270,3,0,Down_270,1
22-08-2026,5,16,ShortGroup,4.70,0.4009,0.0833,0.4842,1,0,Right_0,Right_0,Right_0,1,0,Up_90,1
22-08-2026,5,17,MidGroup,5.70,0.2842,0.1167,0.4009,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1
22-08-2026,5,18,ShortGroup,4.10,0.3342,0.0334,0.3676,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
22-08-2026,5,19,LongGroup,6.70,0.2175,0.2834,0.5009,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
