Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt
22-08-2026,24.634838104248,960,320,1,1,1,1
22-08-2026,94.3739414215088,960,320,1,1,1,1
22-08-2026,100.28600692749,960,320,1,1,1,1
22-08-2026,112.545967102051,960,320,1,1,1,1
22-08-2026,114.226818084717,960,320,1,1,1,1
22-08-2026,123.637914657593,960,320,1,1,1,1
22-08-2026,130.468845367432,960,320,1,1,1,1
22-08-2026,139.727830886841,960,320,1,1,1,1
22-08-2026,147.046804428101,960,320,1,1,1,1
22-08-2026,156.324863433838,960,320,1,1,1,1
22-08-2026,163.717031478882,960,320,1,1,1,1
22-08-2026,173.147916793823,960,320,1,1,1,1
22-08-2026,180.279016494751,960,320,1,1,1,1
22-08-2026,189.317941665649,960,320,1,1,1,1
22-08-2026,197.045803070068,960,320,1,1,1,1
22-08-2026,206.408023834229,960,320,1,1,1,1
22-08-2026,213.722944259644,960,320,1,1,1,1
22-08-2026,223.179817199707,960,320,1,1,1,1
22-08-2026,230.361938476562,960,320,1,1,1,1
22-08-2026,239.673852920532,960,320,1,1,1,1
22-08-2026,246.943950653076,960,320,1,1,1,1
22-08-2026,256.201982498169,960,320,1,1,1,1
22-08-2026,263.574838638306,960,320,1,1,1,1
22-08-2026,273.115873336792,960,320,1,1,1,1
22-08-2026,280.371904373169,960,320,1,1,1,1
22-08-2026,289.70193862915,960,320,1,1,1,1
22-08-2026,296.939849853516,960,320,1,1,1,1
22-08-2026,306.288957595825,960,320,1,1,1,1
22-08-2026,313.647031784058,960,320,1,1,1,1
22-08-2026,323.007822036743,960,320,1,1,1,1
22-08-2026,330.305814743042,960,320,1,1,1,1
22-08-2026,339.684963226318,960,320,1,1,1,1
22-08-2026,346.944808959961,960,320,1,1,1,1
22-08-2026,356.530904769897,960,320,1,1,1,1
22-08-2026,363.56782913208,960,320,1,1,1,1
22-08-2026,373.019933700562,960,320,1,1,1,1
22-08-2026,380.239009857178,960,320,1,1,1,1
22-08-2026,389.714956283569,960,320,1,1,1,1
22-08-2026,396.920919418335,960,320,1,1,1,1
22-08-2026,406.431913375854,960,320,1,1,1,1
22-08-2026,413.558006286621,960,320,1,1,1,1
22-08-2026,422.964811325073,960,320,1,1,1,1
22-08-2026,430.148839950562,960,320,1,1,1,1
22-08-2026,439.52202796936,960,320,1,1,1,1
22-08-2026,446.878910064697,960,320,1,1,1,1
22-08-2026,456.355810165405,960,320,1,1,1,1
22-08-2026,463.713884353638,960,320,1,1,1,1
22-08-2026,473.267793655396,960,320,1,1,1,1
22-08-2026,480.331897735596,960,320,1,1,1,1
22-08-2026,489.93182182312,960,320,1,1,1,1
22-08-2026,496.927976608276,960,320,1,1,1,1
22-08-2026,506.531953811646,960,320,1,1,1,1
22-08-2026,513.630867004395,960,320,1,1,1,1
