Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,ReactionTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
01-09-2026,9,23,LongGroup,6.70,0.3342,0.0501,0.3842,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
01-09-2026,9,24,MidGroup,5.70,0.3009,0.3834,0.6842,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
01-09-2026,9,25,ShortGroup,5.00,0.3675,0.8001,1.1676,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1,3,3cat
01-09-2026,9,26,ShortGroup,4.00,0.3674,0.1501,0.5176,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1,3,3cat
01-09-2026,9,27,MidGroup,5.70,0.3008,0.1001,0.4009,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,3cat
01-09-2026,9,28,LongGroup,7.80,0.4009,0.2000,0.6009,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
01-09-2026,9,29,ShortGroup,4.10,0.3508,0.1167,0.4675,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,3cat
01-09-2026,9,30,MidGroup,5.10,0.3840,0.2168,0.6009,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
01-09-2026,9,31,MidGroup,6.00,0.2842,0.1500,0.4342,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
01-09-2026,9,32,MidGroup,6.00,0.3842,0.1334,0.5176,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
01-09-2026,9,33,LongGroup,7.60,0.4342,0.1166,0.5508,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,9,34,LongGroup,7.60,0.3175,0.0500,0.3675,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
01-09-2026,9,35,MidGroup,5.10,0.2841,0.1334,0.4175,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
01-09-2026,9,36,MidGroup,6.10,0.3342,0.4832,0.8174,0,2,Up_90,Left_180,Left_180,3,1,Down_270,1,3,3cat
01-09-2026,9,37,ShortGroup,4.70,0.3675,0.9665,1.3340,0,2,Up_90,Down_270,Down_270,2,0,Up_90,1,3,3cat
01-09-2026,9,38,ShortGroup,4.70,0.6675,NaN,NaN,0,1,None,Left_180,Left_180,0,0,Up_90,1,3,3cat
01-09-2026,9,39,MidGroup,5.70,0.3175,0.1334,0.4509,1,0,Right_0,Right_0,Right_0,2,0,None,1,3,3cat
01-09-2026,9,40,LongGroup,7.00,0.3842,0.0501,0.4342,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
01-09-2026,9,41,ShortGroup,5.00,0.3507,0.1668,0.5175,0,2,Left_180,Right_0,Right_0,2,1,Left_180,1,3,3cat
01-09-2026,9,42,ShortGroup,5.00,0.5009,0.2832,0.7841,0,2,Up_90,Down_270,Down_270,2,0,Left_180,1,3,3cat
01-09-2026,9,43,ShortGroup,4.10,0.3175,0.1506,0.4680,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1,3,3cat
01-09-2026,9,44,ShortGroup,4.10,0.4008,0.1001,0.5009,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,3cat
01-09-2026,9,45,MidGroup,5.10,0.3174,0.1335,0.4509,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
01-09-2026,9,46,MidGroup,5.10,0.3008,0.2334,0.5342,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,3cat
01-09-2026,9,47,LongGroup,6.70,0.3842,0.2166,0.6008,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
01-09-2026,9,48,ShortGroup,5.00,0.2842,0.1167,0.4009,0,2,Down_270,Up_90,Up_90,2,1,Up_90,1,3,3cat
01-09-2026,10,1,MidGroup,6.10,0.2842,0.0167,0.3009,0,2,Left_180,Up_90,Up_90,3,0,Down_270,1,3,3cat
01-09-2026,10,2,LongGroup,7.80,0.2842,0.7834,1.0676,1,0,Right_0,Right_0,Right_0,3,0,Left_180,1,3,3cat
01-09-2026,10,3,LongGroup,7.60,0.5508,0.1334,0.6842,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
01-09-2026,10,4,MidGroup,6.10,0.2675,0.7000,0.9675,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,3cat
01-09-2026,10,5,ShortGroup,5.00,NaN,NaN,NaN,0,1,None,Up_90,Up_90,0,1,Down_270,1,3,3cat
01-09-2026,10,6,LongGroup,6.70,0.2841,0.2168,0.5009,1,0,Down_270,Down_270,Down_270,3,0,None,1,3,3cat
01-09-2026,10,7,MidGroup,6.00,0.3174,1.1170,1.4344,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,10,8,MidGroup,5.10,0.3675,0.1334,0.5009,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
01-09-2026,10,9,MidGroup,5.70,0.3342,0.1333,0.4675,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,3cat
01-09-2026,10,10,MidGroup,5.70,0.3342,1.2000,1.5342,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
01-09-2026,10,11,LongGroup,7.80,0.2344,0.1330,0.3674,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
01-09-2026,10,12,ShortGroup,4.10,0.3509,0.7334,1.0842,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,3cat
01-09-2026,10,13,LongGroup,7.80,0.4175,0.1667,0.5843,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
01-09-2026,10,14,LongGroup,7.60,0.3342,0.0501,0.3842,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
01-09-2026,10,15,ShortGroup,4.10,0.4342,0.1833,0.6176,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
01-09-2026,10,16,LongGroup,7.00,0.2842,0.1834,0.4676,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,3cat
01-09-2026,10,17,MidGroup,6.10,0.2507,0.1335,0.3842,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
01-09-2026,10,18,MidGroup,5.10,0.4009,0.9834,1.3843,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
01-09-2026,10,19,MidGroup,6.00,0.3676,0.4167,0.7843,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1,3,3cat
01-09-2026,10,20,LongGroup,7.80,0.3347,0.0829,0.4176,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
01-09-2026,10,21,LongGroup,6.70,0.1176,0.2334,0.3510,0,2,Right_0,Up_90,Up_90,1,1,Left_180,1,3,3cat
01-09-2026,10,22,MidGroup,5.10,0.3008,0.6666,0.9674,1,0,Down_270,Down_270,Down_270,2,0,Right_0,1,3,3cat
01-09-2026,10,23,MidGroup,6.00,0.2675,0.1334,0.4009,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
01-09-2026,10,24,MidGroup,6.00,0.3342,0.2167,0.5509,0,2,Right_0,Left_180,Left_180,3,1,Down_270,1,3,3cat
01-09-2026,10,25,ShortGroup,4.10,0.4007,0.0835,0.4842,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1,3,3cat
01-09-2026,10,26,LongGroup,7.60,0.3842,0.0834,0.4675,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
01-09-2026,10,27,LongGroup,7.00,0.4508,0.1834,0.6342,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
01-09-2026,10,28,MidGroup,6.10,0.3341,0.8001,1.1342,0,2,Left_180,Right_0,Right_0,3,1,Up_90,1,3,3cat
01-09-2026,10,29,LongGroup,6.70,0.3008,0.0834,0.3842,1,0,Left_180,Left_180,Left_180,3,0,Left_180,1,3,3cat
01-09-2026,10,30,MidGroup,5.10,0.3842,0.6833,1.0675,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
01-09-2026,10,31,ShortGroup,4.00,0.4008,0.1834,0.5842,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,3cat
01-09-2026,10,32,ShortGroup,4.00,0.3675,0.0834,0.4509,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
01-09-2026,10,33,ShortGroup,4.10,0.3007,0.1000,0.4008,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,3cat
01-09-2026,10,34,ShortGroup,4.70,0.3342,0.2500,0.5842,0,2,Left_180,Down_270,Down_270,3,1,Left_180,1,3,3cat
01-09-2026,10,35,ShortGroup,5.00,0.4175,0.4667,0.8842,0,2,Right_0,Left_180,Left_180,2,0,Left_180,1,3,3cat
