Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx,MoveTime_ms
07-09-2026,2952.74496078491,960,504.182073427534,6,1,1,1,NaN,0
07-09-2026,2961.94005012512,960,504.182073427534,6,1,1,1,NaN,9.19508934020996
07-09-2026,2969.79212760925,960,504.182073427534,6,1,1,1,NaN,17.0471668243408
07-09-2026,2978.91497612,960,504.182073427534,6,1,1,1,NaN,26.170015335083
07-09-2026,2983.91318321228,960,504.182073427534,6,1,1,1,NaN,31.1682224273682
07-09-2026,2992.96808242798,960,504.182073427534,6,1,1,1,NaN,40.2231216430664
07-09-2026,3000.80609321594,960,504.182073427534,6,1,1,1,NaN,48.0611324310303
07-09-2026,3009.9241733551,960,504.182073427534,6,1,1,1,NaN,57.1792125701904
07-09-2026,3017.43912696838,960,504.182073427534,6,1,1,1,NaN,64.6941661834717
07-09-2026,3026.55601501465,960,504.182073427534,6,1,1,1,NaN,73.8110542297363
07-09-2026,3034.17301177979,960,504.182073427534,6,1,1,1,NaN,81.428050994873
07-09-2026,3043.41602325439,960,504.182073427534,6,1,1,1,NaN,90.6710624694824
07-09-2026,3050.83203315735,960,504.182073427534,6,1,1,1,NaN,98.0870723724365
07-09-2026,3059.9901676178,960,506.003112887967,6,1,1,1,NaN,107.245206832886
07-09-2026,3067.49200820923,960,506.003112887967,6,1,1,1,NaN,114.747047424316
07-09-2026,3076.62796974182,960,507.824152348399,6,1,1,1,NaN,123.883008956909
07-09-2026,3084.19799804688,960,511.466231269265,6,1,1,1,NaN,131.453037261963
07-09-2026,3093.48917007446,960,513.287270729698,6,1,1,1,NaN,140.744209289551
07-09-2026,3100.72612762451,960,516.950773644215,6,1,1,1,NaN,147.9811668396
07-09-2026,3109.90905761719,960,520.592852565081,6,1,1,1,NaN,157.164096832275
07-09-2026,3118.22199821472,960,524.234931485946,6,1,1,1,NaN,165.47703742981
07-09-2026,3127.41208076477,960,527.877010406812,6,1,1,1,NaN,174.667119979858
07-09-2026,3134.26208496094,960,529.698049867244,6,1,1,1,NaN,181.517124176025
07-09-2026,3143.65696907043,960,533.361552781762,6,1,1,1,NaN,190.912008285522
07-09-2026,3150.68912506104,960,535.182592242195,6,1,1,1,NaN,197.944164276123
07-09-2026,3159.81006622314,960,537.003631702628,6,1,1,1,NaN,207.065105438232
07-09-2026,3167.33813285828,960,538.82467116306,6,1,1,1,NaN,214.593172073364
07-09-2026,3176.48911476135,960,542.466750083926,6,1,1,1,NaN,223.74415397644
07-09-2026,3183.95495414734,960,547.929868465224,6,1,1,1,NaN,231.209993362427
07-09-2026,3193.08710098267,960,553.414410840175,6,1,1,1,NaN,240.342140197754
07-09-2026,3200.6721496582,960,558.877529221473,6,1,1,1,NaN,247.927188873291
07-09-2026,3209.84196662903,960,568.004150517289,6,1,1,1,NaN,257.097005844116
07-09-2026,3217.35000610352,960,571.646229438154,6,1,1,1,NaN,264.605045318604
07-09-2026,3226.69696807861,960,575.28830835902,6,1,1,1,NaN,273.952007293701
07-09-2026,3233.92295837402,960,577.109347819453,6,1,1,1,NaN,281.177997589111
07-09-2026,3243.25013160706,960,578.930387279885,6,1,1,1,NaN,290.505170822144
07-09-2026,3250.75507164001,960,582.593890194403,6,1,1,1,NaN,298.010110855103
07-09-2026,3259.91010665894,960,582.593890194403,6,1,1,1,NaN,307.165145874023
07-09-2026,3267.34399795532,960,582.593890194403,6,1,1,1,NaN,314.59903717041
07-09-2026,3276.53002738953,960,584.414929654836,6,1,1,1,NaN,323.785066604614
07-09-2026,3283.91003608704,963.27549058504,584.414929654836,6,1,1,1,NaN,331.165075302124
07-09-2026,3293.02310943604,989.212805566576,586.235969115268,6,1,1,1,NaN,340.278148651123
07-09-2026,3300.47106742859,1011.87462996307,586.235969115268,6,1,1,1,NaN,347.726106643677
07-09-2026,3309.72504615784,1034.5745414594,586.235969115268,6,1,1,1,NaN,356.980085372925
07-09-2026,3317.3451423645,1054.0370494705,584.414929654836,7,1,1,1,NaN,364.60018157959
07-09-2026,3326.57814025879,1073.46147038179,580.751426740318,7,1,1,1,NaN,373.833179473877
07-09-2026,3335.22510528564,1099.39878536332,577.109347819453,7,1,1,1,NaN,382.480144500732
07-09-2026,3344.3169593811,1122.09869685965,573.467268898587,7,1,1,1,NaN,391.571998596191
07-09-2026,3351.40204429626,1144.79860835597,562.519608142338,7,1,1,1,NaN,398.657083511353
07-09-2026,3360.82005500793,1170.7359233375,558.877529221473,7,1,1,1,NaN,408.075094223022
07-09-2026,3367.32816696167,1193.43583483383,547.929868465224,7,1,1,1,NaN,414.583206176758
07-09-2026,3376.59406661987,1212.86025574511,544.287789544359,7,1,1,1,NaN,423.849105834961
07-09-2026,3383.95309448242,1222.61055330058,531.519089327677,7,1,1,1,NaN,431.20813369751
07-09-2026,3393.22710037231,1242.03497421186,529.698049867244,7,1,1,1,NaN,440.482139587402
07-09-2026,3400.62999725342,1248.50978118229,526.055970946379,7,1,1,1,NaN,447.885036468506
07-09-2026,3409.80195999146,1261.49748222297,518.771813104648,7,1,1,1,NaN,457.056999206543
07-09-2026,3417.25897789001,1261.49748222297,518.771813104648,7,1,1,1,NaN,464.514017105103
07-09-2026,3426.4349937439,1271.20969267861,513.287270729698,7,1,1,1,NaN,473.690032958984
07-09-2026,3433.94804000854,1271.20969267861,511.466231269265,7,1,1,1,NaN,481.203079223633
07-09-2026,3443.26996803284,1274.44709616382,509.645191808832,7,1,1,1,NaN,490.525007247925
07-09-2026,3450.65212249756,1280.95999023408,507.824152348399,7,1,1,1,NaN,497.907161712646
07-09-2026,3459.78713035583,1284.19739371929,506.003112887967,7,1,1,1,NaN,507.042169570923
