Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt
21-08-2026,29.6628475189209,960,487.771294289987,1,1,1,1
21-08-2026,82.5459957122803,960,487.771294289987,1,1,1,1
21-08-2026,114.256858825684,960,487.771294289987,2,1,1,1
21-08-2026,129.264831542969,960,487.771294289987,2,1,1,1
21-08-2026,142.47989654541,960,487.771294289987,3,1,1,1
21-08-2026,151.997804641724,960,487.771294289987,3,1,1,1
21-08-2026,154.526948928833,960,487.771294289987,3,1,1,1
21-08-2026,164.01195526123,960,487.771294289987,3,1,1,1
21-08-2026,165.020942687988,960,487.771294289987,3,1,1,1
21-08-2026,175.553798675537,960,487.771294289987,3,1,1,1
21-08-2026,181.985855102539,960,487.771294289987,3,1,1,1
21-08-2026,191.241979598999,960,487.771294289987,3,1,1,1
21-08-2026,196.063995361328,960,487.771294289987,3,1,1,1
21-08-2026,205.348968505859,960,487.771294289987,3,1,1,1
21-08-2026,212.657928466797,960,487.771294289987,3,1,1,1
21-08-2026,222.055912017822,960,487.771294289987,3,1,1,1
21-08-2026,229.354858398438,960,487.771294289987,3,1,1,1
21-08-2026,238.636016845703,960,487.771294289987,3,1,1,1
21-08-2026,246.078014373779,960,487.771294289987,3,1,1,1
21-08-2026,255.370855331421,960,487.771294289987,3,1,1,1
21-08-2026,262.709856033325,960,487.771294289987,3,1,1,1
21-08-2026,272.032976150513,960,487.771294289987,3,1,1,1
21-08-2026,279.413938522339,960,487.771294289987,3,1,1,1
21-08-2026,288.717985153198,960,487.771294289987,3,1,1,1
21-08-2026,296.048879623413,960,487.771294289987,3,1,1,1
21-08-2026,305.127859115601,960,487.771294289987,3,1,1,1
21-08-2026,312.752962112427,960,487.771294289987,3,1,1,1
21-08-2026,322.026968002319,960,487.771294289987,3,1,1,1
21-08-2026,329.475879669189,960,487.771294289987,3,1,1,1
21-08-2026,338.929891586304,960,487.771294289987,3,1,1,1
21-08-2026,346.179962158203,960,487.771294289987,3,1,1,1
21-08-2026,355.362892150879,960,487.771294289987,3,1,1,1
21-08-2026,362.662792205811,960,487.771294289987,3,1,1,1
21-08-2026,372.046947479248,960,487.771294289987,3,1,1,1
21-08-2026,379.426002502441,960,487.771294289987,3,1,1,1
21-08-2026,388.917922973633,960,487.771294289987,3,1,1,1
21-08-2026,396.09694480896,960,487.771294289987,3,1,1,1
21-08-2026,405.380010604858,960,487.771294289987,3,1,1,1
21-08-2026,412.78600692749,960,487.771294289987,3,1,1,1
21-08-2026,421.885967254639,960,487.771294289987,3,1,1,1
21-08-2026,429.474830627441,960,487.771294289987,3,1,1,1
