Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,MoveTime_ms
21-08-2026,2271.67892456055,960,489.59233375042,6,1,1,1,0
21-08-2026,2283.1289768219,960,489.59233375042,6,1,1,1,11.4500522613525
21-08-2026,2291.25380516052,960,489.59233375042,6,1,1,1,19.5748805999756
21-08-2026,2301.06997489929,960,489.59233375042,6,1,1,1,29.3910503387451
21-08-2026,2304.31079864502,960,489.59233375042,6,1,1,1,32.6318740844727
21-08-2026,2313.8439655304,960,489.59233375042,6,1,1,1,42.1650409698486
21-08-2026,2314.78691101074,960,489.59233375042,6,1,1,1,43.1079864501953
21-08-2026,2324.04494285583,960,489.59233375042,6,1,1,1,52.3660182952881
21-08-2026,2329.3399810791,960,489.59233375042,6,1,1,1,57.6610565185547
21-08-2026,2338.87195587158,960,489.59233375042,6,1,1,1,67.1930313110352
21-08-2026,2346.06790542603,960,489.59233375042,6,1,1,1,74.3889808654785
21-08-2026,2355.59296607971,960,489.59233375042,6,1,1,1,83.914041519165
21-08-2026,2362.75696754456,960,489.59233375042,6,1,1,1,91.0780429840088
21-08-2026,2372.30086326599,960,489.59233375042,6,1,1,1,100.621938705444
21-08-2026,2379.22501564026,960,489.59233375042,6,1,1,1,107.546091079712
21-08-2026,2388.81301879883,960,489.59233375042,6,1,1,1,117.134094238281
21-08-2026,2395.91383934021,960,489.59233375042,6,1,1,1,124.234914779663
21-08-2026,2405.25579452515,960,489.59233375042,6,1,1,1,133.5768699646
21-08-2026,2412.69993782043,960,489.59233375042,6,1,1,1,141.021013259888
21-08-2026,2422.07598686218,960,489.59233375042,6,1,1,1,150.397062301636
21-08-2026,2429.3749332428,960,489.59233375042,6,1,1,1,157.696008682251
21-08-2026,2438.79699707031,960,489.59233375042,6,1,1,1,167.118072509766
21-08-2026,2446.01583480835,960,489.59233375042,6,1,1,1,174.336910247803
21-08-2026,2455.4398059845,960,489.59233375042,6,1,1,1,183.76088142395
21-08-2026,2462.6989364624,960,489.59233375042,6,1,1,1,191.020011901855
21-08-2026,2472.09882736206,960,489.59233375042,6,1,1,1,200.419902801514
21-08-2026,2479.30502891541,960,489.59233375042,6,1,1,1,207.626104354858
21-08-2026,2488.7490272522,960,489.59233375042,6,1,1,1,217.07010269165
21-08-2026,2495.96500396729,960,489.59233375042,6,1,1,1,224.286079406738
21-08-2026,2505.36584854126,960,489.59233375042,6,1,1,1,233.686923980713
21-08-2026,2512.68696784973,960,491.413373210852,6,1,1,1,241.008043289185
21-08-2026,2522.12595939636,960,493.234412671285,6,1,1,1,250.447034835815
21-08-2026,2529.3869972229,960,493.234412671285,6,1,1,1,257.708072662354
21-08-2026,2538.84983062744,960,496.876491592151,6,1,1,1,267.170906066895
21-08-2026,2546.1049079895,960,496.876491592151,6,1,1,1,274.425983428955
21-08-2026,2555.54485321045,960,496.876491592151,6,1,1,1,283.865928649902
21-08-2026,2562.82186508179,960,496.876491592151,6,1,1,1,291.14294052124
21-08-2026,2572.21484184265,960,498.697531052583,6,1,1,1,300.535917282104
21-08-2026,2579.44798469543,960,498.697531052583,6,1,1,1,307.769060134888
21-08-2026,2588.71984481812,960,498.697531052583,6,1,1,1,317.040920257568
21-08-2026,2596.07100486755,960,498.697531052583,6,1,1,1,324.392080307007
21-08-2026,2605.28683662415,960,498.697531052583,6,1,1,1,333.607912063599
21-08-2026,2612.73980140686,960,498.697531052583,6,1,1,1,341.060876846313
21-08-2026,2622.16401100159,960,498.697531052583,6,1,1,1,350.48508644104
21-08-2026,2629.35280799866,960,498.697531052583,6,1,1,1,357.67388343811
21-08-2026,2638.57698440552,960,498.697531052583,6,1,1,1,366.898059844971
21-08-2026,2646.07191085815,960,498.697531052583,6,1,1,1,374.392986297607
21-08-2026,2655.45392036438,960,498.697531052583,6,1,1,1,383.774995803833
21-08-2026,2662.67681121826,960,498.697531052583,6,1,1,1,390.997886657715
21-08-2026,2672.04284667969,960,498.697531052583,6,1,1,1,400.363922119141
21-08-2026,2679.35490608215,960,498.697531052583,6,1,1,1,407.675981521606
21-08-2026,2688.55094909668,960,498.697531052583,6,1,1,1,416.872024536133
21-08-2026,2696.12288475037,960,498.697531052583,6,1,1,1,424.443960189819
21-08-2026,2705.30200004578,960,498.697531052583,6,1,1,1,433.623075485229
21-08-2026,2712.63885498047,960,498.697531052583,6,1,1,1,440.959930419922
21-08-2026,2722.04685211182,960,498.697531052583,6,1,1,1,450.36792755127
21-08-2026,2729.39991950989,960,498.697531052583,6,1,1,1,457.720994949341
21-08-2026,2738.71397972107,960,500.539994506668,6,1,1,1,467.035055160522
21-08-2026,2746.08182907104,960,500.539994506668,6,1,1,1,474.402904510498
21-08-2026,2755.45382499695,960,500.539994506668,6,1,1,1,483.774900436401
21-08-2026,2762.76183128357,960,500.539994506668,6,1,1,1,491.082906723022
21-08-2026,2772.2020149231,960,500.539994506668,6,1,1,1,500.523090362549
21-08-2026,2779.41679954529,960,500.539994506668,6,1,1,1,507.737874984741
21-08-2026,2788.68985176086,960,500.539994506668,6,1,1,1,517.010927200317
21-08-2026,2796.06080055237,960,500.539994506668,6,1,1,1,524.381875991821
21-08-2026,2805.32193183899,960,500.539994506668,6,1,1,1,533.643007278442
21-08-2026,2812.74199485779,960,500.539994506668,6,1,1,1,541.063070297241
21-08-2026,2822.17884063721,960,500.539994506668,6,1,1,1,550.49991607666
21-08-2026,2829.37788963318,960,502.361033967101,6,1,1,1,557.698965072632
21-08-2026,2838.73081207275,960,502.361033967101,6,1,1,1,567.051887512207
21-08-2026,2846.07195854187,960,504.182073427534,6,1,1,1,574.393033981323
21-08-2026,2855.3249835968,960,506.003112887967,6,1,1,1,583.646059036255
21-08-2026,2862.72501945496,960,507.824152348399,6,1,1,1,591.046094894409
21-08-2026,2871.95682525635,960,511.466231269265,6,1,1,1,600.277900695801
21-08-2026,2879.40502166748,960,515.10831019013,6,1,1,1,607.726097106934
21-08-2026,2888.58294487,960,518.771813104648,6,1,1,1,616.904020309448
21-08-2026,2896.08097076416,960,522.413892025514,6,1,1,1,624.402046203613
21-08-2026,2905.40599822998,960,531.519089327677,6,1,1,1,633.727073669434
21-08-2026,2912.73093223572,960,531.519089327677,6,1,1,1,641.052007675171
21-08-2026,2921.9708442688,960,542.466750083926,6,1,1,1,650.291919708252
21-08-2026,2929.38184738159,960,542.466750083926,6,1,1,1,657.702922821045
21-08-2026,2938.80701065063,960,557.05648976104,6,1,1,1,667.128086090088
21-08-2026,2946.06399536133,960,568.004150517289,6,1,1,1,674.385070800781
21-08-2026,2955.35683631897,960,571.646229438154,6,1,1,1,683.677911758423
21-08-2026,2962.72802352905,960,582.593890194403,6,1,1,1,691.049098968506
21-08-2026,2972.07593917847,960,588.057008575701,6,1,1,1,700.39701461792
21-08-2026,2979.33602333069,960,600.825708792383,6,1,1,1,707.657098770142
21-08-2026,2988.66987228394,960,604.467787713248,6,1,1,1,716.990947723389
21-08-2026,2996.08397483826,960,617.23648792993,6,1,1,1,724.40505027771
21-08-2026,3005.48195838928,960,620.878566850795,6,1,1,1,733.803033828735
21-08-2026,3012.69292831421,960,633.647267067476,6,1,1,1,741.014003753662
21-08-2026,3022.01700210571,960,637.289345988342,6,1,1,1,750.338077545166
