Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,TotalTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt
21-08-2026,1,42,MidGroup,5.10,0.3343,0.2667,0.6010,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
21-08-2026,1,43,ShortGroup,4.70,0.4842,1.5832,2.0674,0,2,Right_0,Down_270,Down_270,2,1,Up_90,1
21-08-2026,1,44,LongGroup,7.60,0.3842,0.4334,0.8176,1,0,Up_90,Up_90,Up_90,3,0,Right_0,1
21-08-2026,1,45,LongGroup,6.70,0.2675,0.1004,0.3679,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1
21-08-2026,1,46,ShortGroup,4.10,0.2843,0.0336,0.3179,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1
21-08-2026,1,47,LongGroup,7.80,0.2675,0.0167,0.2842,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
21-08-2026,1,48,ShortGroup,4.00,0.2509,0.1167,0.3676,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1
21-08-2026,2,1,MidGroup,5.10,0.2676,0.6339,0.9015,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
21-08-2026,2,2,ShortGroup,4.70,0.2842,0.5834,0.8676,0,2,Up_90,Left_180,Left_180,2,1,Left_180,1
21-08-2026,2,3,ShortGroup,4.10,0.3009,0.1167,0.4176,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1
21-08-2026,2,4,LongGroup,7.00,0.2844,0.1168,0.4012,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
21-08-2026,2,5,LongGroup,6.70,0.3009,0.3167,0.6176,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
21-08-2026,2,6,LongGroup,7.00,0.3509,0.0667,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
21-08-2026,2,7,ShortGroup,4.00,0.2677,0.0999,0.3676,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1
21-08-2026,2,8,MidGroup,5.70,0.3676,0.2665,0.6341,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1
21-08-2026,2,9,MidGroup,6.00,0.2674,0.2668,0.5342,0,2,Up_90,Left_180,Left_180,3,1,Up_90,1
21-08-2026,2,10,ShortGroup,4.10,0.2675,0.1332,0.4007,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1
21-08-2026,2,11,MidGroup,5.10,0.2844,0.1665,0.4509,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
21-08-2026,2,12,ShortGroup,4.70,0.3175,0.4667,0.7842,0,2,Right_0,Down_270,Down_270,2,1,Down_270,1
21-08-2026,2,13,LongGroup,7.80,0.2508,0.2668,0.5176,1,0,Left_180,Left_180,Left_180,3,0,Right_0,1
21-08-2026,2,14,MidGroup,6.10,0.3176,0.9667,1.2842,0,2,Up_90,Left_180,Left_180,3,1,Left_180,1
21-08-2026,2,15,ShortGroup,4.10,0.3509,1.2672,1.6181,1,0,Up_90,Up_90,Up_90,1,0,Up_90,1
21-08-2026,2,16,MidGroup,6.10,0.3842,0.3500,0.7342,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1
21-08-2026,2,17,ShortGroup,4.70,0.3008,0.3334,0.6342,0,2,Left_180,Up_90,Up_90,2,1,Up_90,1
21-08-2026,2,18,LongGroup,6.70,0.3511,0.3831,0.7342,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1
21-08-2026,2,19,LongGroup,7.80,0.3175,0.0499,0.3674,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
21-08-2026,2,20,MidGroup,5.70,0.3342,0.2999,0.6341,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1
21-08-2026,2,21,LongGroup,6.70,0.3342,0.0667,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1
21-08-2026,2,22,ShortGroup,5.00,0.3842,0.1667,0.5509,0,2,Up_90,Down_270,Down_270,2,1,Right_0,1
21-08-2026,2,23,MidGroup,6.00,0.5342,1.3667,1.9009,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1
21-08-2026,2,24,ShortGroup,4.00,0.2342,0.3500,0.5843,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
21-08-2026,2,25,MidGroup,6.00,0.3508,0.6667,1.0175,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
21-08-2026,2,26,ShortGroup,5.00,0.3342,1.5000,1.8342,0,2,Right_0,Left_180,Left_180,2,1,Right_0,1
21-08-2026,2,27,MidGroup,5.10,0.4175,0.5001,0.9176,1,0,Right_0,Right_0,Right_0,2,0,Right_0,1
21-08-2026,2,28,LongGroup,7.60,0.4176,0.2667,0.6843,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
21-08-2026,2,29,MidGroup,6.00,0.3342,0.4000,0.7342,0,2,Left_180,Up_90,Up_90,3,1,Up_90,1
21-08-2026,2,30,LongGroup,7.80,0.3342,0.1667,0.5009,1,0,Down_270,Down_270,Down_270,3,0,Left_180,1
21-08-2026,2,31,LongGroup,7.00,0.3676,0.1500,0.5176,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1
21-08-2026,2,32,LongGroup,7.80,0.4842,0.1667,0.6509,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
21-08-2026,2,33,LongGroup,7.60,0.3175,0.0500,0.3675,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
21-08-2026,2,34,MidGroup,6.10,0.3842,0.6500,1.0342,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1
21-08-2026,2,35,ShortGroup,4.70,0.3340,0.2668,0.6009,0,2,Left_180,Right_0,Right_0,2,1,Down_270,1
21-08-2026,2,36,MidGroup,5.70,0.3675,0.8001,1.1676,1,0,Left_180,Left_180,Left_180,2,0,Left_180,1
21-08-2026,2,37,LongGroup,6.70,0.2676,0.0334,0.3010,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
21-08-2026,2,38,LongGroup,7.60,0.3009,0.1667,0.4675,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
21-08-2026,2,39,ShortGroup,5.00,0.3674,0.7835,1.1509,0,2,Right_0,Up_90,Up_90,2,1,Left_180,1
21-08-2026,2,40,ShortGroup,5.00,0.4342,0.3667,0.8009,0,2,Up_90,Right_0,Right_0,3,0,Right_0,1
21-08-2026,2,41,ShortGroup,4.00,0.3175,0.1167,0.4342,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1
21-08-2026,2,42,ShortGroup,4.10,0.3845,0.0497,0.4342,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
21-08-2026,2,43,ShortGroup,4.00,0.4842,0.0667,0.5509,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
21-08-2026,2,44,LongGroup,7.00,0.2342,0.1167,0.3509,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1
21-08-2026,2,45,LongGroup,7.60,0.2847,0.0829,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
21-08-2026,2,46,MidGroup,6.10,0.3175,0.2333,0.5508,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
21-08-2026,2,47,MidGroup,5.70,0.3009,0.2999,0.6008,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1
21-08-2026,2,48,MidGroup,5.10,0.3842,0.2501,0.6343,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
21-08-2026,3,1,ShortGroup,4.10,0.3008,0.1006,0.4014,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
21-08-2026,3,2,LongGroup,7.80,0.2841,0.0834,0.3675,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
21-08-2026,3,3,MidGroup,5.70,0.3678,0.1165,0.4844,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
21-08-2026,3,4,MidGroup,5.10,0.3676,0.8833,1.2509,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
21-08-2026,3,5,LongGroup,6.70,0.3174,0.0835,0.4009,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
21-08-2026,3,6,MidGroup,5.70,0.3674,0.1338,0.5012,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
21-08-2026,3,7,LongGroup,7.80,0.2842,0.0500,0.3342,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
21-08-2026,3,8,ShortGroup,4.70,0.3842,0.5834,0.9675,0,2,Up_90,Right_0,Right_0,2,1,Right_0,1
21-08-2026,3,9,LongGroup,7.60,0.4342,0.2001,0.6343,1,0,Up_90,Up_90,Up_90,3,0,Up_90,1
21-08-2026,3,10,MidGroup,6.00,0.3676,0.4166,0.7842,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
21-08-2026,3,11,MidGroup,6.00,0.3841,0.1835,0.5676,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
21-08-2026,3,12,LongGroup,7.60,0.3175,0.0668,0.3843,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
21-08-2026,3,13,ShortGroup,4.00,0.4176,0.1167,0.5343,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1
21-08-2026,3,14,MidGroup,6.10,0.4008,0.2334,0.6342,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
21-08-2026,3,15,MidGroup,5.70,0.3842,0.1666,0.5508,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1
21-08-2026,3,16,LongGroup,7.00,0.3174,0.0668,0.3842,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
21-08-2026,3,17,LongGroup,6.70,0.3842,1.3000,1.6842,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
21-08-2026,3,18,LongGroup,7.80,0.4342,0.1334,0.5676,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1
21-08-2026,3,19,ShortGroup,4.10,0.3675,0.1334,0.5009,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1
21-08-2026,3,20,MidGroup,5.10,0.3675,0.6667,1.0342,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1
21-08-2026,3,21,ShortGroup,4.70,0.3175,0.2999,0.6174,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1
21-08-2026,3,22,ShortGroup,4.00,0.2841,0.1502,0.4342,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1
21-08-2026,3,23,ShortGroup,5.00,0.4175,0.2166,0.6341,0,2,Up_90,Right_0,Right_0,2,1,Down_270,1
21-08-2026,3,24,ShortGroup,4.70,0.3175,0.5333,0.8508,0,2,Right_0,Down_270,Down_270,3,0,Up_90,1
21-08-2026,3,25,MidGroup,6.10,0.4008,1.0334,1.4342,1,0,Up_90,Up_90,Up_90,2,0,Right_0,1
21-08-2026,3,26,LongGroup,6.70,0.3175,0.1501,0.4676,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1
21-08-2026,3,27,ShortGroup,4.10,0.3508,0.0834,0.4343,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1
21-08-2026,3,28,ShortGroup,4.00,0.3175,0.1000,0.4176,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1
21-08-2026,3,29,LongGroup,7.00,0.3009,0.3332,0.6341,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1
21-08-2026,3,30,MidGroup,5.10,0.3175,0.4001,0.7176,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
21-08-2026,3,31,LongGroup,7.60,0.2507,0.1334,0.3841,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
21-08-2026,3,32,LongGroup,7.60,0.3176,0.0669,0.3845,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
21-08-2026,3,33,LongGroup,7.00,0.3009,0.0500,0.3509,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
21-08-2026,3,34,MidGroup,5.10,0.3175,0.0501,0.3676,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
21-08-2026,3,35,ShortGroup,4.10,0.2842,0.0668,0.3509,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1
21-08-2026,3,36,MidGroup,6.10,0.4175,0.5501,0.9676,0,2,Up_90,Left_180,Left_180,3,1,Left_180,1
21-08-2026,3,37,MidGroup,6.00,0.3009,0.5170,0.8178,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1
21-08-2026,3,38,LongGroup,6.70,0.2343,NaN,NaN,0,1,None,Right_0,Right_0,-1,1,Left_180,1
21-08-2026,3,39,ShortGroup,5.00,0.3842,1.0000,1.3843,0,2,Right_0,Left_180,Left_180,2,0,None,1
21-08-2026,3,40,LongGroup,7.00,0.4842,0.3833,0.8675,1,0,Up_90,Up_90,Up_90,3,0,Right_0,1
21-08-2026,3,41,ShortGroup,4.70,0.3009,0.2667,0.5676,0,2,Left_180,Up_90,Up_90,2,1,Up_90,1
21-08-2026,3,42,ShortGroup,4.00,0.3509,0.0667,0.4175,1,0,Right_0,Right_0,Right_0,1,0,Left_180,1
21-08-2026,3,43,LongGroup,7.80,0.2676,0.4000,0.6676,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
21-08-2026,3,44,MidGroup,6.00,0.4009,0.2167,0.6176,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
21-08-2026,3,45,ShortGroup,5.00,0.3341,0.5835,0.9176,0,2,Right_0,Down_270,Down_270,2,1,Right_0,1
21-08-2026,3,46,MidGroup,5.70,0.3007,1.3168,1.6175,0,2,Left_180,Down_270,Down_270,3,0,Right_0,1
21-08-2026,3,47,ShortGroup,5.00,0.3676,0.3002,0.6679,0,2,Right_0,Up_90,Up_90,3,0,Left_180,1
21-08-2026,3,48,MidGroup,6.10,0.3676,1.1833,1.5509,1,0,Right_0,Right_0,Right_0,2,0,Right_0,1
21-08-2026,4,1,ShortGroup,4.00,0.2676,0.0999,0.3674,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1
21-08-2026,4,2,MidGroup,6.10,0.2842,0.2501,0.5343,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1
21-08-2026,4,3,ShortGroup,5.00,0.3175,0.3166,0.6341,0,2,Left_180,Right_0,Right_0,2,1,Left_180,1
21-08-2026,4,4,MidGroup,6.10,0.4842,0.2667,0.7509,0,2,Up_90,Down_270,Down_270,3,0,Left_180,1
21-08-2026,4,5,LongGroup,7.60,0.5342,1.8166,2.3508,1,0,Up_90,Up_90,Up_90,3,0,Up_90,1
21-08-2026,4,6,LongGroup,6.70,0.4175,2.1668,2.5843,0,2,Down_270,Right_0,Right_0,2,1,Up_90,1
21-08-2026,4,7,MidGroup,5.10,0.3842,0.1667,0.5509,0,2,Up_90,Left_180,Left_180,1,0,Down_270,1
21-08-2026,4,8,ShortGroup,4.70,0.3175,0.1500,0.4676,1,0,Down_270,Down_270,Down_270,1,0,Up_90,1
21-08-2026,4,9,LongGroup,7.60,0.3342,0.2833,0.6175,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1
21-08-2026,4,10,MidGroup,5.70,0.2842,0.1000,0.3842,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1
21-08-2026,4,11,LongGroup,6.70,0.3509,0.6834,1.0342,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
21-08-2026,4,12,LongGroup,7.00,0.3675,0.1167,0.4842,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
21-08-2026,4,13,ShortGroup,4.00,0.3008,0.1167,0.4176,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1
21-08-2026,4,14,LongGroup,7.80,0.2842,0.0501,0.3343,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
21-08-2026,4,15,ShortGroup,5.00,0.5842,0.6833,1.2675,0,2,Up_90,Down_270,Down_270,2,1,Left_180,1
21-08-2026,4,16,MidGroup,5.70,0.3175,0.1668,0.4842,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1
21-08-2026,4,17,MidGroup,6.10,0.4341,0.4668,0.9009,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
21-08-2026,4,18,MidGroup,5.70,0.3509,0.1834,0.5342,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
21-08-2026,4,19,LongGroup,6.70,0.3009,0.1666,0.4675,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1
21-08-2026,4,20,LongGroup,7.60,0.2842,0.0167,0.3009,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1
21-08-2026,4,21,LongGroup,7.60,0.3342,0.0667,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1
21-08-2026,4,22,ShortGroup,4.00,0.3342,0.1001,0.4342,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
21-08-2026,4,23,LongGroup,7.00,0.3009,0.2667,0.5676,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1
21-08-2026,4,24,MidGroup,5.70,0.3675,0.2334,0.6009,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1
21-08-2026,4,25,MidGroup,6.00,0.4675,1.2167,1.6842,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1
21-08-2026,4,26,ShortGroup,4.70,0.4341,1.3666,1.8007,0,2,Up_90,Right_0,Right_0,2,1,Down_270,1
21-08-2026,4,27,ShortGroup,4.10,0.3008,0.0667,0.3675,1,0,Left_180,Left_180,Left_180,1,0,Up_90,1
21-08-2026,4,28,ShortGroup,4.70,0.3342,0.6501,0.9842,0,2,Down_270,Left_180,Left_180,2,1,Left_180,1
21-08-2026,4,29,MidGroup,5.10,0.4342,0.2500,0.6843,0,2,Right_0,Up_90,Up_90,3,0,Down_270,1
21-08-2026,4,30,LongGroup,7.80,0.4845,0.5331,1.0176,1,0,Up_90,Up_90,Up_90,3,0,Right_0,1
21-08-2026,4,31,LongGroup,7.00,0.3009,0.1834,0.4843,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1
21-08-2026,4,32,MidGroup,5.10,0.3175,0.1501,0.4676,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1
21-08-2026,4,33,ShortGroup,5.00,0.3675,0.3333,0.7009,0,2,Up_90,Left_180,Left_180,2,1,Right_0,1
21-08-2026,4,34,LongGroup,6.70,0.3341,0.2334,0.5675,1,0,Up_90,Up_90,Up_90,3,0,Up_90,1
21-08-2026,4,35,MidGroup,6.10,0.3509,0.2500,0.6009,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1
21-08-2026,4,36,MidGroup,6.00,0.3342,0.3834,0.7176,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1
21-08-2026,4,37,LongGroup,7.80,0.2842,0.0667,0.3509,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1
21-08-2026,4,38,ShortGroup,4.10,0.3342,0.0500,0.3843,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1
21-08-2026,4,39,MidGroup,6.00,0.3342,0.3666,0.7009,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1
21-08-2026,4,40,MidGroup,5.10,0.3675,0.3000,0.6676,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1
21-08-2026,4,41,ShortGroup,4.10,0.4175,0.1501,0.5676,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
21-08-2026,4,42,ShortGroup,5.00,0.3342,0.3501,0.6843,0,2,Right_0,Up_90,Up_90,2,1,Up_90,1
21-08-2026,4,43,MidGroup,6.00,0.3842,0.4333,0.8176,0,2,Up_90,Left_180,Left_180,3,0,Right_0,1
21-08-2026,4,44,LongGroup,7.80,0.3676,0.6500,1.0176,1,0,Down_270,Down_270,Down_270,3,0,Up_90,1
21-08-2026,4,45,ShortGroup,4.10,0.2842,0.1501,0.4343,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1
21-08-2026,4,46,ShortGroup,4.00,0.5175,0.1335,0.6509,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1
21-08-2026,4,47,LongGroup,7.00,0.3509,0.0667,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1
21-08-2026,4,48,ShortGroup,4.70,0.3176,0.7167,1.0342,0,2,Right_0,Up_90,Up_90,2,1,Right_0,1
21-08-2026,5,1,ShortGroup,4.10,0.3842,0.0667,0.4509,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1
21-08-2026,5,2,LongGroup,6.70,0.3675,0.1166,0.4841,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1
21-08-2026,5,3,LongGroup,6.70,0.2842,0.3667,0.6509,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1
21-08-2026,5,4,MidGroup,6.10,0.3176,0.1167,0.4343,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1
21-08-2026,5,5,LongGroup,7.60,0.2842,0.3667,0.6509,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1
21-08-2026,5,6,ShortGroup,4.70,0.3509,2.3166,2.6675,0,2,Right_0,Down_270,Down_270,2,1,Up_90,1
21-08-2026,5,7,MidGroup,6.00,0.3341,0.4834,0.8176,1,0,Left_180,Left_180,Left_180,2,0,Right_0,1
21-08-2026,5,8,LongGroup,7.00,0.3676,0.0333,0.4009,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1
21-08-2026,5,9,ShortGroup,5.00,0.3675,0.4000,0.7676,0,2,Up_90,Down_270,Down_270,2,1,Left_180,1
21-08-2026,5,10,ShortGroup,4.00,0.4007,0.2168,0.6176,1,0,Up_90,Up_90,Up_90,1,0,Up_90,1
21-08-2026,5,11,LongGroup,6.70,0.2676,1.0500,1.3175,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1
21-08-2026,5,12,MidGroup,5.10,0.4009,0.5832,0.9841,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1
21-08-2026,5,13,ShortGroup,4.70,0.3675,0.6834,1.0509,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1
21-08-2026,5,14,LongGroup,7.60,0.3007,0.0835,0.3842,1,0,Left_180,Left_180,Left_180,3,0,Up_90,1
21-08-2026,5,15,ShortGroup,4.70,0.2676,0.5334,0.8009,0,2,Left_180,Right_0,Right_0,2,1,Left_180,1
