Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx
15-09-2026,6.58798217773438,960,571.646229438154,1,1,1,1,NaN
15-09-2026,56.1120510101318,960,571.646229438154,1,1,1,1,NaN
15-09-2026,67.4729347229004,960,571.646229438154,2,1,1,1,NaN
15-09-2026,76.246976852417,960,571.646229438154,2,1,1,1,NaN
15-09-2026,86.3211154937744,960,571.646229438154,3,1,1,1,NaN
15-09-2026,95.6389904022217,960,571.646229438154,3,1,1,1,NaN
15-09-2026,101.354122161865,960,571.646229438154,3,1,1,1,NaN
15-09-2026,128.252029418945,960,571.646229438154,3,1,1,1,NaN
15-09-2026,134.788036346436,960,571.646229438154,3,1,1,1,NaN
15-09-2026,143.829107284546,960,571.646229438154,3,1,1,1,NaN
15-09-2026,151.180028915405,960,571.646229438154,3,1,1,1,NaN
15-09-2026,160.314083099365,960,571.646229438154,3,1,1,1,NaN
15-09-2026,167.829036712646,960,571.646229438154,3,1,1,1,NaN
15-09-2026,176.891088485718,960,571.646229438154,3,1,1,1,NaN
15-09-2026,184.483051300049,960,571.646229438154,3,1,1,1,NaN
15-09-2026,193.643093109131,960,571.646229438154,3,1,1,1,NaN
15-09-2026,201.189041137695,960,571.646229438154,3,1,1,1,NaN
15-09-2026,210.2370262146,960,571.646229438154,3,1,1,1,NaN
15-09-2026,217.673063278198,960,571.646229438154,3,1,1,1,NaN
15-09-2026,226.661920547485,960,571.646229438154,3,1,1,1,NaN
15-09-2026,234.408140182495,960,571.646229438154,3,1,1,1,NaN
15-09-2026,243.466138839722,960,571.646229438154,3,1,1,1,NaN
15-09-2026,251.029968261719,960,571.646229438154,3,1,1,1,NaN
15-09-2026,259.889125823975,960,571.646229438154,3,1,1,1,NaN
15-09-2026,267.831087112427,960,571.646229438154,3,1,1,1,NaN
15-09-2026,277.157068252563,960,571.646229438154,3,1,1,1,NaN
15-09-2026,284.491062164307,960,571.646229438154,3,1,1,1,NaN
15-09-2026,293.610095977783,960,571.646229438154,3,1,1,1,NaN
15-09-2026,301.187992095947,960,571.646229438154,3,1,1,1,NaN
15-09-2026,310.465097427368,960,571.646229438154,3,1,1,1,NaN
15-09-2026,318.031072616577,960,571.646229438154,3,1,1,1,NaN
15-09-2026,327.149152755737,960,571.646229438154,3,1,1,1,NaN
15-09-2026,334.594964981079,960,571.646229438154,3,1,1,1,NaN
15-09-2026,343.763113021851,960,571.646229438154,3,1,1,1,NaN
15-09-2026,351.194143295288,960,571.646229438154,3,1,1,1,NaN
15-09-2026,360.464096069336,960,571.646229438154,3,1,1,1,NaN
15-09-2026,367.833137512207,960,571.646229438154,3,1,1,1,NaN
15-09-2026,376.990079879761,960,571.646229438154,3,1,1,1,NaN
15-09-2026,384.516954421997,960,571.646229438154,3,1,1,1,NaN
15-09-2026,393.659114837646,960,571.646229438154,3,1,1,1,NaN
15-09-2026,401.237964630127,960,571.646229438154,3,1,1,1,NaN
15-09-2026,410.354137420654,960,571.646229438154,3,1,1,1,NaN
15-09-2026,417.623043060303,960,571.646229438154,3,1,1,1,NaN
15-09-2026,426.651000976562,960,571.646229438154,3,1,1,1,NaN
15-09-2026,434.443950653076,960,571.646229438154,3,1,1,1,NaN
15-09-2026,443.499088287354,960,571.646229438154,3,1,1,1,NaN
15-09-2026,451.106071472168,960,571.646229438154,3,1,1,1,NaN
15-09-2026,460.196971893311,960,571.646229438154,3,1,1,1,NaN
15-09-2026,467.746019363403,960,571.646229438154,3,1,1,1,NaN
15-09-2026,476.830959320068,960,571.646229438154,3,1,1,1,NaN
15-09-2026,484.650135040283,960,571.646229438154,3,1,1,1,NaN
15-09-2026,493.889093399048,960,571.646229438154,3,1,1,1,NaN
15-09-2026,501.120090484619,960,571.646229438154,3,1,1,1,NaN
15-09-2026,510.309934616089,960,571.646229438154,3,1,1,1,NaN
15-09-2026,517.620086669922,960,571.646229438154,3,1,1,1,NaN
15-09-2026,526.672124862671,960,571.646229438154,3,1,1,1,NaN
15-09-2026,534.41596031189,960,571.646229438154,3,1,1,1,NaN
15-09-2026,543.498992919922,960,571.646229438154,3,1,1,1,NaN
15-09-2026,551.10502243042,960,571.646229438154,3,1,1,1,NaN
15-09-2026,560.116052627563,960,571.646229438154,3,1,1,1,NaN
15-09-2026,567.773103713989,960,571.646229438154,3,1,1,1,NaN
15-09-2026,576.996088027954,960,571.646229438154,3,1,1,1,NaN
15-09-2026,584.389925003052,960,571.646229438154,3,1,1,1,NaN
15-09-2026,593.53494644165,960,571.646229438154,3,1,1,1,NaN
15-09-2026,601.066112518311,960,571.646229438154,3,1,1,1,NaN
15-09-2026,610.335111618042,960,571.646229438154,3,1,1,1,NaN
15-09-2026,617.741107940674,960,571.646229438154,3,1,1,1,NaN
15-09-2026,626.773118972778,960,571.646229438154,3,1,1,1,NaN
15-09-2026,634.427070617676,960,571.646229438154,3,1,1,1,NaN
15-09-2026,643.68200302124,960,571.646229438154,3,1,1,1,NaN
15-09-2026,650.941133499146,960,571.646229438154,3,1,1,1,NaN
15-09-2026,659.981966018677,960,571.646229438154,3,1,1,1,NaN
15-09-2026,667.73509979248,960,571.646229438154,3,1,1,1,NaN
15-09-2026,676.906108856201,960,571.646229438154,3,1,1,1,NaN
15-09-2026,684.391021728516,960,571.646229438154,3,1,1,1,NaN
15-09-2026,693.439960479736,960,571.646229438154,3,1,1,1,NaN
15-09-2026,701.111078262329,960,571.646229438154,3,1,1,1,NaN
15-09-2026,710.164070129395,960,571.646229438154,3,1,1,1,NaN
15-09-2026,717.767953872681,960,571.646229438154,3,1,1,1,NaN
15-09-2026,726.902008056641,960,571.646229438154,3,1,1,1,NaN
15-09-2026,734.267950057983,960,571.646229438154,3,1,1,1,NaN
15-09-2026,743.273973464966,960,571.646229438154,3,1,1,1,NaN
15-09-2026,751.044988632202,960,571.646229438154,3,1,1,1,NaN
15-09-2026,760.221004486084,960,571.646229438154,3,1,1,1,NaN
15-09-2026,767.729997634888,960,571.646229438154,3,1,1,1,NaN
15-09-2026,776.890993118286,960,571.646229438154,3,1,1,1,NaN
15-09-2026,784.38401222229,960,571.646229438154,3,1,1,1,NaN
15-09-2026,793.645143508911,960,571.646229438154,3,1,1,1,NaN
15-09-2026,801.769971847534,960,571.646229438154,4,1,1,1,NaN
15-09-2026,810.838937759399,960,571.646229438154,4,1,1,1,NaN
15-09-2026,817.770004272461,960,571.646229438154,4,1,1,1,NaN
15-09-2026,826.997995376587,960,571.646229438154,4,1,1,1,NaN
15-09-2026,834.59997177124,960,571.646229438154,4,1,1,1,NaN
15-09-2026,843.694925308228,960,571.646229438154,4,1,1,1,NaN
15-09-2026,851.223945617676,960,571.646229438154,4,1,1,1,NaN
15-09-2026,860.40210723877,960,571.646229438154,4,1,1,1,NaN
15-09-2026,867.877006530762,960,571.646229438154,4,1,1,1,NaN
15-09-2026,877.26092338562,960,571.646229438154,4,1,1,1,NaN
15-09-2026,884.53197479248,960,571.646229438154,4,1,1,1,NaN
15-09-2026,893.789052963257,960,571.646229438154,4,1,1,1,NaN
15-09-2026,901.226997375488,960,571.646229438154,4,1,1,1,NaN
15-09-2026,910.367012023926,960,571.646229438154,4,1,1,1,NaN
15-09-2026,917.750120162964,960,571.646229438154,4,1,1,1,NaN
15-09-2026,926.852941513062,960,571.646229438154,4,1,1,1,NaN
15-09-2026,934.448003768921,960,571.646229438154,4,1,1,1,NaN
15-09-2026,943.469047546387,960,571.646229438154,4,1,1,1,NaN
15-09-2026,951.118946075439,960,571.646229438154,4,1,1,1,NaN
15-09-2026,961.638927459717,960,571.646229438154,4,1,1,1,NaN
15-09-2026,967.869997024536,960,571.646229438154,4,1,1,1,NaN
15-09-2026,976.959943771362,960,571.646229438154,4,1,1,1,NaN
15-09-2026,984.403133392334,960,571.646229438154,4,1,1,1,NaN
15-09-2026,993.507146835327,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1001.08003616333,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1010.29300689697,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1017.75002479553,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1026.84211730957,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1034.44504737854,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1043.65301132202,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1051.06592178345,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1060.3129863739,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1067.75307655334,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1076.87401771545,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1084.41209793091,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1093.58906745911,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1101.83310508728,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1111.17506027222,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1117.9370880127,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1127.2439956665,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1134.39893722534,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1143.4760093689,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1151.08013153076,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1160.15100479126,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1167.78612136841,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1177.19197273254,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1184.28492546082,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1193.44115257263,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1201.10297203064,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1210.31498908997,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1217.73505210876,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1226.92894935608,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1234.37905311584,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1243.60394477844,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1251.0781288147,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1260.27393341064,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1267.77601242065,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1277.09913253784,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1284.40809249878,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1293.59102249146,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1301.0721206665,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1310.06503105164,960,571.646229438154,4,1,1,1,NaN
15-09-2026,1317.73710250854,960,569.825189977721,4,1,1,1,NaN
15-09-2026,1326.8129825592,960,566.183111056856,4,1,1,1,NaN
