Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,TotalTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
15-09-2026,1,39,ShortGroup,5.00,0.4008,0.3002,0.7010,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,2,alternate
15-09-2026,1,40,ShortGroup,5.00,0.2841,0.2834,0.5676,0,2,Left_180,Down_270,Down_270,3,1,Up_90,1,2,alternate
15-09-2026,1,41,LongGroup,7.60,0.3843,0.1665,0.5509,1,0,Up_90,Up_90,Up_90,3,0,Left_180,1,2,alternate
15-09-2026,1,42,LongGroup,6.10,0.2675,0.6667,0.9342,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,2,alternate
15-09-2026,1,43,LongGroup,7.80,0.2842,0.1834,0.4676,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,2,alternate
15-09-2026,1,44,LongGroup,6.10,0.3008,0.5167,0.8175,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,2,alternate
15-09-2026,1,45,LongGroup,7.00,0.3007,0.1335,0.4342,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,2,alternate
15-09-2026,1,46,ShortGroup,4.10,0.4842,0.8833,1.3675,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,2,alternate
15-09-2026,1,48,ShortGroup,4.10,0.2841,0.1168,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,2,alternate
15-09-2026,2,1,MidGroup,5.10,0.3675,0.4001,0.7676,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,alternate
15-09-2026,2,2,LongGroup,7.60,0.3174,0.4502,0.7675,0,2,Down_270,Up_90,Up_90,2,1,Right_0,1,3,alternate
15-09-2026,2,3,LongGroup,7.00,0.3008,0.6667,0.9675,0,2,Up_90,Down_270,Down_270,2,0,Down_270,1,3,alternate
15-09-2026,2,4,ShortGroup,4.00,0.4342,0.1501,0.5842,1,0,Right_0,Right_0,Right_0,1,0,Up_90,1,3,alternate
15-09-2026,2,5,MidGroup,5.10,0.2508,0.5667,0.8175,0,2,Up_90,Left_180,Left_180,1,1,Right_0,1,3,alternate
15-09-2026,2,6,ShortGroup,5.00,0.3008,0.6334,0.9342,0,2,Up_90,Right_0,Right_0,2,0,Up_90,1,3,alternate
15-09-2026,2,7,LongGroup,7.60,0.4175,0.1503,0.5678,1,0,Right_0,Right_0,Right_0,3,0,Up_90,1,3,alternate
15-09-2026,2,8,ShortGroup,4.70,0.3842,0.2334,0.6176,0,2,Down_270,Up_90,Up_90,2,1,Right_0,1,3,alternate
15-09-2026,2,9,ShortGroup,4.70,0.3009,1.4333,1.7342,0,2,Down_270,Right_0,Right_0,2,0,Down_270,1,3,alternate
15-09-2026,2,10,ShortGroup,4.00,0.4175,0.3001,0.7176,1,0,Up_90,Up_90,Up_90,1,0,Down_270,1,3,alternate
15-09-2026,2,11,ShortGroup,4.70,0.4175,0.2167,0.6342,0,2,Right_0,Left_180,Left_180,2,1,Up_90,1,3,alternate
15-09-2026,2,12,LongGroup,7.60,0.4508,0.1001,0.5509,1,0,Left_180,Left_180,Left_180,3,0,Right_0,1,3,alternate
15-09-2026,2,13,MidGroup,6.10,0.4175,0.7167,1.1342,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,alternate
15-09-2026,2,14,MidGroup,5.70,0.3509,0.1501,0.5009,1,0,Left_180,Left_180,Left_180,2,1,Right_0,1,3,alternate
15-09-2026,2,15,LongGroup,7.00,0.4009,0.2001,0.6009,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,alternate
15-09-2026,2,16,ShortGroup,4.10,0.3175,0.5834,0.9009,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,alternate
15-09-2026,2,17,LongGroup,7.60,0.3008,0.0834,0.3843,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,alternate
15-09-2026,2,18,ShortGroup,4.00,0.2842,0.1668,0.4509,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,alternate
15-09-2026,2,19,MidGroup,5.70,0.2840,0.5668,0.8509,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,alternate
15-09-2026,2,20,MidGroup,6.00,0.3175,0.6000,0.9175,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,alternate
15-09-2026,2,21,LongGroup,6.70,0.3009,0.1500,0.4509,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,alternate
15-09-2026,2,22,MidGroup,6.00,0.4842,0.1500,0.6343,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,alternate
15-09-2026,2,23,ShortGroup,5.00,0.5342,0.7833,1.3174,0,2,Right_0,Down_270,Down_270,2,1,Down_270,1,3,alternate
15-09-2026,2,24,MidGroup,6.10,0.3842,0.2667,0.6509,1,0,Down_270,Down_270,Down_270,2,0,Right_0,1,3,alternate
15-09-2026,2,25,ShortGroup,4.70,0.3342,0.2834,0.6176,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,alternate
15-09-2026,2,26,LongGroup,6.70,0.3008,0.1834,0.4842,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,alternate
15-09-2026,2,27,LongGroup,7.00,0.3341,0.1168,0.4509,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,alternate
15-09-2026,2,28,MidGroup,5.10,0.3341,0.3168,0.6509,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,alternate
15-09-2026,2,29,ShortGroup,4.10,0.3509,0.1338,0.4847,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,alternate
15-09-2026,2,30,ShortGroup,4.00,0.3008,0.1000,0.4009,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,alternate
15-09-2026,2,31,MidGroup,5.70,0.3342,0.6167,0.9509,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,alternate
15-09-2026,2,32,LongGroup,7.80,0.2675,0.1334,0.4009,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,alternate
15-09-2026,2,33,LongGroup,7.80,0.3675,0.3001,0.6676,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,alternate
15-09-2026,2,34,MidGroup,6.00,0.3009,0.4000,0.7009,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,alternate
15-09-2026,2,35,MidGroup,6.10,0.3175,0.7334,1.0508,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,alternate
15-09-2026,2,36,LongGroup,6.70,0.4342,0.8167,1.2508,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,alternate
15-09-2026,2,37,LongGroup,7.80,0.3007,0.2002,0.5009,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,alternate
15-09-2026,2,38,MidGroup,5.10,0.2842,0.1501,0.4342,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,alternate
15-09-2026,2,39,LongGroup,7.00,0.4008,0.0839,0.4847,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,alternate
15-09-2026,2,40,LongGroup,7.80,0.3675,0.1334,0.5009,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,alternate
15-09-2026,2,41,LongGroup,6.70,0.2675,0.3333,0.6009,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,alternate
15-09-2026,2,42,MidGroup,6.10,0.3009,0.3167,0.6175,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,alternate
15-09-2026,2,43,ShortGroup,5.00,0.3342,0.2000,0.5342,0,2,Right_0,Left_180,Left_180,2,1,Left_180,1,3,alternate
15-09-2026,2,44,ShortGroup,5.00,0.5175,0.2500,0.7676,0,2,Right_0,Up_90,Up_90,2,0,Right_0,1,3,alternate
15-09-2026,2,45,ShortGroup,4.10,0.2675,0.0833,0.3508,1,0,Left_180,Left_180,Left_180,1,0,Right_0,1,3,alternate
15-09-2026,2,46,ShortGroup,4.10,0.3841,0.1502,0.5342,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,alternate
15-09-2026,2,47,MidGroup,6.00,0.3842,0.1667,0.5509,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,alternate
15-09-2026,2,48,MidGroup,5.70,0.3008,0.0833,0.3841,0,2,Down_270,Up_90,Up_90,3,1,Right_0,1,3,alternate
15-09-2026,3,1,ShortGroup,5.10,0.5841,0.1501,0.7342,1,0,Right_0,Right_0,Right_0,1,0,Down_270,1,2,alternate
15-09-2026,3,2,LongGroup,7.60,0.2675,0.1001,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,2,alternate
15-09-2026,3,3,LongGroup,6.00,0.3507,0.7168,1.0675,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,2,alternate
15-09-2026,3,4,LongGroup,7.80,0.2675,0.0501,0.3176,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,2,alternate
15-09-2026,3,5,ShortGroup,4.00,0.3175,0.6667,0.9842,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,2,alternate
15-09-2026,3,6,ShortGroup,5.70,0.4008,1.5334,1.9342,0,2,Down_270,Left_180,Left_180,3,1,Left_180,1,2,alternate
15-09-2026,3,7,LongGroup,6.00,0.3675,0.5000,0.8675,1,0,Left_180,Left_180,Left_180,3,0,Down_270,1,2,alternate
15-09-2026,3,8,LongGroup,6.70,0.2508,0.1001,0.3510,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,2,alternate
15-09-2026,3,9,LongGroup,7.80,0.4008,0.2167,0.6176,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,2,alternate
15-09-2026,3,10,ShortGroup,5.10,0.4175,0.5500,0.9675,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,2,alternate
15-09-2026,3,11,ShortGroup,4.10,0.4175,0.2834,0.7009,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,2,alternate
15-09-2026,3,12,ShortGroup,4.10,0.2508,0.1334,0.3842,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,2,alternate
15-09-2026,3,13,ShortGroup,5.00,0.4175,1.1500,1.5675,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,2,alternate
15-09-2026,3,14,LongGroup,7.00,0.3509,0.0667,0.4175,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,2,alternate
15-09-2026,3,15,ShortGroup,4.70,0.5508,2.0000,2.5508,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,2,alternate
15-09-2026,3,16,ShortGroup,4.70,0.3008,0.2166,0.5174,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,2,alternate
15-09-2026,3,17,LongGroup,7.60,0.3342,0.1833,0.5174,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,2,alternate
15-09-2026,3,18,LongGroup,6.70,0.2843,0.1165,0.4009,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,2,alternate
15-09-2026,3,19,LongGroup,6.00,0.3507,0.2335,0.5842,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,2,alternate
15-09-2026,3,20,LongGroup,7.00,0.3175,0.2000,0.5175,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,2,alternate
15-09-2026,3,21,LongGroup,6.10,0.3008,0.8000,1.1009,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,2,alternate
15-09-2026,3,22,ShortGroup,5.70,0.3842,1.4833,1.8675,0,2,Down_270,Right_0,Right_0,3,1,Up_90,1,2,alternate
15-09-2026,3,23,LongGroup,7.00,0.4342,0.1834,0.6176,1,0,Up_90,Up_90,Up_90,3,0,Down_270,1,2,alternate
15-09-2026,3,24,LongGroup,6.10,0.3008,0.0668,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,2,alternate
15-09-2026,3,25,ShortGroup,4.00,0.4175,0.2834,0.7009,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,2,alternate
15-09-2026,3,26,LongGroup,7.00,0.3342,0.1167,0.4509,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,2,alternate
15-09-2026,3,27,LongGroup,7.60,0.4508,0.2001,0.6509,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
15-09-2026,3,28,ShortGroup,4.70,0.3675,0.2334,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,2,alternate
15-09-2026,3,29,ShortGroup,4.00,0.3508,0.1334,0.4842,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,2,alternate
15-09-2026,3,30,ShortGroup,4.10,0.3009,0.0834,0.3842,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,2,alternate
15-09-2026,3,31,ShortGroup,5.00,0.2675,0.7167,0.9842,0,2,Left_180,Right_0,Right_0,3,1,Down_270,1,2,alternate
15-09-2026,3,32,ShortGroup,5.70,0.4341,0.4835,0.9176,0,2,Right_0,Up_90,Up_90,3,0,Left_180,1,2,alternate
15-09-2026,3,33,ShortGroup,5.70,0.4008,1.4833,1.8842,1,0,Down_270,Down_270,Down_270,1,0,Right_0,1,2,alternate
15-09-2026,3,34,LongGroup,6.10,0.2842,0.6334,0.9176,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,2,alternate
15-09-2026,3,35,LongGroup,6.00,0.3174,0.6168,0.9342,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,2,alternate
15-09-2026,3,36,ShortGroup,4.00,0.2842,0.0834,0.3676,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,2,alternate
15-09-2026,3,37,LongGroup,6.70,0.3842,0.1834,0.5676,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,2,alternate
15-09-2026,3,38,LongGroup,6.70,0.4509,0.0999,0.5507,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,2,alternate
15-09-2026,3,39,ShortGroup,4.10,0.4175,0.1334,0.5509,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,2,alternate
15-09-2026,3,40,ShortGroup,4.70,0.4175,0.2001,0.6176,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,2,alternate
15-09-2026,3,41,LongGroup,7.80,0.3008,0.7833,1.0841,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,2,alternate
15-09-2026,3,42,ShortGroup,5.00,0.4008,0.2334,0.6342,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,2,alternate
15-09-2026,3,43,ShortGroup,5.00,0.3675,0.5172,0.8847,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,2,alternate
15-09-2026,3,44,LongGroup,7.60,0.3509,0.2334,0.5842,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,2,alternate
15-09-2026,3,45,LongGroup,6.10,0.3176,0.1834,0.5009,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,2,alternate
15-09-2026,3,46,ShortGroup,5.10,0.3008,0.3168,0.6176,1,0,Up_90,Up_90,Up_90,1,1,Right_0,1,2,alternate
15-09-2026,3,47,ShortGroup,5.10,0.3342,0.3167,0.6509,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,2,alternate
15-09-2026,3,48,LongGroup,7.80,0.3842,0.4000,0.7842,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,2,alternate
15-09-2026,4,1,ShortGroup,4.70,0.3009,0.2833,0.5842,0,2,Up_90,Down_270,Down_270,2,1,Right_0,1,3,alternate
15-09-2026,4,2,LongGroup,7.00,0.4007,0.6334,1.0341,0,2,Down_270,Right_0,Right_0,2,0,Up_90,1,3,alternate
15-09-2026,4,3,ShortGroup,4.00,0.4342,0.1335,0.5676,1,0,Right_0,Right_0,Right_0,1,0,Down_270,1,3,alternate
15-09-2026,4,4,MidGroup,5.10,0.3175,0.5333,0.8508,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,alternate
15-09-2026,4,5,MidGroup,5.70,0.3342,0.3666,0.7008,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,alternate
15-09-2026,4,6,LongGroup,6.70,0.3008,0.2000,0.5009,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,alternate
15-09-2026,4,7,LongGroup,6.70,0.3507,0.3668,0.7176,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,alternate
15-09-2026,4,8,LongGroup,7.80,0.3676,0.2500,0.6176,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,alternate
15-09-2026,4,9,MidGroup,6.10,0.3675,0.1333,0.5008,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,alternate
15-09-2026,4,10,ShortGroup,5.00,0.4175,0.2834,0.7009,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,alternate
15-09-2026,4,11,ShortGroup,5.00,0.3008,0.1001,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,alternate
15-09-2026,4,12,LongGroup,6.70,0.3008,1.0500,1.3508,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,alternate
15-09-2026,4,13,LongGroup,7.00,0.2342,0.1333,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,alternate
15-09-2026,4,14,MidGroup,5.10,0.3007,0.3335,0.6342,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,alternate
15-09-2026,4,15,ShortGroup,4.10,0.2841,0.0668,0.3509,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,alternate
15-09-2026,4,16,LongGroup,7.00,0.3175,0.0833,0.4008,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,alternate
15-09-2026,4,17,MidGroup,5.70,0.3175,0.3167,0.6342,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,alternate
15-09-2026,4,18,MidGroup,5.10,0.3175,0.3000,0.6176,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,alternate
15-09-2026,4,19,MidGroup,6.00,0.2842,1.3833,1.6675,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,alternate
15-09-2026,4,20,ShortGroup,5.00,0.3509,0.5000,0.8509,0,2,Down_270,Right_0,Right_0,2,1,Left_180,1,3,alternate
15-09-2026,4,21,ShortGroup,4.00,0.3675,0.2833,0.6509,1,0,Up_90,Up_90,Up_90,1,0,Down_270,1,3,alternate
15-09-2026,4,22,ShortGroup,4.10,0.4508,0.1501,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,3,alternate
15-09-2026,4,23,LongGroup,7.60,0.4008,0.1666,0.5674,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,alternate
15-09-2026,4,24,ShortGroup,4.10,0.3508,0.1999,0.5508,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,alternate
15-09-2026,4,25,ShortGroup,4.70,0.2842,1.3334,1.6175,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,alternate
15-09-2026,4,26,MidGroup,5.10,0.3008,0.1334,0.4342,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,alternate
15-09-2026,4,27,MidGroup,6.10,0.3841,0.2501,0.6342,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,alternate
15-09-2026,4,28,LongGroup,7.60,0.3842,0.2167,0.6009,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,alternate
15-09-2026,4,29,MidGroup,6.00,0.4009,0.1000,0.5009,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,alternate
15-09-2026,4,30,LongGroup,7.80,0.3842,0.2001,0.5842,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,alternate
15-09-2026,4,31,MidGroup,5.70,0.3508,0.2501,0.6009,1,0,Down_270,Down_270,Down_270,2,1,Up_90,1,3,alternate
15-09-2026,4,32,MidGroup,5.70,0.3342,0.2668,0.6009,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,alternate
15-09-2026,4,33,LongGroup,7.00,0.4010,0.1833,0.5843,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,alternate
15-09-2026,4,34,ShortGroup,5.00,0.2508,0.0833,0.3341,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,alternate
15-09-2026,4,35,ShortGroup,4.70,0.3675,0.2000,0.5676,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,alternate
15-09-2026,4,36,ShortGroup,4.10,0.4174,0.1167,0.5342,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,alternate
15-09-2026,4,37,ShortGroup,4.00,0.3508,0.3334,0.6842,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,alternate
15-09-2026,4,38,MidGroup,6.10,0.3507,0.0840,0.4347,0,2,Right_0,Down_270,Down_270,3,1,Left_180,1,3,alternate
15-09-2026,4,39,MidGroup,6.00,0.3175,0.5334,0.8509,1,0,Up_90,Up_90,Up_90,2,0,Right_0,1,3,alternate
15-09-2026,4,40,MidGroup,6.10,0.3675,0.3668,0.7342,1,0,Up_90,Up_90,Up_90,2,1,Up_90,1,3,alternate
15-09-2026,4,41,LongGroup,7.60,0.3341,0.1835,0.5175,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,alternate
15-09-2026,4,42,LongGroup,7.60,0.3675,0.0668,0.4342,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,alternate
15-09-2026,4,43,LongGroup,7.80,0.2675,0.1173,0.3847,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,alternate
15-09-2026,4,44,LongGroup,7.80,0.3675,0.1667,0.5342,0,2,Up_90,Right_0,Right_0,1,1,Down_270,1,3,alternate
15-09-2026,4,45,ShortGroup,4.00,0.7174,1.7168,2.4342,0,2,Right_0,Down_270,Down_270,2,0,Up_90,1,3,alternate
15-09-2026,4,46,LongGroup,6.70,0.2841,0.7167,1.0008,0,2,Left_180,Right_0,Right_0,2,0,Right_0,1,3,alternate
