Date,Block,TrialNumInBlock,StimulusGroup,BarSizeVA_deg,DecisionTime_s,ExecutionTime_s,ReactionTime_s,IsCorrect,ErrorType,DirectionChosen,DirectionCorrect,PlannedDirection,ChosenTarget,PrevTrialCorrect,PrevTrialDirection,Attempt,NumCategories,SessionMode
29-08-2026,1,43,ShortGroup,4.10,0.3174,0.5001,0.8175,1,0,Down_270,Down_270,Down_270,1,0,Right_0,1,3,3cat
29-08-2026,1,44,LongGroup,7.00,0.3674,0.5168,0.8842,0,2,Right_0,Down_270,Down_270,2,1,Down_270,1,3,3cat
29-08-2026,1,45,ShortGroup,4.10,0.3675,0.2002,0.5676,1,0,Right_0,Right_0,Right_0,1,0,Right_0,1,3,3cat
29-08-2026,1,46,MidGroup,6.00,0.4174,0.3668,0.7842,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
29-08-2026,1,47,MidGroup,5.10,0.4341,0.3001,0.7342,0,2,Right_0,Left_180,Left_180,1,1,Up_90,1,3,3cat
29-08-2026,1,48,ShortGroup,4.70,0.3841,0.5170,0.9011,1,0,Up_90,Up_90,Up_90,1,0,Right_0,1,3,3cat
29-08-2026,2,1,LongGroup,6.70,0.2842,0.1334,0.4176,0,2,Left_180,Up_90,Up_90,2,1,Up_90,1,3,3cat
29-08-2026,2,2,ShortGroup,4.10,0.4174,0.2834,0.7007,1,0,Up_90,Up_90,Up_90,1,0,Left_180,1,3,3cat
29-08-2026,2,3,ShortGroup,5.00,0.3175,0.8832,1.2007,0,2,Down_270,Up_90,Up_90,3,1,Up_90,1,3,3cat
29-08-2026,2,4,LongGroup,7.80,0.3842,0.1501,0.5343,1,0,Up_90,Up_90,Up_90,3,0,Down_270,1,3,3cat
29-08-2026,2,5,LongGroup,7.00,0.3509,0.4832,0.8341,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,2,6,MidGroup,6.00,0.3175,0.2333,0.5508,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1,3,3cat
29-08-2026,2,7,ShortGroup,4.00,0.2342,0.1172,0.3514,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,2,8,LongGroup,7.60,0.3842,0.1168,0.5010,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
29-08-2026,2,9,MidGroup,6.10,0.2507,0.2500,0.5008,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,2,10,LongGroup,7.80,0.2847,0.2328,0.5175,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
29-08-2026,2,11,MidGroup,6.00,0.4674,0.4168,0.8842,1,0,Right_0,Right_0,Right_0,2,1,Left_180,1,3,3cat
29-08-2026,2,12,LongGroup,6.70,0.2675,0.1167,0.3842,0,2,Left_180,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,2,13,MidGroup,5.10,0.4009,0.6500,1.0509,0,2,Down_270,Up_90,Up_90,3,0,Left_180,1,3,3cat
29-08-2026,2,14,MidGroup,6.10,0.4342,0.6167,1.0509,1,0,Right_0,Right_0,Right_0,2,0,Down_270,1,3,3cat
29-08-2026,2,15,MidGroup,5.10,0.3175,0.0500,0.3676,0,2,Left_180,Right_0,Right_0,1,1,Right_0,1,3,3cat
29-08-2026,2,16,MidGroup,6.10,0.3509,1.8667,2.2175,0,2,Down_270,Up_90,Up_90,3,0,Left_180,1,3,3cat
29-08-2026,2,17,LongGroup,6.70,0.4008,1.0333,1.4341,0,2,Up_90,Down_270,Down_270,2,0,Down_270,1,3,3cat
29-08-2026,2,18,MidGroup,6.00,0.3509,0.9333,1.2842,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1,3,3cat
29-08-2026,2,19,ShortGroup,4.10,0.4509,0.1501,0.6009,1,0,Right_0,Right_0,Right_0,1,1,Left_180,1,3,3cat
29-08-2026,2,20,MidGroup,6.00,0.3342,0.3834,0.7176,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
29-08-2026,2,21,MidGroup,5.10,0.3841,0.1839,0.5680,0,2,Right_0,Left_180,Left_180,1,1,Up_90,1,3,3cat
29-08-2026,2,22,ShortGroup,5.00,0.3675,0.8334,1.2009,0,2,Down_270,Right_0,Right_0,2,0,Right_0,1,3,3cat
29-08-2026,2,23,ShortGroup,4.70,0.3507,0.7001,1.0509,0,2,Right_0,Up_90,Up_90,2,0,Down_270,1,3,3cat
29-08-2026,2,25,LongGroup,7.00,0.3842,0.1334,0.5175,1,0,Up_90,Up_90,Up_90,3,0,Right_0,1,3,3cat
29-08-2026,2,26,ShortGroup,4.70,0.4674,0.2000,0.6674,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
29-08-2026,2,27,LongGroup,6.70,0.3508,0.4167,0.7675,0,2,Up_90,Left_180,Left_180,2,1,Right_0,1,3,3cat
29-08-2026,2,28,LongGroup,7.00,0.3508,0.4834,0.8342,1,0,Down_270,Down_270,Down_270,3,0,Up_90,1,3,3cat
29-08-2026,2,29,MidGroup,5.70,0.3175,0.1667,0.4842,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
29-08-2026,2,30,MidGroup,5.70,0.4675,0.2834,0.7509,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
29-08-2026,2,31,ShortGroup,5.00,0.2842,0.1499,0.4341,1,0,Down_270,Down_270,Down_270,1,1,Right_0,1,3,3cat
29-08-2026,2,32,LongGroup,7.80,0.3008,0.1000,0.4009,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
29-08-2026,2,33,MidGroup,5.70,0.4014,0.2162,0.6175,1,0,Up_90,Up_90,Up_90,2,1,Right_0,1,3,3cat
29-08-2026,2,34,ShortGroup,4.00,0.2508,0.1167,0.3675,1,0,Down_270,Down_270,Down_270,1,1,Up_90,1,3,3cat
29-08-2026,2,35,MidGroup,6.10,0.3674,0.5168,0.8842,1,0,Down_270,Down_270,Down_270,2,1,Down_270,1,3,3cat
29-08-2026,2,36,LongGroup,7.60,0.3508,0.0833,0.4341,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
29-08-2026,2,37,ShortGroup,4.70,0.4008,0.0334,0.4343,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,3cat
29-08-2026,2,38,LongGroup,7.60,0.2842,0.0834,0.3676,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,3cat
29-08-2026,2,39,LongGroup,7.80,0.3180,0.2495,0.5675,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
29-08-2026,2,40,ShortGroup,5.00,0.2342,0.2501,0.4842,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,2,41,ShortGroup,4.10,0.2842,0.1334,0.4175,1,0,Left_180,Left_180,Left_180,1,1,Left_180,1,3,3cat
29-08-2026,2,42,LongGroup,7.60,0.2508,0.0667,0.3175,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
29-08-2026,2,43,ShortGroup,4.70,0.2675,0.1834,0.4509,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,2,44,ShortGroup,4.00,0.4341,0.1501,0.5842,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,3cat
29-08-2026,2,45,MidGroup,5.10,0.4508,0.9166,1.3674,0,2,Right_0,Down_270,Down_270,1,1,Up_90,1,3,3cat
29-08-2026,2,46,MidGroup,5.70,0.2842,0.3834,0.6676,1,0,Left_180,Left_180,Left_180,2,0,Right_0,1,3,3cat
29-08-2026,2,47,LongGroup,7.00,0.3341,0.1167,0.4508,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
29-08-2026,2,48,ShortGroup,4.00,0.3508,0.1167,0.4675,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,3cat
29-08-2026,3,1,MidGroup,5.10,0.4674,0.2668,0.7342,0,2,Right_0,Left_180,Left_180,1,1,Right_0,1,3,3cat
29-08-2026,3,2,MidGroup,5.70,0.3008,0.2168,0.5176,1,0,Down_270,Down_270,Down_270,2,0,Right_0,1,3,3cat
29-08-2026,3,3,MidGroup,6.00,0.2842,0.6834,0.9675,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,3cat
29-08-2026,3,4,MidGroup,5.10,0.2341,0.1835,0.4175,0,2,Left_180,Right_0,Right_0,1,1,Left_180,1,3,3cat
29-08-2026,3,5,ShortGroup,5.00,0.3674,0.7334,1.1007,0,2,Right_0,Up_90,Up_90,3,0,Left_180,1,3,3cat
29-08-2026,3,6,LongGroup,7.60,0.2341,0.1501,0.3842,1,0,Down_270,Down_270,Down_270,3,0,Right_0,1,3,3cat
29-08-2026,3,7,ShortGroup,4.70,0.2340,0.1668,0.4009,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,3cat
29-08-2026,3,8,ShortGroup,4.00,0.3342,0.1334,0.4676,1,0,Down_270,Down_270,Down_270,1,1,Down_270,1,3,3cat
29-08-2026,3,9,ShortGroup,4.70,0.3675,0.2167,0.5842,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,3cat
29-08-2026,3,10,LongGroup,7.80,0.2509,0.0668,0.3176,1,0,Down_270,Down_270,Down_270,3,1,Up_90,1,3,3cat
29-08-2026,3,11,ShortGroup,5.00,0.4508,0.1335,0.5843,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,3,3cat
29-08-2026,3,12,MidGroup,5.10,0.3842,0.1667,0.5509,1,0,Down_270,Down_270,Down_270,2,1,Right_0,1,3,3cat
29-08-2026,3,13,LongGroup,7.60,0.4508,0.1834,0.6343,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
29-08-2026,3,14,LongGroup,6.70,0.4009,0.2167,0.6176,0,2,Up_90,Right_0,Right_0,2,1,Up_90,1,3,3cat
29-08-2026,3,15,ShortGroup,4.10,0.4175,0.3501,0.7676,1,0,Right_0,Right_0,Right_0,1,0,Up_90,1,3,3cat
29-08-2026,3,16,ShortGroup,5.00,0.2842,0.4501,0.7342,0,2,Up_90,Down_270,Down_270,2,1,Right_0,1,3,3cat
29-08-2026,3,18,ShortGroup,5.00,0.3341,0.7835,1.1176,0,2,Up_90,Left_180,Left_180,2,0,Up_90,1,3,3cat
29-08-2026,3,19,MidGroup,6.10,0.2507,0.4834,0.7341,1,0,Left_180,Left_180,Left_180,2,0,Up_90,1,3,3cat
29-08-2026,3,20,LongGroup,7.00,0.4010,0.1332,0.5342,1,0,Up_90,Up_90,Up_90,3,1,Left_180,1,3,3cat
29-08-2026,3,21,LongGroup,7.80,0.3175,0.1167,0.4342,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
29-08-2026,3,22,ShortGroup,4.00,0.4008,0.1001,0.5009,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,3cat
29-08-2026,3,23,LongGroup,7.60,0.3341,0.0835,0.4176,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
29-08-2026,3,24,LongGroup,6.70,0.3508,0.3000,0.6509,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
29-08-2026,3,25,LongGroup,6.70,0.3675,0.4667,0.8342,0,2,Up_90,Down_270,Down_270,2,1,Up_90,1,3,3cat
29-08-2026,3,26,MidGroup,6.10,0.3842,0.8501,1.2342,0,2,Up_90,Down_270,Down_270,3,0,Up_90,1,3,3cat
29-08-2026,3,27,LongGroup,7.80,0.3175,0.7500,1.0675,1,0,Up_90,Up_90,Up_90,3,0,Up_90,1,3,3cat
29-08-2026,3,28,LongGroup,7.00,0.3174,0.1001,0.4175,1,0,Right_0,Right_0,Right_0,3,1,Up_90,1,3,3cat
29-08-2026,3,29,MidGroup,6.00,0.3509,0.9167,1.2676,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,3,30,MidGroup,6.10,0.3675,0.0667,0.4342,1,0,Right_0,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,3,31,LongGroup,7.00,0.2676,0.2667,0.5342,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
29-08-2026,3,32,ShortGroup,4.10,0.2675,0.1335,0.4009,1,0,Left_180,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,3,33,LongGroup,6.70,0.3842,0.2833,0.6675,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
29-08-2026,3,34,MidGroup,6.00,0.3509,0.8666,1.2175,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
29-08-2026,3,35,ShortGroup,4.10,0.4341,0.1667,0.6009,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,3,3cat
29-08-2026,3,36,MidGroup,5.70,0.3176,0.9167,1.2342,1,0,Left_180,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,3,37,ShortGroup,4.10,0.2676,0.1334,0.4010,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,3,38,LongGroup,7.80,0.2842,0.1167,0.4009,1,0,Left_180,Left_180,Left_180,3,1,Down_270,1,3,3cat
29-08-2026,3,39,ShortGroup,4.00,0.4841,0.1501,0.6342,1,0,Up_90,Up_90,Up_90,1,1,Left_180,1,3,3cat
29-08-2026,3,40,ShortGroup,4.70,0.5342,0.2500,0.7842,1,0,Right_0,Right_0,Right_0,1,1,Up_90,1,3,3cat
29-08-2026,3,41,LongGroup,7.00,0.4841,0.4000,0.8842,0,2,Down_270,Left_180,Left_180,2,1,Right_0,1,3,3cat
29-08-2026,3,42,MidGroup,5.70,0.2675,0.7334,1.0009,0,2,Up_90,Right_0,Right_0,3,0,Down_270,1,3,3cat
29-08-2026,3,43,MidGroup,5.10,0.3009,0.3672,0.6681,1,0,Up_90,Up_90,Up_90,2,0,Up_90,1,3,3cat
29-08-2026,3,44,ShortGroup,4.70,0.3342,0.4334,0.7676,0,2,Down_270,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,3,45,ShortGroup,4.00,0.2509,0.1001,0.3509,1,0,Left_180,Left_180,Left_180,1,0,Down_270,1,3,3cat
29-08-2026,3,46,MidGroup,6.00,0.3507,0.3667,0.7174,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
29-08-2026,3,47,MidGroup,6.10,0.3342,0.2501,0.5843,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
29-08-2026,3,48,LongGroup,7.60,0.3009,0.0334,0.3343,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
29-08-2026,4,1,MidGroup,5.70,0.3674,0.6501,1.0175,1,0,Left_180,Left_180,Left_180,2,1,Left_180,1,3,3cat
29-08-2026,4,2,ShortGroup,5.00,0.3009,0.1332,0.4341,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,4,3,ShortGroup,4.70,0.3674,0.1501,0.5175,1,0,Up_90,Up_90,Up_90,1,1,Down_270,1,3,3cat
29-08-2026,4,4,MidGroup,5.10,0.2841,1.2672,1.5513,0,2,Left_180,Up_90,Up_90,3,1,Up_90,1,3,3cat
29-08-2026,4,5,ShortGroup,4.00,0.3675,0.1500,0.5175,1,0,Up_90,Up_90,Up_90,1,0,Left_180,1,3,3cat
29-08-2026,4,6,ShortGroup,4.70,0.2508,1.0833,1.3341,0,2,Up_90,Left_180,Left_180,2,1,Up_90,1,3,3cat
29-08-2026,4,7,MidGroup,6.00,0.3176,0.2500,0.5675,1,0,Down_270,Down_270,Down_270,2,0,Up_90,1,3,3cat
29-08-2026,4,8,LongGroup,7.00,0.4341,1.1832,1.6174,0,2,Right_0,Up_90,Up_90,2,1,Down_270,1,3,3cat
29-08-2026,4,9,MidGroup,6.10,0.3175,0.1501,0.4675,1,0,Down_270,Down_270,Down_270,2,0,Right_0,1,3,3cat
29-08-2026,4,10,LongGroup,7.80,0.3342,0.3834,0.7175,1,0,Up_90,Up_90,Up_90,3,1,Down_270,1,3,3cat
29-08-2026,4,11,ShortGroup,5.00,0.3842,0.1834,0.5676,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,3,3cat
29-08-2026,4,12,ShortGroup,4.00,0.2675,0.1836,0.4511,1,0,Left_180,Left_180,Left_180,1,1,Up_90,1,3,3cat
29-08-2026,4,13,ShortGroup,4.00,0.2841,0.3167,0.6008,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,4,14,MidGroup,6.00,0.3842,0.6834,1.0675,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
29-08-2026,4,15,LongGroup,7.00,0.3008,0.1667,0.4676,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
29-08-2026,4,16,LongGroup,6.70,0.3675,0.3000,0.6675,1,0,Left_180,Left_180,Left_180,3,1,Left_180,1,3,3cat
29-08-2026,4,17,LongGroup,7.80,0.2509,0.1501,0.4009,1,0,Down_270,Down_270,Down_270,3,1,Left_180,1,3,3cat
29-08-2026,4,18,LongGroup,7.60,0.2509,0.0833,0.3342,1,0,Down_270,Down_270,Down_270,3,1,Down_270,1,3,3cat
29-08-2026,4,19,MidGroup,6.10,0.2675,0.3499,0.6175,1,0,Right_0,Right_0,Right_0,2,1,Down_270,1,3,3cat
29-08-2026,4,20,MidGroup,5.70,0.4341,0.3500,0.7842,0,2,Right_0,Up_90,Up_90,1,1,Right_0,1,3,3cat
29-08-2026,4,21,LongGroup,7.00,0.2508,0.0834,0.3342,1,0,Down_270,Down_270,Down_270,3,0,Right_0,1,3,3cat
29-08-2026,4,22,ShortGroup,4.10,0.3508,0.2334,0.5842,1,0,Right_0,Right_0,Right_0,1,1,Down_270,1,3,3cat
29-08-2026,4,23,LongGroup,6.70,0.3007,0.2168,0.5175,1,0,Down_270,Down_270,Down_270,3,1,Right_0,1,3,3cat
29-08-2026,4,24,MidGroup,6.00,0.3342,0.3667,0.7009,1,0,Left_180,Left_180,Left_180,2,1,Down_270,1,3,3cat
29-08-2026,4,25,ShortGroup,4.70,0.2842,0.2334,0.5176,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,4,26,MidGroup,5.10,0.3842,0.4334,0.8175,0,2,Up_90,Left_180,Left_180,1,1,Down_270,1,3,3cat
29-08-2026,4,27,LongGroup,7.80,0.3175,0.1001,0.4176,1,0,Right_0,Right_0,Right_0,3,0,Up_90,1,3,3cat
29-08-2026,4,28,LongGroup,6.70,0.3842,0.0668,0.4510,1,0,Right_0,Right_0,Right_0,3,1,Right_0,1,3,3cat
29-08-2026,4,29,LongGroup,7.80,0.2842,0.3333,0.6175,1,0,Left_180,Left_180,Left_180,3,1,Right_0,1,3,3cat
29-08-2026,4,30,LongGroup,7.00,0.3008,0.2500,0.5509,1,0,Right_0,Right_0,Right_0,3,1,Left_180,1,3,3cat
29-08-2026,4,31,ShortGroup,4.10,0.2842,0.2000,0.4842,1,0,Left_180,Left_180,Left_180,1,1,Right_0,1,3,3cat
29-08-2026,4,32,MidGroup,5.70,0.2842,0.1672,0.4514,1,0,Down_270,Down_270,Down_270,2,1,Left_180,1,3,3cat
29-08-2026,4,33,MidGroup,6.10,0.3342,0.5000,0.8342,1,0,Up_90,Up_90,Up_90,2,1,Down_270,1,3,3cat
29-08-2026,4,34,LongGroup,6.70,0.3009,0.4500,0.7509,1,0,Up_90,Up_90,Up_90,3,1,Up_90,1,3,3cat
29-08-2026,4,35,MidGroup,5.10,0.3676,0.1833,0.5508,0,2,Up_90,Down_270,Down_270,1,1,Up_90,1,3,3cat
29-08-2026,4,36,ShortGroup,4.70,0.5841,0.0835,0.6677,0,2,Left_180,Right_0,Right_0,2,0,Up_90,1,3,3cat
29-08-2026,4,37,ShortGroup,5.00,0.3176,0.2334,0.5510,1,0,Left_180,Left_180,Left_180,1,0,Left_180,1,3,3cat
29-08-2026,4,38,ShortGroup,4.10,0.2675,0.1500,0.4175,1,0,Down_270,Down_270,Down_270,1,1,Left_180,1,3,3cat
29-08-2026,4,39,LongGroup,7.60,0.3508,0.1501,0.5009,1,0,Right_0,Right_0,Right_0,3,1,Down_270,1,3,3cat
29-08-2026,4,40,ShortGroup,4.00,0.4509,0.0833,0.5341,1,0,Right_0,Right_0,Right_0,1,1,Right_0,1,3,3cat
29-08-2026,4,41,ShortGroup,5.00,0.3508,0.3834,0.7342,0,2,Down_270,Right_0,Right_0,2,1,Right_0,1,3,3cat
29-08-2026,4,42,MidGroup,5.70,0.4508,1.0000,1.4509,1,0,Right_0,Right_0,Right_0,2,0,Down_270,1,3,3cat
29-08-2026,4,43,LongGroup,7.60,0.4508,0.1667,0.6175,1,0,Up_90,Up_90,Up_90,3,1,Right_0,1,3,3cat
29-08-2026,4,44,ShortGroup,4.10,0.4341,0.1501,0.5842,1,0,Up_90,Up_90,Up_90,1,1,Up_90,1,3,3cat
29-08-2026,4,45,LongGroup,7.60,0.3008,0.2667,0.5675,1,0,Left_180,Left_180,Left_180,3,1,Up_90,1,3,3cat
29-08-2026,4,46,MidGroup,6.00,0.3509,0.5000,0.8509,1,0,Up_90,Up_90,Up_90,2,1,Left_180,1,3,3cat
29-08-2026,4,47,MidGroup,5.10,0.3008,1.2500,1.5508,1,0,Right_0,Right_0,Right_0,2,1,Up_90,1,3,3cat
