Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx,MoveTime_ms
14-09-2026,2585.71290969849,960,478.644672994171,6,1,1,1,NaN,0
14-09-2026,2594.72298622131,960,478.644672994171,6,1,1,1,NaN,9.01007652282715
14-09-2026,2601.38082504272,960,478.644672994171,6,1,1,1,NaN,15.6679153442383
14-09-2026,2610.46195030212,960,478.644672994171,6,1,1,1,NaN,24.7490406036377
14-09-2026,2617.64597892761,960,478.644672994171,6,1,1,1,NaN,31.933069229126
14-09-2026,2626.85298919678,960,478.644672994171,6,1,1,1,NaN,41.140079498291
14-09-2026,2634.30690765381,960,478.644672994171,6,1,1,1,NaN,48.5939979553223
14-09-2026,2643.31698417664,960,478.644672994171,6,1,1,1,NaN,57.6040744781494
14-09-2026,2650.98285675049,960,478.644672994171,6,1,1,1,NaN,65.269947052002
14-09-2026,2660.02798080444,960,478.644672994171,6,1,1,1,NaN,74.315071105957
14-09-2026,2667.66786575317,960,478.644672994171,6,1,1,1,NaN,81.9549560546875
14-09-2026,2676.86700820923,960,478.644672994171,6,1,1,1,NaN,91.1540985107422
14-09-2026,2684.35883522034,960,478.644672994171,6,1,1,1,NaN,98.6459255218506
14-09-2026,2693.65000724792,960,478.644672994171,6,1,1,1,NaN,107.937097549438
14-09-2026,2700.98495483398,960,478.644672994171,6,1,1,1,NaN,115.272045135498
14-09-2026,2709.98001098633,960,478.644672994171,6,1,1,1,NaN,124.267101287842
14-09-2026,2717.65494346619,960,478.644672994171,6,1,1,1,NaN,131.9420337677
14-09-2026,2726.93300247192,960,480.465712454604,6,1,1,1,NaN,141.220092773438
14-09-2026,2734.2689037323,960,482.286751915036,6,1,1,1,NaN,148.555994033813
14-09-2026,2743.32094192505,960,484.129215369121,6,1,1,1,NaN,157.608032226562
14-09-2026,2750.96893310547,960,484.129215369121,6,1,1,1,NaN,165.256023406982
14-09-2026,2760.19382476807,960,485.950254829554,6,1,1,1,NaN,174.48091506958
14-09-2026,2767.66896247864,960,489.59233375042,6,1,1,1,NaN,181.956052780151
14-09-2026,2776.80397033691,960,491.413373210852,6,1,1,1,NaN,191.091060638428
14-09-2026,2784.30581092834,960,493.234412671285,6,1,1,1,NaN,198.592901229858
14-09-2026,2793.51592063904,960,493.234412671285,6,1,1,1,NaN,207.803010940552
14-09-2026,2800.91881752014,960,495.055452131718,6,1,1,1,NaN,215.205907821655
14-09-2026,2809.84401702881,960,495.055452131718,6,1,1,1,NaN,224.131107330322
14-09-2026,2817.69299507141,960,495.055452131718,6,1,1,1,NaN,231.980085372925
14-09-2026,2827.01301574707,960,496.876491592151,6,1,1,1,NaN,241.300106048584
14-09-2026,2834.30886268616,960,496.876491592151,6,1,1,1,NaN,248.595952987671
14-09-2026,2843.57190132141,960,496.876491592151,6,1,1,1,NaN,257.858991622925
14-09-2026,2850.9509563446,960,496.876491592151,6,1,1,1,NaN,265.238046646118
14-09-2026,2860.12101173401,960,496.876491592151,6,1,1,1,NaN,274.408102035522
14-09-2026,2867.65289306641,960,496.876491592151,6,1,1,1,NaN,281.93998336792
14-09-2026,2876.85799598694,960,496.876491592151,6,1,1,1,NaN,291.145086288452
14-09-2026,2884.28592681885,960,498.697531052583,6,1,1,1,NaN,298.573017120361
14-09-2026,2893.24378967285,960,498.697531052583,6,1,1,1,NaN,307.530879974365
14-09-2026,2900.99287033081,960,498.697531052583,6,1,1,1,NaN,315.279960632324
