Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx
14-09-2026,12.2978687286377,960,456.770775475326,1,1,1,1,NaN
14-09-2026,59.6249103546143,960,456.770775475326,1,1,1,1,NaN
14-09-2026,83.9269161224365,960,456.770775475326,2,1,1,1,NaN
14-09-2026,92.8788185119629,960,456.770775475326,2,1,1,1,NaN
14-09-2026,103.209018707275,960,456.770775475326,3,1,1,1,NaN
14-09-2026,112.349987030029,960,456.770775475326,3,1,1,1,NaN
14-09-2026,135.843992233276,960,456.770775475326,3,1,1,1,NaN
14-09-2026,144.902944564819,960,456.770775475326,3,1,1,1,NaN
14-09-2026,151.201009750366,960,456.770775475326,3,1,1,1,NaN
14-09-2026,160.456895828247,960,456.770775475326,3,1,1,1,NaN
14-09-2026,167.695999145508,960,456.770775475326,3,1,1,1,NaN
14-09-2026,176.738977432251,960,456.770775475326,3,1,1,1,NaN
14-09-2026,184.322834014893,960,456.770775475326,3,1,1,1,NaN
14-09-2026,193.547010421753,960,456.770775475326,3,1,1,1,NaN
14-09-2026,201.058864593506,960,456.770775475326,3,1,1,1,NaN
14-09-2026,210.196971893311,960,456.770775475326,3,1,1,1,NaN
14-09-2026,217.662811279297,960,456.770775475326,3,1,1,1,NaN
14-09-2026,226.710796356201,960,456.770775475326,3,1,1,1,NaN
14-09-2026,234.397888183594,960,456.770775475326,3,1,1,1,NaN
14-09-2026,243.546962738037,960,456.770775475326,3,1,1,1,NaN
14-09-2026,251.014947891235,960,456.770775475326,3,1,1,1,NaN
14-09-2026,260.145902633667,960,456.770775475326,3,1,1,1,NaN
14-09-2026,267.70281791687,960,456.770775475326,3,1,1,1,NaN
14-09-2026,277.114868164062,960,456.770775475326,3,1,1,1,NaN
14-09-2026,284.364938735962,960,456.770775475326,3,1,1,1,NaN
14-09-2026,293.375015258789,960,456.770775475326,3,1,1,1,NaN
14-09-2026,300.884962081909,960,456.770775475326,3,1,1,1,NaN
14-09-2026,309.818983078003,960,456.770775475326,3,1,1,1,NaN
14-09-2026,317.602872848511,960,456.770775475326,3,1,1,1,NaN
14-09-2026,326.680898666382,960,456.770775475326,3,1,1,1,NaN
14-09-2026,334.321022033691,960,456.770775475326,3,1,1,1,NaN
14-09-2026,343.272924423218,960,456.770775475326,3,1,1,1,NaN
14-09-2026,350.976943969727,960,456.770775475326,3,1,1,1,NaN
14-09-2026,360.090017318726,960,456.770775475326,3,1,1,1,NaN
14-09-2026,367.627859115601,960,456.770775475326,3,1,1,1,NaN
