Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx,MoveTime_ms
19-09-2026,2685.63604354858,960,515.10831019013,6,1,1,1,NaN,0
19-09-2026,2694.74792480469,960,515.10831019013,6,1,1,1,NaN,9.11188125610352
19-09-2026,2701.28893852234,960,516.950773644215,6,1,1,1,NaN,15.6528949737549
19-09-2026,2710.54291725159,960,516.950773644215,6,1,1,1,NaN,24.9068737030029
19-09-2026,2717.9160118103,960,516.950773644215,6,1,1,1,NaN,32.2799682617188
19-09-2026,2727.01692581177,960,518.771813104648,6,1,1,1,NaN,41.3808822631836
19-09-2026,2734.61294174194,960,520.592852565081,6,1,1,1,NaN,48.9768981933594
19-09-2026,2743.80588531494,960,524.234931485946,6,1,1,1,NaN,58.1698417663574
19-09-2026,2751.25408172607,960,524.234931485946,6,1,1,1,NaN,65.6180381774902
19-09-2026,2760.46299934387,960,526.055970946379,6,1,1,1,NaN,74.8269557952881
19-09-2026,2767.92407035828,960,529.698049867244,6,1,1,1,NaN,82.2880268096924
19-09-2026,2777.03595161438,960,529.698049867244,6,1,1,1,NaN,91.3999080657959
19-09-2026,2784.59501266479,960,531.519089327677,6,1,1,1,NaN,98.9589691162109
19-09-2026,2793.73693466187,960,531.519089327677,6,1,1,1,NaN,108.100891113281
19-09-2026,2801.25904083252,960,533.361552781762,6,1,1,1,NaN,115.622997283936
19-09-2026,2810.64105033875,960,533.361552781762,6,1,1,1,NaN,125.005006790161
19-09-2026,2817.95001029968,960,535.182592242195,6,1,1,1,NaN,132.313966751099
19-09-2026,2827.30507850647,960,535.182592242195,6,1,1,1,NaN,141.669034957886
19-09-2026,2834.57708358765,960,537.003631702628,6,1,1,1,NaN,148.941040039062
19-09-2026,2843.74403953552,960,540.645710623493,6,1,1,1,NaN,158.107995986938
19-09-2026,2851.27210617065,960,540.645710623493,6,1,1,1,NaN,165.63606262207
19-09-2026,2860.69202423096,960,555.235450300607,6,1,1,1,NaN,175.055980682373
19-09-2026,2867.94400215149,960,558.877529221473,6,1,1,1,NaN,182.307958602905
19-09-2026,2877.2029876709,960,571.646229438154,6,1,1,1,NaN,191.566944122314
19-09-2026,2884.58395004272,960,575.28830835902,6,1,1,1,NaN,198.947906494141
19-09-2026,2893.77093315125,960,586.235969115268,6,1,1,1,NaN,208.134889602661
19-09-2026,2901.23701095581,960,591.699087496567,6,1,1,1,NaN,215.600967407227
19-09-2026,2910.44592857361,960,606.288827173681,6,1,1,1,NaN,224.809885025024
19-09-2026,2917.89293289185,960,611.751945554979,6,1,1,1,NaN,232.256889343262
