Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt,RZ2Idx
19-09-2026,8.40497016906738,960,464.054933317057,1,1,1,1,NaN
19-09-2026,54.0320873260498,960,464.054933317057,1,1,1,1,NaN
19-09-2026,66.8370723724365,960,464.054933317057,2,1,1,1,NaN
19-09-2026,76.7900943756104,960,464.054933317057,2,1,1,1,NaN
19-09-2026,95.3230857849121,960,464.054933317057,3,1,1,1,NaN
19-09-2026,104.506969451904,960,464.054933317057,3,1,1,1,NaN
19-09-2026,105.170011520386,960,464.054933317057,3,1,1,1,NaN
19-09-2026,114.183902740479,960,464.054933317057,3,1,1,1,NaN
19-09-2026,118.036985397339,960,464.054933317057,3,1,1,1,NaN
19-09-2026,126.835107803345,960,464.054933317057,3,1,1,1,NaN
19-09-2026,134.461879730225,960,464.054933317057,3,1,1,1,NaN
19-09-2026,143.403053283691,960,465.87597277749,3,1,1,1,NaN
19-09-2026,151.202917098999,960,467.718436231574,3,1,1,1,NaN
19-09-2026,160.378932952881,960,467.718436231574,3,1,1,1,NaN
19-09-2026,167.881965637207,960,467.718436231574,3,1,1,1,NaN
19-09-2026,177.160024642944,960,467.718436231574,3,1,1,1,NaN
19-09-2026,184.530019760132,960,467.718436231574,3,1,1,1,NaN
19-09-2026,193.626880645752,960,467.718436231574,3,1,1,1,NaN
19-09-2026,201.205015182495,960,467.718436231574,3,1,1,1,NaN
19-09-2026,210.345983505249,960,467.718436231574,3,1,1,1,NaN
19-09-2026,217.861890792847,960,467.718436231574,3,1,1,1,NaN
19-09-2026,226.88102722168,960,467.718436231574,3,1,1,1,NaN
19-09-2026,234.535932540894,960,467.718436231574,3,1,1,1,NaN
19-09-2026,243.751049041748,960,467.718436231574,3,1,1,1,NaN
19-09-2026,251.195907592773,960,467.718436231574,3,1,1,1,NaN
19-09-2026,260.246992111206,960,467.718436231574,3,1,1,1,NaN
19-09-2026,267.863988876343,960,467.718436231574,3,1,1,1,NaN
19-09-2026,277.079105377197,960,467.718436231574,3,1,1,1,NaN
19-09-2026,284.540891647339,960,467.718436231574,3,1,1,1,NaN
